scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4013          6488          2193    2.608e-004    2.956e-001    3.315e-006      7.500000      0.579413      6.501660      0.827586
  1            4211         15731         14749    5.648e-004    2.920e-001    1.363e-007      8.250000      0.643717      6.125547      0.891892
  1            3416          8424          8480    8.151e-004    1.115e-001    2.040e-008      8.875000      0.701277     17.693501      0.840237
  1            4518          9762         12894    2.030e-004    1.297e-001    8.184e-008      4.625000      0.522077      0.757817      0.973684
  1            2950         11808          3256    7.537e-004    2.330e-001    2.814e-008      8.500000      0.697300      3.147098      1.030303
  1            4724         11478         11225    3.446e-004    2.392e-001    9.675e-006      9.875000      0.734075      3.486866      1.196970
  1            3747          7901          2911    8.693e-004    2.092e-001    8.190e-008      8.500000      0.748247      6.112835      0.866242
  1            4016          8743          5846    8.510e-004    2.412e-001    2.044e-007     13.875000      0.843031     19.101112      0.874016
  1            1795         10981         17211    7.751e-004    2.432e-001    1.587e-008      7.625000      0.658648      4.441412      0.884058
  1            4088          9116         17531    3.013e-004    1.848e-001    1.123e-006      7.000000      0.621534      9.859092      0.713376
  1            3111          8947         11600    2.511e-004    2.623e-001    1.972e-006      6.875000      0.610063      3.917699      0.940171
  1            1231          7917         11415    2.304e-004    1.945e-001    1.332e-006      5.000000      0.522398      1.834816      0.851064
  1            4417          6197         12406    5.458e-004    1.258e-001    1.390e-008     13.750000      0.822381     20.506292      0.890688
  1            3590         14518         10344    3.043e-004    1.057e-001    2.899e-008      7.000000      0.680963      1.981124      1.009009
  1            3239          9729         13854    2.929e-004    2.992e-001    2.740e-006      6.750000      0.669829      3.940488      0.990826
  1            4738          7329          8607    9.957e-004    1.941e-001    1.690e-007     13.625000      0.841088     14.585719      0.927660
  1            3107          7752         10658    2.092e-004    2.914e-001    4.823e-008      5.125000      0.532270      2.289972      0.854167
  1            5375          9262         10982    6.650e-004    1.781e-001    4.227e-007     12.875000      0.792670     15.456248      0.834008
  1            4003          8892           609    6.652e-004    1.711e-001    3.582e-007      8.000000      0.773424      2.818736      1.032258
  1            2621          8464         12141    7.748e-004    2.866e-001    6.725e-008     14.375000      0.807639     55.112961      0.694864
  1            5098          4408         16387    3.195e-004    2.138e-001    9.126e-006     10.500000      0.764806      4.306358      1.112583
  1            3922         11557          5954    3.260e-004    1.080e-001    1.038e-008      5.625000      0.599520      1.098388      1.071429
  1            5099          7976         12902    2.781e-004    2.296e-001    4.168e-007      9.875000      0.794291      8.349604      0.929412
  1            4393          9109         11250    8.678e-004    1.406e-001    1.537e-006     11.500000      0.782808     12.419195      0.910891
  1            2995         11190         10162    4.397e-004    1.017e-001    4.193e-008      7.250000      0.673904      2.619179      0.966667
  1            5268         11440          7990    8.575e-004    2.026e-001    8.826e-006     12.750000      0.796035     12.428695      0.846473
  1            2062          4782          9083    2.204e-004    2.157e-001    3.435e-008      4.250000      0.432790      1.352963      0.829268
  1            4424          9996         11086    9.126e-004    2.876e-001    1.059e-008     13.625000      0.834850     46.639637      0.804428
  1            3191          9837         10842    1.511e-004    2.193e-001    8.064e-006      6.000000      0.604436      4.641601      0.989691
  1            2934          8479          1239    3.735e-004    1.270e-001    2.091e-008      6.250000      0.684399      2.056330      0.917431
  1            5649         18428          8423    8.362e-004    2.950e-001    1.709e-008     14.875000      0.851361     27.987703      0.891386
  1            5938          4860          9329    1.185e-004    1.665e-001    3.038e-008      5.625000      0.588251      2.103050      1.022727
  1            3921          7206         18630    9.227e-004    1.409e-001    1.789e-008      8.875000      0.727038      5.469271      0.860606
  1            4420          6350         24303    7.682e-004    1.017e-001    9.850e-007     11.250000      0.725999     38.292702      0.705882
