scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3775         14201          3359    1.617e-004    2.510e-001    1.790e-007      5.125000      0.510091      2.196137      0.811881
  1            4669          9980         18067    1.689e-004    2.910e-001    4.203e-007      9.250000      0.658184     28.683714      0.725490
  1            4408         11274          3547    2.301e-004    2.573e-001    2.541e-006      5.750000      0.598160      2.810565      0.978723
  1            1965         13367          8708    2.191e-004    1.343e-001    4.600e-007      4.375000      0.486197      1.557685      0.909091
  1            4009          6080          8539    2.247e-004    2.643e-001    7.806e-006      7.000000      0.645623     13.512908      0.783217
  1            3821          2322          5128    9.078e-004    2.738e-001    6.469e-007     13.375000      0.841556     17.141108      0.918455
  1            3970         12536         14246    1.435e-004    1.779e-001    6.520e-006      5.875000      0.526464      1.537092      1.093023
  1            3507         12845         12945    9.305e-004    1.390e-001    3.528e-008     10.875000      0.819001      8.332133      1.005780
  1            3139         13599          9889    5.380e-004    1.323e-001    2.380e-008      6.125000      0.654082      4.504047      0.890909
  1            4408         18088          4047    8.929e-004    1.766e-001    1.210e-006     11.000000      0.682648      7.768171      1.005714
  1            3567         16676         11093    3.003e-004    2.735e-001    2.525e-006      6.500000      0.636299      3.370403      0.896552
  1            3179         14273          5707    5.889e-004    2.422e-001    7.134e-006     11.125000      0.764310      6.544515      1.085366
  1            3281         11433          7493    1.855e-004    1.503e-001    1.078e-006      3.875000      0.426530      0.839610      0.939394
  1            2079          5311          7601    6.538e-004    2.785e-001    9.528e-008      7.625000      0.621219      6.897483      0.871429
  1            4410          4769         12878    4.682e-004    1.463e-001    3.099e-006      9.750000      0.763629      8.063582      0.804124
  1            3374          6693         21538    6.519e-004    2.644e-001    1.895e-006     10.000000      0.764856      9.323714      0.864865
  1            3464         12408          5513    3.363e-004    1.629e-001    1.504e-006      6.500000      0.673377      2.247385      0.928571
  1            3474          3631          9922    9.708e-004    2.437e-001    1.118e-006     11.000000      0.788611      6.106396      0.946237
  1            4806          8479          3518    7.437e-004    1.164e-001    1.457e-008     13.250000      0.825581     11.759809      1.049505
  1            4757         12654          2742    5.865e-004    2.902e-001    2.933e-006     11.875000      0.756554      8.069674      1.067416
