scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3202         13183         13564    6.868e-004    1.430e-001    1.123e-007      6.750000      0.619391      3.739011      0.830769
  1            2723          6215         13684    8.177e-004    2.452e-001    1.959e-006     11.500000      0.801250     19.216875      0.821429
  1            2756          8488          4470    5.812e-004    2.898e-001    3.119e-006      7.875000      0.603862      3.242651      0.863014
  1            2256         12098          6537    7.251e-004    1.778e-001    2.087e-007      7.125000      0.706854      3.483030      1.000000
  1            3457          8771          4107    6.699e-004    2.501e-001    5.905e-008      9.375000      0.720769      6.219536      0.828729
  1            2508         11754          9372    6.027e-004    2.381e-001    7.050e-007      9.625000      0.783177      5.603103      1.000000
  1            4782         10104          3275    2.578e-004    2.862e-001    7.936e-006      6.375000      0.626986      2.679410      1.062500
  1            3375         12144          7182    7.785e-004    2.112e-001    4.309e-007     10.125000      0.744367      7.288405      0.880435
  1            2705         18134          3579    9.177e-004    2.170e-001    2.217e-007     13.000000      0.803558     13.002843      0.896552
  1            6326          8328          2248    5.321e-004    2.868e-001    7.225e-007     15.625000      0.817232     22.533974      0.950570
  1            3492          4454         12670    3.308e-004    1.834e-001    2.804e-006     10.000000      0.783277     16.259443      0.776699
  1            2973          2922          7931    5.684e-004    2.379e-001    1.159e-006      9.625000      0.745224     16.178968      0.810526
  1            3584         12572           745    6.863e-004    2.717e-001    1.530e-006     11.125000      0.782247     15.246757      0.903553
  1            4148         11303          1514    7.286e-004    1.649e-001    6.378e-007     11.250000      0.765625      6.062354      1.022727
  1            4115         12358          5638    5.036e-004    2.931e-001    2.194e-007      8.500000      0.654069      4.413572      0.931507
  1            2322         13450          6062    6.182e-004    2.535e-001    6.418e-008      8.375000      0.689693      7.902925      0.802395
  1            3275          2528          7079    9.493e-004    2.450e-001    1.443e-006     13.000000      0.802089     25.965408      0.790875
  1            1780         14158          1606    9.555e-004    2.802e-001    5.403e-008      9.000000      0.658261     12.249424      0.795580
  1            2683         11980          7340    7.067e-004    1.918e-001    1.766e-007      7.375000      0.671847      2.673563      1.053571
  1            4254         12540          6594    3.486e-004    2.718e-001    6.615e-008      8.375000      0.734638      3.293255      0.957143
  1            2794         13949          9139    9.865e-004    2.795e-001    2.031e-008     14.625000      0.820854     14.877094      1.026316
  1            5216          7102          2710    8.748e-004    2.608e-001    6.237e-008     13.375000      0.832578     12.500586      0.829457
  1            5989          5711          5455    4.899e-004    2.522e-001    6.758e-008      6.875000      0.682107      4.468794      0.733333
  1            4617         16643         10133    5.439e-004    1.756e-001    7.545e-006     11.875000      0.770786     16.216276      0.815451
  1            3050         12204          6052    9.649e-004    2.366e-001    3.956e-008     10.000000      0.779439      9.689759      0.909091
  1            5091         11216          7740    9.286e-004    2.973e-001    1.441e-007     14.125000      0.817422     29.777765      0.833948
  1            3985          8824          2597    6.561e-004    2.762e-001    7.598e-008      8.750000      0.708128      3.593904      1.102362
  1            3734         11428          4586    9.168e-004    2.209e-001    2.794e-006     12.000000      0.710943      8.982448      0.880734
  1            5091          7738          6573    5.831e-004    1.398e-001    4.171e-008      7.500000      0.729982      3.573650      0.909091
  1            3836          9404          9086    4.824e-004    2.784e-001    1.874e-006      8.500000      0.727676     11.733663      0.829268
  1            3843         12029          3661    7.557e-004    1.608e-001    1.211e-007      8.625000      0.743937      5.861798      0.985714
  1            3689         14851          1920    6.667e-004    2.942e-001    6.654e-008     11.875000      0.823209      8.598816      1.016043
  1            5544         13460          7134    5.598e-004    2.678e-001    1.882e-006     11.625000      0.756206      9.339740      1.056818
  1            2300         15857          6917    9.564e-004    2.824e-001    9.025e-007     12.250000      0.786890      9.408676      0.920188
  1            4257          7890          4873    6.504e-004    2.294e-001    2.454e-007     11.250000      0.802555     14.808329      0.962567
  1            5518         14037          4087    4.145e-004    1.967e-001    6.049e-006      9.750000      0.759713      3.746129      1.106383
