scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           4277           2543           4144       5.765e-4       2.305e-1       5.088e-6
   1           3629           8720           2664       6.482e-4       3.236e-1       8.874e-7
   1           2964           6074           6440       8.342e-4       3.622e-1       3.881e-8
   1           5143          12006          10026       3.152e-4       2.448e-1       8.065e-8
   1           3302          14060           5968       6.512e-4       3.617e-1       2.649e-7
   1           2718          13413           3634       1.078e-3       3.272e-1       1.614e-7
   1           5571           3949           4710       3.875e-4       2.304e-1       2.842e-7
   1           4006           5067           3210       9.321e-4       3.634e-1       1.425e-7
   1           4115          10192           2103       5.750e-4       3.095e-1       3.120e-8
   1           7855           6585          11664       3.559e-4       2.255e-1       5.376e-8
   1           2658           9657          10175       8.107e-4       2.601e-1       7.563e-7
   1           3332           5959           5308       6.296e-4       1.640e-1       2.565e-8
   1           5090           9955           1299       3.883e-4       3.185e-1       5.603e-8
   1           3240          11606            345       8.761e-4       3.364e-1       7.256e-7
   1           3891           7040           5556       4.897e-4       3.306e-1       1.619e-7
   1           4268           5868           9766       5.287e-4       2.686e-1       4.429e-7
   1           4849          16548           1110       5.184e-4       3.220e-1       5.249e-7
   1           3682          15504           3114       6.076e-4       3.709e-1       3.004e-8
   1           3680           8711           5678       1.029e-3       2.994e-1       2.617e-7
   1           2613          11449           3970       7.229e-4       3.212e-1       4.559e-6
   1           3839           9484           6172       4.628e-4       3.228e-1       3.302e-8
   1           5380          11132           5417       4.854e-4       2.642e-1       9.409e-7
   1           4018          10827           2858       5.350e-4       2.830e-1       2.147e-6
   1           3962           8304           7319       3.775e-4       2.568e-1       1.929e-6
   1           4628           9111           3190       3.883e-4       3.410e-1       8.127e-6
   1           4088          19232           4805       5.065e-4       2.974e-1       1.381e-7
   1           1976           5092           1721       1.280e-3       2.224e-1       2.156e-8
   1           3146           8375           2236       8.895e-4       3.405e-1       3.304e-7
   1           5653          11060           4634       7.154e-4       2.792e-1       1.831e-6
   1           3370           4139           4242       5.610e-4       2.455e-1       1.802e-8
   1           4297           6956           9312       8.189e-4       3.084e-1       4.222e-7
   1           5950          10304           7632       5.345e-4       3.036e-1       3.703e-6
   1           4056          14525           3926       8.250e-4       2.157e-1       4.504e-7
   1           3291          12859          11107       8.716e-4       2.460e-1       2.823e-6
   1           3653           7010           5283       7.564e-4       1.820e-1       3.141e-8
   1           2848           5946           4375       9.472e-4       3.430e-1       3.559e-6
   1           3221           7219           7087       8.076e-4       2.171e-1       3.154e-7
   1           3425          13239           7655       6.667e-4       3.581e-1       1.724e-7
   1           5318          19589           3505       9.046e-4       2.649e-1       6.527e-7
   1           4163           7006            932       5.190e-4       2.885e-1       7.296e-6
   1           3994           9535           8562       8.060e-4       2.147e-1       1.967e-7
   1           3786           9425           4515       7.001e-4       2.676e-1       1.318e-7
   1           3932          13448           5803       8.409e-4       2.451e-1       2.603e-6
   1           3764           7002           4121       9.464e-4       2.342e-1       2.257e-8
   1           4149          13784          12465       8.795e-4       1.600e-1       2.172e-8
   1           4233          10314           7531       8.712e-4       2.376e-1       2.754e-8
   1           4017           6176           4806       4.371e-4       2.876e-1       6.913e-6
   1           3082          13390           2987       1.012e-3       2.483e-1       3.509e-7
   1           2447          11056           4843       7.245e-4       3.203e-1       9.146e-8
   1           2136           8498           5538       9.722e-4       3.584e-1       7.570e-8
   1           3917          10798           5813       9.774e-4       1.975e-1       1.970e-8
   1           6878           9657           9072       1.642e-4       3.218e-1       5.803e-8
   1           2303          13154           6200       9.728e-4       3.572e-1       1.676e-7
   1           2555          12324           2650       1.225e-3       3.274e-1       3.341e-7
   1           4164          12205           6719       6.580e-4       3.166e-1       1.353e-6
   1           3487          10450          11918       6.475e-4       3.062e-1       8.328e-7
   1           3731           9772           3075       9.713e-4       3.191e-1       2.600e-8
   1           3951           8408            191       8.189e-4       3.497e-1       1.038e-7
   1           3118           7436           3484       7.887e-4       2.814e-1       1.437e-6
   1           4607           5396           4544       5.784e-4       2.112e-1       1.640e-7
   1           4103          13316           9248       8.329e-4       2.300e-1       1.777e-8
   1           2007           4521           3574       1.106e-3       3.043e-1       8.733e-6
   1           6002          12799           7725       3.839e-4       3.210e-1       1.393e-6
   1           6805          13360           9679       3.773e-4       2.957e-1       1.084e-7
   1           2932          19654           6631       9.256e-4       2.091e-1       8.236e-8
   1           3735           6571           6535       4.580e-4       2.912e-1       4.735e-6
   1           3914          10413           6909       5.667e-4       2.811e-1       4.689e-6
   1           5978          11118           7710       5.288e-4       2.090e-1       1.850e-6
   1           3281           2830           4201       7.926e-4       3.066e-1       5.216e-8
   1           5686           9393           1466       4.026e-4       3.733e-1       1.859e-8
   1           2420          10595           6888       8.698e-4       2.497e-1       4.113e-7
   1           2788           9038          11202       4.175e-4       3.466e-1       2.358e-7
   1           3427          12902           3913       1.022e-3       3.068e-1       1.847e-8
   1           4926          13026           4734       7.605e-4       2.679e-1       2.657e-6
   1           6723           9084           6635       5.459e-4       1.640e-1       5.403e-7
   1           4415           8874           9116       7.425e-4       3.117e-1       3.364e-7
   1           4321           9763            951       5.101e-4       3.473e-1       2.935e-6
   1           2943          14941           6444       8.879e-4       3.277e-1       7.603e-8
   1           4045           9742           8019       6.962e-4       2.403e-1       7.953e-7
   1           4186          13506          14283       8.394e-4       2.325e-1       3.236e-7
   1           4597          13306           8221       1.044e-3       2.690e-1       4.082e-8
   1           2654          14148           6620       5.359e-4       3.699e-1       3.000e-8
   1           4215          10440           4520       3.528e-4       3.612e-1       4.179e-6
   1           4927          16871           7950       5.920e-4       2.695e-1       7.287e-8
   1           3470           3142           4204       5.158e-4       2.767e-1       4.512e-8
   1           5116           8316          13002       9.902e-4       2.642e-1       8.492e-6
   1           2940          17849           2377       9.969e-4       2.693e-1       1.357e-6
   1           3135          11771           7084       5.645e-4       3.614e-1       3.090e-6
   1           3691          15409           9009       6.850e-4       2.216e-1       2.175e-7
   1           4027           9150           2975       9.120e-4       3.367e-1       7.436e-8
   1           4962          10987           4276       5.138e-4       2.632e-1       2.494e-8
   1           3580          17170           2503       5.183e-4       3.286e-1       9.182e-6
   1           1832           9930           8584       1.015e-3       3.649e-1       3.532e-8
   1           3476          14432           5994       6.869e-4       1.311e-1       1.122e-7
   1           4796          16389           9302       4.826e-4       2.607e-1       3.333e-7
   1           2156          12965           2391       1.146e-3       2.994e-1       7.228e-7
   1           3211           5047           3717       7.882e-4       3.136e-1       1.438e-7
   1           2794          13949           9138       9.865e-4       2.795e-1       2.031e-8
   1           4502           5776           8284       5.314e-4       2.078e-1       1.404e-6
   1           3335           9014           9405       8.892e-4       2.757e-1       5.800e-6
   1           6511           1959           1568       3.349e-4       3.491e-1       6.092e-8
   1           3450          18712           5635       8.817e-4       1.458e-1       2.550e-7
   1           6044           6391           3143       4.676e-4       2.738e-1       3.858e-7
   1           2944          20058           2804       8.793e-4       2.932e-1       6.106e-8
   1           4891           6696          11626       1.131e-3       2.744e-1       1.947e-6
   1           2150           9627           2762       7.955e-4       2.932e-1       2.641e-6
   1           1963          11734           9781       9.235e-4       2.541e-1       3.574e-6
   1           3159          10186           6877       6.426e-4       2.580e-1       1.897e-7
   1           3560          13098           4430       2.591e-4       3.501e-1       1.388e-6
   1           2891          14790           3300       5.282e-4       3.638e-1       5.393e-6
   1           4063           8683           6023       4.451e-4       3.507e-1       1.471e-5
   1           3843          10318           7991       5.045e-4       2.594e-1       5.962e-8
   1           3522          13311           3859       9.210e-4       3.643e-1       8.089e-6
   1           4419           7398           7141       9.729e-4       3.532e-1       1.061e-7
   1           3377          16434           2952       8.160e-4       2.360e-1       1.185e-7
   1           2650          14322           2209       6.059e-4       3.224e-1       3.443e-7
   1           2204           9518           2027       9.181e-4       2.163e-1       2.736e-6
   1           4455          14587          11604       6.173e-4       3.425e-1       4.342e-7
   1           1330          13026           6335       1.115e-3       3.668e-1       3.820e-7
   1           3421           9863           3665       6.541e-4       2.721e-1       7.754e-7
   1           4409           7042          11627       9.737e-4       3.220e-1       4.791e-8
   1           1932          12711          10260       6.586e-4       2.256e-1       7.580e-7
   1           4205          10056           4664       7.777e-4       2.749e-1       5.217e-8
   1           3491           1789           2169       7.160e-4       3.255e-1       5.437e-8
   1           3752           6466           1981       5.624e-4       3.457e-1       4.788e-6
   1           4178          14594           3461       8.535e-4       1.868e-1       6.612e-6
   1           4248          16770           2144       7.679e-4       3.479e-1       7.471e-6
   1           3669          11827           3371       1.186e-3       3.268e-1       6.314e-8
   1           3251           8343           1562       8.729e-4       3.690e-1       1.120e-6
   1           4355           9973           3080       6.294e-4       3.323e-1       1.807e-8
   1           5886           4040           5501       8.542e-4       2.985e-1       5.388e-6
   1           3496           5685           7006       8.750e-4       3.165e-1       1.036e-6
   1           5188           8021          11259       3.785e-4       2.640e-1       3.255e-6
   1           2996          14548           8453       1.058e-3       1.584e-1       3.080e-7
   1           3239          18674          10281       8.427e-4       2.187e-1       2.111e-8
   1           2206           6764           8227       8.251e-4       3.342e-1       1.406e-6
   1           3073           8652           3541       7.427e-4       2.931e-1       1.070e-6
   1           4208           5087           8034       3.464e-4       2.941e-1       2.933e-6
   1           3074          12032           9305       8.122e-4       2.986e-1       1.091e-6
   1           2911           9298          13521       8.745e-4       2.609e-1       7.970e-6
   1           4167          13263            166       7.314e-4       2.791e-1       1.293e-6
   1           6038           5790           5598       6.699e-4       3.146e-1       2.299e-8
   1           3700           9416           3211       4.514e-4       3.213e-1       9.714e-8
   1           4587           8467           5770       7.067e-4       3.211e-1       3.349e-7
   1           3837           4867           2601       6.252e-4       3.428e-1       2.291e-7
   1           3493          10803           2778       4.441e-4       3.325e-1       7.579e-7
   1           5694          12011            916       3.468e-4       3.654e-1       1.412e-6
   1           2713           6970           5829       9.630e-4       1.909e-1       1.692e-6
   1           4265           6500           8830       5.858e-4       2.176e-1       3.494e-6
   1           4007           6195           7484       6.374e-4       3.002e-1       1.884e-7
   1           2655           7101           6524       8.668e-4       2.455e-1       1.237e-5
   1           3822           3718           7921       8.493e-4       2.465e-1       1.263e-7
   1           2684           7173           3493       7.714e-4       3.332e-1       2.436e-7
   1           5217          10901           8395       8.152e-4       2.942e-1       3.390e-7
   1           3559           3840          10837       7.815e-4       1.998e-1       1.083e-7
   1           5485           9229           4045       6.226e-4       2.905e-1       8.074e-7
   1           6727          16978           6911       3.525e-4       2.366e-1       7.807e-7
   1           4031          11139           5195       4.589e-4       3.444e-1       5.625e-6
   1           5263           3412           6768       2.704e-4       3.365e-1       3.848e-7
   1           4735          13907           5506       3.393e-4       2.549e-1       8.219e-6
   1           3584           9120           5816       7.132e-4       3.052e-1       1.681e-8
   1           2061           2835            986       9.040e-4       3.466e-1       4.616e-7
   1           6337           7182          11818       2.769e-4       2.583e-1       2.148e-7
   1           3692           7448           2586       6.790e-4       3.232e-1       1.608e-7
   1           3254          12289            817       6.359e-4       3.222e-1       1.843e-6
   1           2507          10001           8487       6.124e-4       2.527e-1       3.068e-8
   1           2338          13895           6741       1.156e-3       3.048e-1       1.653e-6
   1           2383          11290           4847       9.113e-4       2.053e-1       1.129e-7
   1           3553           5070          10178       3.913e-4       2.004e-1       8.162e-8
   1           3544          16253           3944       4.088e-4       3.520e-1       7.281e-8
   1           3486           7145           2237       6.850e-4       3.305e-1       1.301e-6
   1           2657           8267           6389       7.642e-4       3.294e-1       3.835e-7
   1           5029          13677           7126       5.499e-4       3.269e-1       8.052e-6
   1           3957           7677           6244       7.737e-4       1.342e-1       1.032e-5
   1           3369           6542           9274       8.595e-4       3.381e-1       3.121e-7
   1           3507          13059           5181       5.015e-4       3.704e-1       1.330e-7
   1           4646          13366           4056       8.391e-4       3.091e-1       7.227e-8
   1           5218          11285           7689       5.108e-4       2.764e-1       6.772e-8
   1           4861          11056           8285       6.175e-4       3.047e-1       5.817e-7
   1           2859          14404           4993       7.232e-4       3.001e-1       5.879e-6
   1           5349          14376           9970       4.763e-4       3.161e-1       8.468e-7
   1           3494           8373           5725       1.032e-3       1.706e-1       5.994e-7
   1           2497           7557           8279       9.822e-4       2.951e-1       1.429e-7
   1           2343           6331           7267       1.176e-3       3.275e-1       9.046e-6
   1           3903          12935           4035       6.478e-4       3.721e-1       5.158e-7
   1           2930           4261           8833       7.848e-4       1.443e-1       3.303e-6
   1           6157          13059           3028       6.743e-4       2.574e-1       2.155e-7
   1           3728          12105          10298       5.562e-4       3.579e-1       4.050e-7
   1           3099           8624           7846       7.526e-4       2.643e-1       3.407e-6
   1           3779          12809           5238       1.185e-3       3.233e-1       3.413e-7
   1           5091           7737           6572       5.831e-4       1.398e-1       4.171e-8
   1           5777          12786          11312       3.653e-4       2.842e-1       1.071e-7
   1           4221           9895           5821       8.482e-4       3.185e-1       7.538e-7
   1           3309          10477          11405       7.677e-4       3.058e-1       5.697e-6
   1           3390          12417           3156       8.886e-4       1.606e-1       3.907e-7
   1           2898          13513           1744       9.245e-4       2.677e-1       3.313e-7
   1           4167           5188           6677       5.435e-4       2.083e-1       7.097e-8
   1           5297           8430           2695       5.129e-4       2.537e-1       2.177e-6
   1           3197          17501           3005       5.526e-4       3.027e-1       5.020e-6
   1           3919          15009          11501       5.941e-4       2.508e-1       1.424e-6
   1           2810           8562           8437       9.491e-4       2.828e-1       1.080e-6
   1           2908          12124           2457       5.260e-4       2.728e-1       9.969e-8
   1           3473          10032           4215       7.912e-4       3.656e-1       5.546e-8
   1           4353           2096           9022       4.911e-4       2.009e-1       2.484e-6
   1           2659          14436           8445       1.026e-3       2.425e-1       1.711e-8
   1           4081          15533           8959       5.720e-4       2.513e-1       2.082e-8
   1           3957          12375           4559       7.348e-4       2.817e-1       3.206e-6
   1           1709          14748           1127       8.236e-4       3.397e-1       2.834e-8
   1           3390           8922           4047       1.060e-3       2.503e-1       4.833e-6
   1           5306           5152           3099       4.040e-4       2.846e-1       1.076e-7
   1           2631          14245           5216       8.634e-4       3.540e-1       3.270e-7
   1           5052          10182           5773       2.753e-4       3.027e-1       1.763e-8
   1           3869          10657           3681       8.686e-4       3.222e-1       2.536e-7
   1           5468          10972          10592       7.196e-4       2.129e-1       3.127e-7
   1           2765           7467          10912       1.327e-3       3.595e-1       1.614e-8
   1           4068          20169           7870       3.610e-4       3.138e-1       3.780e-7
   1           4090           9091            637       4.620e-4       2.928e-1       2.396e-7
   1           3594           4064           5543       7.718e-4       3.174e-1       1.517e-7
   1           3633          18645           5724       3.803e-4       2.832e-1       3.988e-6
   1           3595          11330           9826       8.169e-4       3.598e-1       1.499e-7
   1           3847           8469           4560       6.653e-4       3.353e-1       8.212e-8
   1           2204          10837           1993       6.317e-4       3.292e-1       2.270e-7
   1           3292          10737          10004       1.052e-3       1.371e-1       8.729e-7
   1           3734          11114            827       9.503e-4       3.376e-1       1.359e-5
   1           4277           9222           7394       4.142e-4       3.264e-1       4.171e-6
   1           2897          13681           4021       7.093e-4       3.262e-1       1.653e-5
   1           4494           5345           5086       8.997e-4       3.460e-1       5.126e-8
   1           2876          12165           3894       4.672e-4       3.533e-1       3.464e-6
   1           3603           7264           6501       5.835e-4       2.612e-1       5.173e-6
   1           3701           7475           6331       7.390e-4       3.291e-1       1.210e-6
   1           3621          10784           2850       7.590e-4       3.568e-1       1.906e-8
   1           2567           8425           3968       7.494e-4       3.402e-1       2.820e-8
   1           2259          12068           4658       8.669e-4       3.161e-1       1.333e-7
   1           1584           8902           3134       7.037e-4       3.181e-1       3.773e-6
   1           3341           4593           5588       1.214e-3       2.414e-1       6.176e-7
   1           3307          11976           2141       7.069e-4       3.210e-1       4.863e-7
   1           6669          16346           4800       5.623e-4       3.048e-1       2.075e-6
   1           3273          16286            627       8.670e-4       3.604e-1       1.302e-6
   1           2360           7261           6882       5.724e-4       2.842e-1       3.134e-8
   1           2321          10600           7106       1.026e-3       1.397e-1       4.910e-6
   1           4050          13831          15337       4.740e-4       3.308e-1       4.339e-6
   1           3097          10244           5782       5.648e-4       3.494e-1       2.211e-8
   1           2880          12229           6083       7.625e-4       3.358e-1       8.056e-7
   1           4403          12343           3811       4.909e-4       2.029e-1       1.467e-6
   1           2723           8821           3336       8.576e-4       2.745e-1       6.249e-7
   1           2641           8972           3322       7.532e-4       3.539e-1       1.581e-6
   1           3093          13338           8535       6.931e-4       3.231e-1       4.938e-6
   1           5047          12964           1521       5.418e-4       2.266e-1       5.693e-7
   1           3498           4424           4279       3.866e-4       2.590e-1       2.983e-7
   1           3130          11317           4922       9.511e-4       3.008e-1       2.788e-7
   1           3457          16605           3291       2.465e-4       3.149e-1       7.933e-8
   1           4434          14265           7836       5.046e-4       2.137e-1       5.374e-8
   1           2141           8696           5747       9.406e-4       2.190e-1       9.314e-6
   1           3702          15189           7656       7.989e-4       3.406e-1       1.196e-6
   1           4698          10971           3896       6.386e-4       2.847e-1       3.810e-7
   1           1921           7538           3119       9.883e-4       2.949e-1       9.116e-8
   1           4347          10814           3974       7.542e-4       2.671e-1       2.218e-8
   1           5418          11488           6834       2.838e-4       2.855e-1       1.181e-6
   1           4817           8381           6934       8.808e-4       1.441e-1       1.287e-5
   1           3293           5382           6413       5.639e-4       1.971e-1       1.598e-7
   1           4606           9059           6909       8.965e-4       2.327e-1       4.518e-8
   1           5144          14319           4988       6.708e-4       2.931e-1       1.094e-6
   1           3871           9598           3161       7.227e-4       2.523e-1       4.878e-7
   1           1895           9316           6767       6.769e-4       3.460e-1       1.193e-5
   1           2281           8027           4370       9.315e-4       3.544e-1       7.386e-6
   1           4439          13634           6918       6.218e-4       3.528e-1       3.429e-6
   1           2292          18194           6265       1.217e-3       2.372e-1       2.059e-8
   1           3813           7374           3070       7.266e-4       3.336e-1       1.892e-6
   1           3437          13891           8138       3.995e-4       3.472e-1       1.187e-6
   1           3693          13470           3255       9.196e-4       1.969e-1       1.045e-7
   1           3622           6784           5827       8.233e-4       3.556e-1       2.697e-7
   1           4493           5503           4168       5.939e-4       2.490e-1       1.868e-5
   1           3185          10116           8327       6.197e-4       3.527e-1       5.551e-8
   1           3013          15106           7514       3.473e-4       1.975e-1       4.236e-6
   1           3103          14492           3223       1.042e-3       3.097e-1       3.137e-6
   1           2907           4751          11152       7.439e-4       2.252e-1       5.827e-6
   1           2377           8451           2273       1.019e-3       3.211e-1       1.044e-6
   1           3340           9577           7650       9.607e-4       1.967e-1       6.128e-6
   1           3860           9054          10553       9.042e-4       1.402e-1       1.837e-6
   1           2130          12462           5891       1.171e-3       3.102e-1       4.533e-8
   1           2623          18233           7484       9.087e-4       3.750e-1       2.021e-6
   1           1732           4477           8114       1.018e-3       2.085e-1       2.861e-6
   1           3070          15923           2810       1.054e-3       1.861e-1       8.437e-6
   1           2950          10501           3505       7.703e-4       3.128e-1       1.494e-7
   1           3383          17642           7846       9.521e-4       3.511e-1       1.915e-7
   1           2771          14133           3340       8.237e-4       3.042e-1       5.612e-7
   1           3768          12843           2326       8.752e-4       1.827e-1       3.268e-7
   1           3785          11590           9028       7.208e-4       3.372e-1       2.533e-6
   1           3854          10275           3294       5.322e-4       2.743e-1       2.443e-7
   1           3393          18171           6584       8.000e-4       3.246e-1       1.458e-7
   1           1541          10626           8487       1.248e-3       2.291e-1       7.875e-7
   1           3378           9467           3424       5.516e-4       2.832e-1       5.239e-8
   1           3868           7190           9791       7.548e-4       2.803e-1       2.078e-7
   1           4191          11732           8400       6.150e-4       3.158e-1       4.055e-7
   1           2546           9929          11080       1.000e-3       2.920e-1       1.824e-6
   1           3876           8864           4314       6.090e-4       3.533e-1       2.631e-6
   1           3240           7663           9092       6.326e-4       3.320e-1       3.051e-6
   1           4972           4705           6926       7.752e-4       1.317e-1       3.436e-7
   1           4066           7487           5427       2.756e-4       2.497e-1       2.441e-7
   1           2517          10398           4030       6.739e-4       3.373e-1       1.067e-7
   1           3744           8367           7411       6.979e-4       1.930e-1       7.657e-6
   1           4420          17076           2721       7.977e-4       2.485e-1       2.950e-7
   1           6211           9359           6828       5.499e-4       2.886e-1       4.365e-7
   1           2416          10863           6876       1.168e-3       2.651e-1       2.744e-7
   1           3460          15906           5939       5.582e-4       2.818e-1       4.025e-8
   1           3152          13368           7613       8.571e-4       3.771e-1       6.675e-7
   1           4687           8982           3169       8.917e-4       2.010e-1       3.671e-7
   1           4596          17767           6399       5.578e-4       3.152e-1       5.452e-8
   1           5777          17252           7335       3.224e-4       3.570e-1       1.508e-5
   1           4697           9078           5643       7.464e-4       1.566e-1       3.961e-7
   1           2861          15138          11271       9.633e-4       2.905e-1       4.818e-7
   1           3225           1988           1947       7.846e-4       3.401e-1       3.591e-7
   1           3942          12503           5235       5.754e-4       3.372e-1       2.246e-6
   1           4556           6206           8214       4.083e-4       3.232e-1       1.219e-7
   1           3873          11392           9406       1.139e-3       3.238e-1       9.820e-6
   1           2547           9629           7879       7.699e-4       2.644e-1       3.515e-7
   1           3259           2249           2188       7.930e-4       3.468e-1       2.037e-8
   1           3776          12442           6294       5.521e-4       2.931e-1       3.821e-8
   1           3630           4930           4627       1.084e-3       2.870e-1       4.894e-6
   1           3918           9589           3402       2.880e-4       3.556e-1       7.750e-7
   1           3848          10385           7014       5.956e-4       3.261e-1       2.773e-7
   1           3429          13325           4302       1.056e-3       2.076e-1       3.514e-7
   1           1618           7220           4193       1.129e-3       3.510e-1       1.067e-5
   1           2512          15606           5614       1.021e-3       3.124e-1       9.586e-8
   1           3934          15108           5151       7.900e-4       2.046e-1       8.333e-6
   1           3199          13631           7246       5.857e-4       3.614e-1       3.399e-8
   1           2424          13993          10744       1.182e-3       2.664e-1       4.008e-8
   1           4129          17469           2695       5.050e-4       3.501e-1       2.558e-6
   1           2125           8713           1571       9.179e-4       3.013e-1       2.942e-6
   1           6194           8460           1777       3.336e-4       3.075e-1       3.027e-6
   1           6343          12570           4883       4.947e-4       3.264e-1       2.981e-7
   1           2035           9214           8109       9.954e-4       3.402e-1       7.957e-8
   1           3659          11409           1607       6.987e-4       2.728e-1       4.575e-7
   1           4883          14540           2422       9.741e-4       3.302e-1       1.592e-6
   1           2389          19714           5596       9.977e-4       3.617e-1       1.212e-7
   1           4562          11278           4434       4.964e-4       2.865e-1       4.224e-6
   1           2388           8548           8146       8.492e-4       2.556e-1       1.690e-7
   1           5857          19821           4919       4.051e-4       3.622e-1       5.088e-8
   1           4088          14925           2346       5.591e-4       3.052e-1       2.089e-6
   1           3696          14305            726       8.644e-4       2.200e-1       7.695e-8
   1           2452          12135           5966       7.614e-4       3.186e-1       5.065e-8
   1           4578          16411           2287       5.638e-4       2.406e-1       2.763e-6
   1           1867          12337            103       1.332e-3       2.107e-1       1.826e-8
   1           3784           9354           5765       6.670e-4       3.279e-1       5.595e-7
   1           2906          10397           7541       4.981e-4       3.266e-1       4.160e-6
   1           4113          13236           9499       5.187e-4       3.224e-1       9.212e-7
   1           6746           8422           9216       5.173e-4       1.813e-1       2.690e-8
   1           4468          12875           8595       5.776e-4       3.435e-1       4.124e-7
   1           3100           6748           9769       7.142e-4       1.510e-1       3.285e-8
   1           6475           6551           3879       5.843e-4       2.284e-1       3.690e-8
   1           3072          12888          14292       1.088e-3       2.182e-1       3.284e-6
   1           2605           9382           6533       4.909e-4       3.424e-1       1.347e-7
   1           3857          10281           5344       6.308e-4       3.208e-1       1.615e-7
   1           1540           2654           2777       8.410e-4       3.279e-1       8.318e-6
   1           2110          14173           5023       9.643e-4       3.145e-1       1.581e-7
   1           3310          11693           1683       5.554e-4       3.490e-1       7.417e-6
   1           2659           7007          10076       9.074e-4       2.179e-1       5.507e-8
   1           3949           8280           5328       5.009e-4       3.456e-1       1.643e-7
   1           4484           4483           3192       1.020e-3       1.965e-1       9.097e-8
   1           3948           5750           2532       3.823e-4       3.509e-1       9.781e-6
   1           5723           8778           8873       2.068e-4       3.038e-1       1.693e-6
   1           3078           2756           8291       5.883e-4       3.310e-1       1.722e-7
   1           4258          11564           6720       5.910e-4       3.009e-1       1.280e-5
   1           6937           9378           6880       2.918e-4       3.265e-1       4.116e-7
   1           2217           6853           3352       7.446e-4       2.739e-1       2.171e-7
   1           3474           9880           4027       4.452e-4       3.316e-1       6.548e-6
   1           3315           2256          11700       1.067e-3       2.961e-1       7.810e-6
   1           3063           8349           4053       1.042e-3       3.160e-1       7.659e-8
   1           3736          15047           7656       9.134e-4       3.263e-1       7.588e-7
   1           3061           6037          10571       8.661e-4       1.345e-1       3.511e-7
   1           4076           8673           2952       9.433e-4       3.474e-1       2.917e-7
   1           2701          16556           9854       8.090e-4       3.422e-1       2.024e-7
   1           3933          11254           7651       1.241e-3       3.354e-1       1.471e-6
   1           4596           9671           2173       7.996e-4       2.273e-1       3.819e-8
   1           2132          12172           6497       9.561e-4       2.983e-1       2.212e-8
   1           2748          14611           7880       6.869e-4       2.655e-1       3.228e-7
   1           2045           6794           3560       1.258e-3       3.440e-1       1.479e-6
   1           3458          16455          18776       1.153e-3       3.240e-1       5.925e-7
   1           6085          18285          10067       2.071e-4       3.440e-1       9.178e-8
   1           3254          11410           9063       5.178e-4       3.132e-1       1.779e-6
   1           2925           5076           4802       6.602e-4       2.528e-1       2.335e-8
   1           3940           8843           7907       1.115e-3       1.416e-1       6.651e-6
   1           3341          10309           1069       7.274e-4       2.564e-1       6.637e-7
   1           2002           6104           8620       1.436e-3       1.854e-1       6.182e-8
   1           3563          14101           4276       8.972e-4       3.658e-1       7.859e-7
   1           5233          17177           9610       3.194e-4       1.705e-1       5.475e-6
   1           2590          12446           3728       7.662e-4       1.486e-1       9.825e-8
   1           4487           7331          14395       3.974e-4       3.114e-1       8.986e-6
   1           4409          11110           5222       4.621e-4       3.316e-1       3.035e-8
   1           4472          10830           1561       7.823e-4       3.462e-1       7.676e-6
   1           4922          10200           4913       4.145e-4       3.215e-1       4.335e-8
   1           2848          15365           7645       6.546e-4       2.865e-1       3.854e-6
   1           3367           4290           2224       8.975e-4       1.991e-1       1.526e-6
   1           2583          12091           3056       1.030e-3       2.807e-1       9.542e-7
   1           3660          15381          10330       7.803e-4       3.412e-1       1.099e-5
   1           2805           4233           2785       9.475e-4       3.350e-1       1.034e-7
   1           5345          15944           7198       3.776e-4       2.496e-1       2.109e-8
   1           4266          11479           5723       4.801e-4       3.371e-1       7.648e-7
   1           5191           9178           5702       1.030e-3       3.391e-1       4.063e-8
   1           3225           4009           5581       8.969e-4       2.560e-1       4.376e-8
   1           3914           5214           3884       8.079e-4       2.620e-1       1.943e-6
   1           4421          12456           1978       3.905e-4       3.345e-1       2.663e-6
   1           3106          16836           8028       5.640e-4       1.518e-1       4.612e-7
   1           4561           7203           4305       3.488e-4       2.384e-1       1.129e-7
   1           3721           6643           8353       5.075e-4       2.871e-1       1.316e-7
   1           4505          14268           6052       6.228e-4       2.860e-1       1.186e-7
   1           2053          16822           7232       7.248e-4       3.358e-1       8.405e-6
   1           2143          19063           9466       7.080e-4       2.872e-1       5.066e-6
   1           2915           5809           4049       3.161e-4       3.360e-1       1.055e-5
   1           3283          11265           5188       7.970e-4       2.804e-1       2.670e-6
   1           3828           2806          11658       6.049e-4       2.494e-1       8.647e-8
   1           2850          14089           8037       1.193e-3       2.650e-1       1.315e-7
   1           2928           4216           1763       9.211e-4       3.244e-1       4.490e-7
   1           4991          20095           4149       2.339e-4       3.221e-1       2.415e-6
   1           2734           9925           5817       9.721e-4       1.611e-1       2.941e-6
   1           3374          15338           9946       8.903e-4       3.258e-1       2.196e-7
   1           4037          10837           7377       8.954e-4       1.846e-1       4.010e-6
   1           2631          12130           5229       8.739e-4       3.209e-1       1.537e-7
   1           3397           3051           1366       8.384e-4       2.302e-1       6.699e-6
   1           3646           5333          10290       9.026e-4       3.087e-1       1.886e-6
   1           2907           4046           9511       5.375e-4       2.391e-1       9.362e-8
   1           2781          13743           5056       9.454e-4       3.737e-1       4.214e-7
   1           4238           7204           5296       1.017e-3       2.590e-1       4.035e-7
