State	Muts	LogL	Ne_Mean	Ne_SD	Na_Mean	Na_SD	Mu_Mean	Mu_SD	t_Mean	t_SD
5473	0.16129	-3915.225342	2.762029	0.366267	3.723075	0.116705	-2.912334	0.432433	3.478994	0.632287
5474	0.168675	-4021.767103	3.172775	0.366267	4.133821	0.135445	-3.334675	0.432433	3.901335	0.669417
5475	0.16129	-3729.630303	3.346068	0.409226	4.307114	0.132839	-3.507968	0.4878	4.074628	0.767694
5476	0.209091	-3951.944279	3.204709	0.425599	4.164991	0.020946	-3.408513	0.498701	3.934536	0.839425
5477	0.232323	-3433.274858	2.519495	0.359156	3.479778	0.020172	-2.70247	0.560228	3.228493	0.604702
5478	0.145833	-3754.952882	3.98818	0.319077	4.948462	0.032382	-4.229471	0.547833	4.697178	0.868465
5479	0.193548	-3436.211122	3.433225	0.319077	4.428217	0.020309	-3.674516	0.594829	4.142223	0.824469
5480	0.216216	-3796.329253	3.373077	0.308759	4.368069	0.000146	-3.699018	0.588067	4.082075	0.85202
5481	0.225225	-3834.551109	2.438099	0.32371	3.57607	0.009212	-2.764039	0.591253	3.147096	0.798406
5482	0.137931	-4156.41056	2.260854	0.32371	3.398825	0.035331	-2.586795	0.536265	2.969852	0.809222
5483	0.198113	-4024.858354	3.385189	0.2876	4.449001	0.007319	-3.640205	0.470882	4.020028	0.693629
5484	0.2	-3936.763271	3.305497	0.2876	4.369309	0.007062	-3.554426	0.506577	3.940336	0.709167
5485	0.181818	-3738.087586	3.96497	0.278769	5.028782	0.000152	-4.213899	0.551834	4.599809	0.718288
5486	0.178571	-3947.345474	3.770881	0.278769	4.786415	0.014767	-4.061695	0.552936	4.357442	0.681705
5487	0.222222	-3860.22926	3.521926	0.245229	4.459548	0.111542	-3.800996	0.552936	4.10615	0.788742
5488	0.239583	-3713.034484	3.51534	0.292236	4.382014	0.112139	-3.794409	0.566494	4.099563	1.083515
5489	0.192982	-3466.456647	2.374638	0.290022	3.245935	0.046636	-2.689192	0.566494	2.994346	0.586948
5490	0.205357	-3511.293486	1.383271	0.269462	2.247886	0.008771	-1.687847	0.567793	2.000048	0.572039
5491	0.2	-4067.085249	2.765446	0.278353	3.73419	0.154238	-3.174151	0.677188	3.382223	0.572039
5492	0.130952	-3819.800277	2.429887	0.370633	3.535029	0.062825	-2.838592	0.633953	3.090543	0.521791
5493	0.162162	-3951.596648	2.259366	0.315374	3.364508	0.041543	-2.668301	0.629882	2.920023	0.580457
5494	0.1875	-4046.173704	3.205508	0.330094	4.31065	0.014188	-3.614442	0.638535	3.866164	0.552438
5495	0.2	-3780.482503	3.622797	0.330094	4.693017	0.001629	-3.96096	0.638535	4.283453	0.48026
5496	0.195652	-3772.574236	2.396835	0.330094	3.475228	0.036917	-2.734999	0.595431	3.057492	0.464511
5497	0.166667	-3742.406456	1.410859	0.381024	2.471813	0.089069	-1.749022	0.595431	2.071515	0.538176
5498	0.09901	-3706.137081	1.992602	0.381024	3.053556	0.083143	-2.330765	0.595431	2.653258	0.400598
5499	0.123711	-3742.355094	2.863776	0.381717	3.92473	0.095754	-3.201939	0.539272	3.524432	0.314896
5500	0.11828	-3969.248156	3.337737	0.381717	4.524598	0.083021	-3.76468	0.545967	3.998393	0.388706
5501	0.074074	-3888.01254	2.101833	0.381717	3.288694	0.068085	-2.528776	0.545967	2.76249	0.399511
5502	0.101124	-3923.11446	3.17634	0.353954	4.363201	0.233511	-3.563676	0.545967	3.836997	0.399511
5503	0.097087	-4094.166676	2.438652	0.342765	3.629639	0.29124	-2.829739	0.508243	3.10306	0.274453
5504	0.128205	-3367.607894	3.446202	0.40852	4.586826	0.31135	-3.837289	0.506523	4.11061	0.329975
5505	0.114583	-3924.875674	2.856864	0.335191	3.979365	0.353042	-3.247909	0.506523	3.52123	0.282915
5506	0.151786	-3790.061772	2.61004	0.29852	3.726001	0.32219	-3.001085	0.519127	3.274406	0.401859
5507	0.074468	-3737.481375	3.135045	0.272262	4.131486	0.21237	-3.516462	0.533425	3.789783	0.401859
5508	0.082353	-4040.653661	1.578034	0.259354	2.582106	0.21237	-1.967082	0.512401	2.232773	0.53864
5509	0.122449	-3692.193749	1.230401	0.281844	2.234473	0.154442	-1.619449	0.580276	1.885139	0.536958
5510	0.11828	-4060.861063	3.514346	0.315339	4.518418	0.120466	-3.903395	0.571659	4.169085	0.591718
5511	0.207921	-3601.036389	4.858194	0.316097	5.842554	0.134278	-5.22753	0.566079	5.512933	0.570703
5512	0.207547	-3391.701124	3.296053	0.300295	4.280413	0.238282	-3.665389	0.658102	3.947716	0.5846
5513	0.12931	-3400.772296	3.719837	0.330245	4.704197	0.120699	-4.089174	0.658102	4.478095	0.550103
5514	0.120482	-3812.281465	3.608237	0.251918	4.604871	0.426473	-3.989848	0.648246	4.366495	0.496393
5515	0.155556	-3658.382782	3.961321	0.305384	4.958057	0.331215	-4.342932	0.648246	4.719579	0.499811
5516	0.144737	-3240.99283	1.787327	0.288614	2.769932	0.511119	-2.073906	0.666458	2.545585	0.4776
5517	0.097561	-3482.672689	1.995743	0.29755	2.978348	0.656156	-2.282322	0.591856	2.754001	0.667651
5518	0.110092	-3292.330856	1.675911	0.307425	2.658516	0.703081	-1.962489	0.652546	2.434168	0.623761
5519	0.086957	-3387.183876	2.070187	0.247903	3.052792	0.717114	-2.368722	0.688721	2.840401	0.583774
5520	0.061856	-3618.659589	2.696116	0.206969	3.678721	0.690073	-3.012522	0.688721	3.466331	0.572709
5521	0.15	-3933.249942	2.22598	0.344747	3.196647	0.610228	-2.530448	0.570386	2.984257	0.654786
5522	0.107527	-4108.9493	3.052621	0.344747	4.035223	0.68366	-3.333142	0.455366	3.78695	0.654786
5523	0.107843	-4152.323976	3.407406	0.356826	4.403474	0.707668	-3.693107	0.457363	4.133449	0.58685
5524	0.0625	-4150.629388	4.353216	0.32806	5.349284	0.740211	-4.667485	0.449359	5.107827	0.493485
5525	0.061224	-3773.43792	3.134348	0.4181	4.027362	0.519808	-3.345562	0.449359	3.866073	0.457539
5526	0.0625	-3445.971255	4.181273	0.47691	5.110588	0.681006	-4.392487	0.462139	4.92357	0.457539
5527	0.12	-3532.236645	3.611537	0.478239	4.502918	0.681006	-3.820898	0.462139	4.353834	0.267924
5528	0.139785	-3208.493382	2.290116	0.448731	3.059625	0.737661	-2.499477	0.462139	3.032414	0.524649
5529	0.157895	-3366.25192	2.704903	0.477835	3.505933	0.879896	-2.914264	0.466044	3.4472	0.518759
5530	0.104651	-3499.354695	3.748093	0.477835	4.549124	0.828281	-3.957454	0.466291	4.490391	0.607208
5531	0.173913	-3284.52647	3.141881	0.501308	3.942912	0.95235	-3.351242	0.564213	3.884178	0.76096
5532	0.067308	-3301.907296	4.196938	0.476987	4.983603	0.858841	-4.300523	0.529333	4.939235	0.76096
5533	0.150538	-3279.340042	3.537475	0.413881	4.300646	1.083739	-3.617567	0.429056	4.256279	0.721083
5534	0.147541	-3425.540373	2.968313	0.413881	3.752879	1.083739	-3.069799	0.400865	3.741448	0.731885
5535	0.105263	-3389.305131	2.681339	0.418593	3.533662	0.894857	-2.782825	0.395574	3.454474	0.571631
5536	0.113402	-3782.406471	3.29307	0.462829	4.15971	0.79823	-3.408873	0.341302	4.080522	0.6381
5537	0.083333	-3969.958065	3.987355	0.458999	4.824593	0.819621	-4.073756	0.384077	4.745405	0.737006
5538	0.059406	-3769.841454	3.774458	0.490081	4.54943	0.668679	-3.860858	0.37845	4.532507	0.737006
5539	0.046512	-3838.243342	2.713492	0.490081	3.488464	0.590438	-2.799892	0.36492	3.432001	0.737006
5540	0.119565	-3932.947914	4.234924	0.495508	5.025123	0.58296	-4.336551	0.344971	4.953433	0.722392
5541	0.074074	-4189.523169	4.282502	0.481278	5.076417	0.656961	-4.387845	0.346378	5.004727	0.722392
5542	0.078431	-4351.715614	2.161166	0.489974	3.052126	0.723626	-2.361061	0.417825	2.977943	0.627711
5543	0.067961	-3754.061055	2.470407	0.552702	3.268868	0.722424	-2.612768	0.428991	3.287184	0.495272
5544	0.09375	-4304.354866	3.996658	0.539614	4.809198	0.724387	-4.153098	0.301425	4.813435	0.408221
5545	0.150538	-3546.063777	4.423045	0.497471	5.235585	0.623292	-4.438275	0.264473	5.239822	0.462429
5546	0.104348	-3709.376064	3.676886	0.490171	4.572202	0.564693	-3.692116	0.173794	4.373609	0.48922
5547	0.183486	-3769.815446	3.138452	0.521775	3.999533	0.581764	-3.153682	0.203504	3.835175	0.329878
5548	0.152778	-3526.554604	3.354405	0.543555	4.215486	0.576599	-3.36306	0.196229	4.051128	0.312102
5549	0.117021	-3449.344644	4.43149	0.543555	5.280823	0.668062	-4.369012	0.204159	5.0756	0.407906
5550	0.228916	-3772.783761	3.925908	0.530436	4.812389	0.504201	-3.900578	0.185616	4.565531	0.328224
5551	0.128205	-3357.542278	4.285722	0.547548	5.131116	0.562422	-4.219305	0.215871	4.884258	0.321923
5552	0.183486	-3627.687773	4.587034	0.55453	5.432427	0.679763	-4.520617	0.241835	5.185569	0.294828
5553	0.208791	-3686.228236	3.199651	0.575217	4.045045	0.51614	-3.133234	0.210588	3.798186	0.235061
5554	0.083333	-3390.885759	4.940218	0.596675	5.810651	0.534826	-4.873801	0.243667	5.538753	0.26096
5555	0.105882	-3232.80828	5.234609	0.465867	6.010408	0.509823	-5.073558	0.237393	5.833144	0.346525
5556	0.101852	-3625.270302	4.210775	0.475273	4.986575	0.700453	-4.049725	0.232037	4.80931	0.352929
5557	0.160377	-3650.073146	2.543971	0.451358	3.31977	0.682726	-2.38292	0.197208	3.142506	0.210175
5558	0.1875	-3607.879667	3.073176	0.512436	3.848976	0.771171	-2.955827	0.264306	3.715413	0.316955
5559	0.138889	-3626.206062	4.01173	0.481429	4.787529	0.694755	-3.894381	0.18706	4.655323	0.283273
5560	0.174757	-3697.866651	3.387653	0.450745	4.163452	0.813896	-3.263448	0.230319	4.02439	0.436427
5561	0.082353	-3795.438755	3.144029	0.490024	3.962931	0.806457	-3.062927	0.230319	3.780766	0.441329
5562	0.131313	-3389.234725	3.707835	0.490024	4.531142	0.84752	-3.626734	0.228425	4.344573	0.22652
5563	0.133333	-3345.127296	3.719951	0.478287	4.543258	0.75919	-3.63885	0.24223	4.356689	0.046102
5564	0.170213	-3391.297362	4.503226	0.375435	5.177254	0.825779	-4.422124	0.24223	5.139963	0.134155
5565	0.163265	-3181.476938	3.11397	0.406422	3.787998	0.756073	-3.045028	0.245716	3.762867	0.099858
5566	0.25	-3027.849463	3.916907	0.435649	4.590935	0.623543	-3.847966	0.249184	4.565805	0.135809
5567	0.172414	-3080.829477	2.447592	0.39439	3.12162	0.550075	-2.37865	0.297739	3.096489	0.186609
5568	0.136842	-3297.536801	4.737636	0.380357	5.411664	0.815806	-4.668694	0.274848	5.386533	0.216169
5569	0.182692	-3423.31869	4.548627	0.637037	5.203182	0.862843	-4.536279	0.174226	5.197524	0.197809
5570	0.174757	-3561.089881	2.60454	0.690388	3.259095	0.775562	-2.657596	0.199382	3.253437	0.0868
5571	0.309524	-3476.537492	1.913346	0.690388	2.567901	0.808961	-1.966402	0.206622	2.399498	0.014416
5572	0.235955	-3757.435459	2.084523	0.690388	2.801225	0.699094	-2.199725	0.245638	2.570676	0.013498
5573	0.306122	-3467.499661	1.925571	0.590911	2.595571	0.761573	-1.994072	0.327041	2.44883	0.076137
5574	0.218182	-3422.624969	2.04761	0.568909	2.71761	0.676215	-2.116111	0.312231	2.570869	0.246364
5575	0.166667	-3541.350034	1.802297	0.587906	2.472297	0.7993	-1.870798	0.31079	2.325556	0.317445
5576	0.217822	-3567.276675	4.514167	0.577376	5.184167	0.740835	-4.577296	0.297207	5.032054	0.151168
5577	0.197531	-3446.213319	3.591649	0.597665	4.261649	0.653391	-3.666496	0.314181	4.109536	0.121648
5578	0.210526	-3711.391773	3.746745	0.586181	4.416745	0.68275	-3.874812	0.314181	4.264632	0.102518
5579	0.122642	-3702.680914	2.788107	0.584243	3.458107	0.853322	-2.916174	0.370989	3.305994	0.105041
5580	0.158416	-3688.194152	4.200976	0.359747	4.870976	0.892986	-4.329043	0.37063	4.718863	0.182047
5581	0.232558	-3433.457434	3.157197	0.352109	3.877881	0.800371	-3.265898	0.37063	3.675084	0.111796
5582	0.21	-3641.710016	3.526116	0.198767	4.239918	0.708405	-3.634817	0.410006	4.044004	0.283655
5583	0.195652	-3602.122113	1.744741	0.224745	2.458542	0.768895	-1.84387	0.390569	2.295241	0.237122
5584	0.204082	-3547.54807	3.530465	0.316085	4.266323	0.712806	-3.629594	0.39549	4.080965	0.157469
5585	0.2	-3895.838779	3.900594	0.342507	4.675902	0.740055	-4.061707	0.342525	4.513077	0.123409
5586	0.206897	-3905.427827	2.79552	0.337762	3.517449	0.870404	-2.956633	0.358356	3.408003	0.079127
5587	0.182796	-3298.855977	3.713667	0.321224	4.419166	0.951906	-3.87478	0.358356	4.32615	0.043091
5588	0.18018	-3101.490375	2.968911	0.417786	3.532111	1.0111	-3.130007	0.359372	3.581395	0.076346
5589	0.172414	-3163.542064	3.787079	0.309817	4.308041	0.900057	-3.905936	0.393896	4.391788	0.16608
5590	0.12766	-3717.290527	4.127849	0.318087	4.608194	0.976803	-4.206089	0.393896	4.691941	0.21797
5591	0.22449	-3685.413124	3.312504	0.28253	3.792848	0.811105	-3.390744	0.398703	3.876595	0.03843
5592	0.263158	-3540.660598	3.839051	0.292905	4.319396	0.808524	-3.917291	0.390504	4.403143	0.151641
5593	0.16092	-3852.167856	2.080333	0.286518	2.560678	0.833576	-2.158573	0.355056	2.644425	0.119124
5594	0.136842	-3579.019446	3.275554	0.29126	3.855574	0.799264	-3.366616	0.392903	4.065234	0.101188
5595	0.160494	-3907.572819	4.04881	0.293134	4.649968	0.826271	-4.144294	0.392903	4.795214	0.105176
5596	0.178947	-3876.936669	3.64877	0.288991	4.228969	0.777684	-3.723294	0.377655	4.374214	0.103196
5597	0.177778	-3699.622001	4.13693	0.287406	4.717129	0.799932	-4.174223	0.336834	4.862375	0.022565
5598	0.13	-3428.316655	3.255847	0.294704	3.836046	0.799932	-3.246251	0.397143	3.981291	0.055771
5599	0.182609	-3358.7694	4.647793	0.294704	5.256149	0.78035	-4.638198	0.36963	5.373237	0.099007
5600	0.3125	-3764.172384	2.17476	0.311515	2.741267	0.869897	-2.139993	0.386926	2.900205	0.010692
5601	0.22449	-3762.41881	4.612238	0.34923	5.178745	0.880114	-4.577471	0.371535	5.337682	0.104228
5602	0.12	-3883.53704	2.949423	0.325225	3.596642	0.819413	-2.906538	0.372282	3.66675	0.090414
5603	0.171717	-3639.848852	3.008685	0.321869	3.594191	0.786956	-2.904087	0.372282	3.726011	0.018871
5604	0.214953	-3477.951612	4.242338	0.317849	4.865987	0.651971	-4.175884	0.390752	4.97005	0.058152
5605	0.218391	-3101.437233	3.39443	0.379598	4.0251	0.604766	-3.334996	0.390752	4.122142	0.058395
5606	0.145833	-3481.471003	3.748809	0.330477	4.508558	0.618046	-3.689375	0.390752	4.47652	0.155479
5607	0.104651	-3767.158649	2.718089	0.160357	3.477839	0.642264	-2.658656	0.390752	3.445801	0.262195
5608	0.206897	-3806.91351	2.105249	0.152573	2.865997	0.738861	-2.045816	0.311512	2.832961	0.188608
5609	0.121212	-3689.451063	2.211321	0.16426	2.921062	0.861344	-2.151888	0.355322	2.939033	0.15328
5610	0.174312	-4188.911326	2.920566	0.285282	3.539888	1.14635	-2.890837	0.342736	3.648277	0.184482
5611	0.092437	-3988.208939	3.033689	0.227588	3.54192	1.171844	-2.943946	0.339145	3.761401	0.216021
5612	0.149425	-3802.65976	3.375128	0.267598	3.883359	1.121061	-3.254654	0.339145	4.10284	0.316022
5613	0.194805	-3694.573638	4.195383	0.319413	4.703614	1.113945	-4.074909	0.323361	4.923095	0.349049
5614	0.122222	-3590.470002	3.389328	0.30053	3.897559	1.307639	-3.268854	0.308349	4.11704	0.362538
5615	0.144231	-3874.156237	2.659282	0.298516	3.167512	1.351218	-2.538807	0.337249	3.386993	0.352528
5616	0.045455	-3950.823333	4.046302	0.309435	4.608848	1.194989	-3.925828	0.337249	4.774014	0.275971
5617	0.14	-3881.751347	3.366104	0.309435	3.997475	1.077971	-3.23148	0.351316	4.093816	0.344519
5618	0.138298	-3742.021969	3.647476	0.309435	4.278848	1.096225	-3.512853	0.243042	4.375188	0.305037
5619	0.053191	-3893.513578	3.300338	0.309435	3.985703	1.059119	-3.165714	0.266982	4.02805	0.305037
5620	0.097345	-3588.384261	1.061519	0.2865	1.746885	1.153608	-0.926896	0.211514	1.789231	0.408121
5621	0.12963	-3613.18595	3.637627	0.262127	4.294342	1.139855	-3.474352	0.211514	4.365338	0.235533
5622	0.056338	-3431.396747	3.828054	0.256781	4.484769	1.032555	-3.66478	0.211514	4.555766	0.30426
5623	0.1	-4283.990851	3.357997	0.251249	4.131229	0.941657	-3.253084	0.18568	4.143532	0.36195
5624	0.073684	-3771.616667	5.18862	0.251249	5.961851	0.841054	-5.083707	0.265343	5.974155	0.418088
5625	0.172043	-3501.126207	4.479497	0.250232	5.252729	0.908175	-4.364616	0.291174	5.262421	0.315957
5626	0.180723	-3714.668033	2.864241	0.237961	3.639255	0.836188	-2.74936	0.306896	3.647164	0.281218
5627	0.152941	-3756.994484	4.274098	0.267759	5.049113	0.917442	-4.192588	0.319529	5.090392	0.549355
5628	0.07767	-3816.798205	4.843219	0.267759	5.618233	0.903311	-4.773442	0.296951	5.659513	0.459453
5629	0.141509	-3613.960638	2.521772	0.253032	3.253046	0.900602	-2.381829	0.27737	3.185607	0.413005
5630	0.117647	-3570.608274	2.957942	0.253032	3.689216	0.942921	-2.817999	0.272037	3.723287	0.32018
5631	0.166667	-4085.591276	2.430912	0.29597	3.162186	0.929957	-2.361046	0.345703	3.196257	0.467798
5632	0.092784	-3837.369671	2.120998	0.266311	2.852272	0.962168	-2.031965	0.345703	2.789878	0.317498
5633	0.134615	-3662.357581	3.040511	0.30184	3.805256	0.870253	-2.936157	0.2885	3.69407	0.366839
5634	0.127451	-4057.179041	2.098182	0.238298	2.862927	0.88448	-2.019259	0.321226	2.751741	0.315905
5635	0.136752	-3641.323407	2.424834	0.266134	3.191627	0.972706	-2.347959	0.338534	3.078393	0.357076
5636	0.1875	-3911.189809	3.144395	0.272229	3.902678	0.935123	-3.05901	0.299588	3.789444	0.321119
5637	0.11828	-3959.204146	2.581153	0.402714	3.339437	0.884641	-2.495769	0.228163	3.226202	0.463189
5638	0.101124	-3781.778121	2.082069	0.381326	2.894207	0.923276	-2.05054	0.272914	2.727118	0.473248
5639	0.122449	-3817.982789	2.865412	0.322661	3.71453	0.788312	-2.833883	0.264795	3.510461	0.378492
5640	0.141176	-3768.47599	3.943115	0.261463	4.792233	0.794755	-3.911586	0.262919	4.588164	0.426904
5641	0.175258	-3746.039196	3.739663	0.276935	4.674829	0.607185	-3.703533	0.265731	4.380111	0.34351
5642	0.033333	-3968.207694	3.512276	0.276935	4.447442	0.607185	-3.476145	0.265731	4.152724	0.43228
5643	0.142857	-3411.863057	4.14059	0.276935	4.947309	0.566402	-3.976012	0.255335	4.781038	0.081084
5644	0.158416	-3612.662564	3.552516	0.202275	4.359234	0.551453	-3.390631	0.428519	4.195656	0.285327
5645	0.136842	-3781.007066	3.379424	0.186921	4.186142	0.551453	-3.217539	0.369012	4.022564	0.168808
5646	0.153846	-3746.455753	3.544149	0.182378	4.382809	0.554348	-3.414205	0.3838	4.187289	0.220413
5647	0.181818	-3442.394825	2.632671	0.277245	3.311085	0.595978	-2.464702	0.3838	3.275812	0.217691
5648	0.224	-3422.741568	3.416511	0.231445	4.128404	0.623928	-3.248543	0.382478	4.059652	0.054088
5649	0.247191	-3429.678113	4.077527	0.304167	4.789496	0.635981	-3.909559	0.374102	4.720668	0.415759
5650	0.1625	-3277.488019	2.108804	0.306265	2.820773	0.681853	-1.940835	0.390319	2.751945	0.196429
5651	0.177083	-3533.73775	3.00807	0.323575	3.732634	0.74066	-2.870761	0.395034	3.651211	0.243435
5652	0.126316	-3487.488392	4.101107	0.253432	4.715053	0.74066	-3.880156	0.337222	4.687895	0.230504
5653	0.138614	-3876.716972	4.965423	0.288229	5.675454	0.74066	-4.840557	0.386742	5.552211	0.182006
5654	0.090909	-4090.662253	2.82434	0.288229	3.552282	0.67782	-2.717386	0.386742	3.429039	0.092993
5655	0.147059	-3806.273856	3.792681	0.344311	4.520623	0.861654	-3.685727	0.421629	4.39738	0.034473
5656	0.177778	-3961.812871	2.076932	0.261051	2.804874	0.796981	-1.969978	0.49082	2.681631	0.04104
5657	0.168675	-3708.357473	4.707492	0.261051	5.435435	0.856826	-4.600538	0.49082	5.312192	0.234566
5658	0.151515	-3718.62799	2.650326	0.261051	3.398469	0.658551	-2.543371	0.436504	3.255025	0.232773
5659	0.206186	-3409.729392	3.45994	0.241667	4.208084	0.68763	-3.312898	0.407203	4.04679	0.145269
5660	0.153061	-3560.767044	4.514581	0.255687	5.262725	0.726944	-4.367539	0.407203	5.101432	0.177066
5661	0.165217	-3683.262194	4.507621	0.224556	5.165142	0.805223	-4.360579	0.407203	5.094471	0.115389
5662	0.235955	-3587.032488	2.799202	0.094368	3.456723	0.805223	-2.643846	0.407728	3.386052	0.148654
5663	0.178218	-3576.459011	3.62752	0.148405	4.28504	0.786426	-3.472163	0.408433	4.21437	0.245535
5664	0.153061	-3380.385832	4.07111	0.127596	4.81758	0.637731	-3.907739	0.408433	4.65796	0.12631
5665	0.175926	-3398.130281	3.837171	0.17897	4.583641	0.74971	-3.673801	0.407392	4.424022	0.132323
5666	0.185567	-3214.209358	2.418839	0.202309	3.20752	0.829688	-2.300082	0.494812	3.050303	0.162444
5667	0.171429	-3467.58713	3.705596	0.185999	4.494277	0.732424	-3.586838	0.509105	4.33706	0.070251
5668	0.105769	-3131.779872	3.929441	0.185999	4.794282	0.679898	-3.810683	0.489895	4.560905	0.043255
5669	0.185185	-3363.590294	3.12167	0.192944	4.005719	0.632496	-3.095434	0.4662	3.753134	0.127042
5670	0.221053	-3345.67173	3.888584	0.202854	4.785805	0.656457	-3.875521	0.553006	4.533221	0.022882
5671	0.205128	-3762.289629	3.311518	0.160313	4.20874	0.760955	-3.298455	0.494911	4.039159	0.056375
5672	0.186916	-3388.343	3.127408	0.195128	4.02463	0.702948	-3.114346	0.494911	3.85505	0.032004
5673	0.2	-3660.098018	4.211271	0.200652	5.063777	0.898099	-4.259106	0.48799	5.017585	0.052541
5674	0.210526	-3290.60512	3.629316	0.282454	4.499457	0.748018	-3.694786	0.418342	4.453266	0.078755
5675	0.122449	-3476.286726	2.796198	0.281099	3.666339	0.73236	-2.861668	0.469685	3.620148	0.170407
5676	0.202247	-3965.174573	2.984915	0.274195	3.845478	0.749508	-3.050385	0.399171	3.808864	0.137522
5677	0.163265	-3672.315777	3.099497	0.271974	3.96006	0.774479	-3.124787	0.357644	3.923446	0.179825
5678	0.103774	-4043.564784	3.185108	0.256022	4.087031	0.726274	-3.235931	0.491256	4.03459	0.149376
5679	0.122642	-3903.79984	2.432174	0.236816	3.334097	0.701264	-2.482997	0.471211	3.281656	0.212518
5680	0.128713	-4038.430435	3.361174	0.236816	4.273269	0.76336	-3.445847	0.471211	4.210655	0.089369
5681	0.235849	-3518.368045	3.32592	0.283773	4.238015	0.698137	-3.437007	0.471183	4.175402	0.205871
5682	0.247059	-3640.985133	3.929015	0.273262	4.84111	0.865821	-4.040101	0.423124	4.778496	0.148052
5683	0.121212	-3688.263059	2.647382	0.273262	3.559477	0.803864	-2.758468	0.42384	3.496863	0.184759
5684	0.086957	-3773.935898	2.342158	0.273262	3.228426	0.750563	-2.453244	0.42384	3.191639	0.211637
5685	0.133333	-3409.795223	3.277319	0.273262	4.163587	0.642176	-3.372118	0.479459	4.110513	0.282832
5686	0.119048	-3672.261526	2.916029	0.237405	3.903221	0.642176	-3.075919	0.479459	3.749224	0.10437
5687	0.15534	-3516.400284	3.053652	0.254287	4.129095	0.435756	-3.213542	0.479459	3.886847	0.136804
5688	0.172727	-3397.729914	3.141009	0.287694	4.216452	0.68098	-3.29555	0.4673	3.968854	0.12779
5689	0.09434	-3411.723873	3.810164	0.291216	4.885607	0.496955	-3.964705	0.4673	4.63801	0.268551
5690	0.13913	-3553.977354	4.16806	0.272422	5.243503	0.560301	-4.322601	0.4673	4.995905	0.121656
5691	0.156863	-3540.424516	3.94984	0.340988	5.025283	0.537319	-4.099342	0.438758	4.777686	0.16252
5692	0.178947	-3627.261275	3.937103	0.200995	4.941872	0.633689	-4.045117	0.435236	4.764949	0.212632
5693	0.149533	-2965.801296	4.183328	0.218034	5.063093	0.666254	-4.201167	0.435236	5.011174	0.197956
5694	0.172043	-3061.397729	2.80472	0.251424	3.684484	0.663641	-2.822559	0.36888	3.632566	0.100725
5695	0.141667	-3536.375721	3.124127	0.193391	4.003891	0.663641	-3.141966	0.392479	3.951973	0.241281
5696	0.168675	-3384.314017	3.001365	0.213476	3.95338	0.641364	-3.019203	0.392479	3.82921	0.306992
5697	0.170213	-3787.053324	3.43939	0.199555	4.500477	0.475417	-3.441811	0.41481	4.251818	0.269584
5698	0.222222	-4160.564408	2.807096	0.185644	3.738993	0.532185	-2.793256	0.3619	3.603263	0.254491
5699	0.152174	-4105.560122	4.231085	0.121518	5.162981	0.498227	-4.217244	0.3619	5.027251	0.321619
5700	0.132743	-3864.28457	2.567696	0.102321	3.499593	0.522634	-2.553855	0.366059	3.363863	0.245114
5701	0.091954	-3751.000551	3.383784	0.082956	4.306448	0.546567	-3.360711	0.366059	4.170718	0.196696
5702	0.153061	-3889.353271	4.285825	0.075188	5.236414	0.484185	-4.290677	0.373263	5.072759	0.26476
5703	0.135417	-3886.589317	3.919484	0.1396	4.891153	0.522562	-3.945416	0.359004	4.727498	0.26697
5704	0.061856	-3680.593691	4.378571	0.130626	5.35024	0.539304	-4.42919	0.359004	5.211272	0.400832
5705	0.186813	-3942.666432	2.274277	0.10875	3.23597	0.498331	-2.334058	0.362684	3.106979	0.323568
5706	0.163043	-3617.818635	3.187737	0.058359	4.14943	0.697296	-3.247518	0.427089	4.020439	0.351289
5707	0.191919	-4110.373617	2.040122	0.084756	3.138948	0.560035	-2.244881	0.441431	2.872824	0.383538
5708	0.15625	-3572.543535	2.65689	0.115513	3.755717	0.574092	-2.845608	0.433568	3.489592	0.294876
5709	0.139785	-3525.646824	2.214107	0.119617	3.290802	0.483715	-2.380693	0.433568	3.046809	0.309209
5710	0.121212	-3796.886373	2.628763	0.145166	3.645635	0.586534	-2.817726	0.433568	3.483841	0.366496
5711	0.102804	-3840.519754	1.779358	0.243083	2.868223	0.559568	-1.96832	0.405039	2.634436	0.336579
5712	0.030303	-3697.036203	2.500725	0.243083	3.487051	0.559568	-2.689687	0.405039	3.423665	0.413619
5713	0.061224	-3494.733024	3.558685	0.243083	4.545012	0.620494	-3.747648	0.405039	4.481626	0.354868
5714	0.135417	-3299.386757	3.6218	0.170977	4.608126	0.615012	-3.810762	0.414938	4.54474	0.450189
5715	0.158879	-3448.249532	3.424188	0.229923	4.505169	0.463963	-3.616723	0.366034	4.347128	0.397291
5716	0.160494	-3320.658373	3.501359	0.202054	4.412109	0.466019	-3.674101	0.366034	4.436636	0.453444
5717	0.161905	-3265.226576	2.000694	0.223576	2.911444	0.520638	-2.197932	0.364274	2.960467	0.43065
5718	0.168675	-3799.536843	2.643475	0.14536	3.786356	0.562138	-2.840714	0.379416	3.603249	0.363088
5719	0.208333	-3563.071043	4.08591	0.135778	5.101493	0.585474	-4.23906	0.390584	5.001595	0.365585
5720	0.103093	-3816.06726	3.136634	0.141772	4.152217	0.573516	-3.289784	0.37029	4.052319	0.354488
5721	0.12069	-3629.737019	2.656661	0.156619	3.672244	0.571078	-2.809811	0.367906	3.572347	0.353205
