State	Muts	LogL	Ne_Mean	Ne_SD	Na_Mean	Na_SD	Mu_Mean	Mu_SD	t_Mean	t_SD
4882	0.321839	-5075.011035	3.471619	0.535835	5.096524	0.001523	-3.572319	0.104054	4.331173	0.370148
4883	0.272727	-5142.379398	3.307047	0.541882	4.933127	0.026864	-3.408922	0.047965	4.167776	0.50982
4884	0.238095	-5270.893225	2.671055	0.544137	4.247291	0.053686	-2.77293	0.050362	3.558966	0.47963
4885	0.27551	-5080.381939	2.616522	0.526336	4.209826	0.016748	-2.735465	0.032935	3.504433	0.456302
4886	0.193878	-4922.35701	2.866676	0.526336	4.45998	0.013885	-2.985619	0.051074	3.754587	0.534289
4887	0.281553	-4852.57265	2.573583	0.491186	4.217505	0.009525	-2.692527	0.024655	3.473876	0.610804
4888	0.268908	-5055.428313	5.467497	0.54438	7.151583	0.065232	-5.626605	0.06729	6.407023	0.635245
4889	0.266667	-5109.625585	5.519534	0.521235	7.197064	0.040178	-5.656356	0.02021	6.443331	0.608697
4890	0.333333	-4845.414492	5.664103	0.614257	7.340178	0.102583	-5.799471	0.006594	6.5879	0.459831
4891	0.382716	-4488.687715	3.64563	0.658568	5.321705	0.052558	-3.780997	0.016295	4.569427	0.514626
4892	0.219048	-4640.406321	3.133258	0.658568	4.832397	0.070912	-3.29169	0.039585	4.080119	0.546135
4893	0.241758	-4700.873679	1.280361	0.658568	2.979501	0.002909	-1.438793	0.041062	2.227223	0.56488
4894	0.260417	-4557.571108	3.002338	0.68784	4.678761	0.029552	-3.163869	0.117319	3.949199	0.452934
4895	0.228571	-4481.5298	2.646921	0.770384	4.336578	0.00775	-2.821687	0.247034	3.607017	0.51228
4896	0.18	-4497.665186	4.372869	0.68257	6.062526	0.009062	-4.547634	0.114535	5.332965	0.51228
4897	0.333333	-4739.917521	3.849784	0.698182	5.554637	0.009568	-4.039746	0.008006	4.825076	0.547832
4898	0.37963	-4703.380575	2.069767	0.693574	3.771573	0.010964	-2.256682	0.005888	3.045059	0.424841
4899	0.375	-4599.795924	3.311874	0.693574	5.010124	0.00469	-3.495232	0.057998	4.302571	0.444966
4900	0.235955	-4472.924933	4.597889	0.761613	6.296138	0.016209	-4.781247	0.063813	5.588585	0.455239
4901	0.281553	-4698.277005	4.035152	0.69487	5.733402	0.005132	-4.218511	0.157215	5.025849	0.463429
4902	0.25	-4668.599336	2.79467	0.701892	4.49292	0.002566	-2.978028	0.101172	3.785367	0.405105
4903	0.180723	-4657.542701	3.235704	0.682787	4.933953	0.003755	-3.412949	0.118016	4.220287	0.437094
4904	0.241379	-4580.512668	2.363467	0.67109	4.061717	0.010417	-2.508097	0.097298	3.315435	0.407487
4905	0.265306	-4640.140339	2.857685	0.67109	4.555935	0.098512	-3.002314	0.181078	3.809653	0.441296
4906	0.160494	-4494.196754	2.243369	0.67109	3.932003	0.180404	-2.387998	0.128672	3.195337	0.420283
4907	0.121212	-4502.435041	3.004539	0.67109	4.695334	0.133869	-3.073015	0.068931	3.935113	0.415092
4908	0.180952	-4484.325874	4.053836	0.648037	5.715864	0.026489	-4.122312	0.033565	4.984409	0.419989
4909	0.205882	-4660.915931	2.870124	0.648037	4.532153	0.007074	-2.9386	0.041962	3.800698	0.476884
4910	0.243478	-4517.337315	3.691126	0.719957	5.353155	0.045517	-3.759602	0.067474	4.6217	0.455396
4911	0.221154	-4499.458847	3.579309	0.682998	5.236134	0.341539	-3.642581	0.035052	4.504679	0.461012
4912	0.268817	-5162.68085	4.716181	0.682998	6.444603	0.09934	-4.85105	0.062487	5.713148	0.558442
4913	0.23913	-4834.993377	4.193824	0.773368	5.957898	0.075384	-4.328693	0.043253	5.190791	0.417501
4914	0.245283	-4857.13042	4.610345	0.773368	6.385291	0.214411	-4.756087	0.091613	5.618184	0.531445
4915	0.190476	-4951.21087	5.147608	0.698463	6.922554	0.311347	-5.29335	0.243694	6.155448	0.531445
4916	0.131313	-5295.271635	4.077432	0.698463	5.866774	0.278333	-4.223173	0.271028	5.085271	0.532863
4917	0.202128	-5020.862118	4.11859	0.654837	5.907933	0.354266	-4.242472	0.252024	5.10457	0.532863
4918	0.101266	-5074.292144	2.826974	0.694725	4.600437	0.398041	-2.934976	0.252024	3.765278	0.456499
4919	0.076087	-5049.879976	3.118697	0.694725	4.89216	0.216015	-3.2267	0.146559	4.057001	0.451992
4920	0.179245	-5327.752347	1.436031	0.694725	3.209494	0.325516	-1.544034	0.08651	2.374335	0.451992
4921	0.161905	-5646.306958	0.560729	0.612225	2.36231	0.387455	-0.696849	0.115255	1.499033	0.421391
4922	0.292135	-5506.454867	2.870279	0.554946	4.67186	0.429418	-3.006399	0.05273	3.808583	0.525989
4923	0.147059	-5668.861712	2.566425	0.554946	4.374859	0.397112	-2.702545	0.034252	3.504729	0.484588
4924	0.140187	-5800.419339	1.520248	0.568742	3.320992	0.295013	-1.648678	0.031532	2.458551	0.498413
4925	0.238095	-6089.513603	1.706596	0.582796	3.50734	0.199761	-1.835026	0.035444	2.644899	0.497431
4926	0.104167	-6230.002804	1.647678	0.582796	3.4422	0.151883	-1.769886	0.108854	2.585982	0.540978
4927	0.2	-5974.589453	3.968175	0.658834	5.762697	0.21233	-4.090383	0.108854	4.906479	0.457529
4928	0.274725	-5395.368532	2.732219	0.745996	4.500389	0.100964	-2.830218	0.09104	3.646313	0.449932
4929	0.153846	-5861.476617	3.883659	0.693033	5.710002	0.005989	-4.03983	0.09312	4.855926	0.474581
4930	0.164835	-5693.161265	2.855956	0.700848	4.720884	0.004331	-3.012127	0.08963	3.828223	0.359897
4931	0.195122	-5709.124112	2.271467	0.700848	4.136395	0.010043	-2.425782	0.095994	3.241878	0.396054
4932	0.245614	-5297.416264	3.133928	0.700848	4.78204	0.119191	-3.288243	0.067976	4.104339	0.457238
4933	0.223404	-5282.4602	3.532872	0.708725	5.180984	0.028415	-3.674837	0.034515	4.490933	0.486862
4934	0.27907	-5624.189965	3.918564	0.708725	5.566676	0.023227	-4.060529	0.005833	4.876625	0.506349
4935	0.294737	-5716.79733	3.536035	0.690561	5.184148	0.011779	-3.678001	0.01044	4.494097	0.442777
4936	0.176471	-5562.621997	3.796611	0.669358	5.444723	0.033319	-3.938576	0.010666	4.754672	0.555875
4937	0.252336	-5384.425498	2.099835	0.669358	3.747947	0.047429	-2.2418	0.003929	3.057896	0.564436
4938	0.252252	-5447.368273	3.321142	0.704145	5.018761	0.00968	-3.455139	0.00288	4.278075	0.529516
4939	0.202247	-5353.855463	2.349338	0.704145	4.046957	0.008894	-2.483334	0.020876	3.30627	0.463621
4940	0.310345	-5228.936875	2.977158	0.7545	4.694577	0.013476	-3.130955	0.006551	3.95389	0.431263
4941	0.24	-5046.445526	2.200271	0.755616	3.91769	0.003179	-2.354067	0.014385	3.177003	0.483638
4942	0.224719	-5242.64115	1.872433	0.755616	3.589852	0.001472	-2.026229	0.039954	2.849165	0.478473
4943	0.153846	-5473.159201	1.695108	0.755616	3.412527	0.019006	-1.872234	0.043399	2.67184	0.478473
4944	0.172414	-5471.703856	2.743827	0.755616	4.461246	0.037311	-2.91992	0.056096	3.719526	0.469027
4945	0.211538	-5578.996975	2.789448	0.755616	4.506867	0.073939	-2.965541	0.078577	3.765147	0.435569
4946	0.156863	-5313.541054	3.287246	0.742715	5.004665	0.049551	-3.463339	0.096443	4.262945	0.44678
4947	0.186813	-5432.518971	3.469111	0.736669	5.18653	0.022615	-3.608197	0.128131	4.44481	0.44678
4948	0.132653	-5257.741982	4.311677	0.736669	6.029096	0.024779	-4.450763	0.089406	5.287376	0.427217
4949	0.220183	-5523.605317	3.875607	0.778691	5.601852	0.099816	-4.023519	0.173179	4.851307	0.365492
4950	0.178947	-5672.68242	2.509512	0.778691	4.235756	0.02982	-2.657423	0.188064	3.485211	0.379497
4951	0.226415	-5651.893755	4.404049	0.727333	6.107935	0.034961	-4.55196	0.188064	5.379748	0.48669
4952	0.150943	-5722.150945	3.284992	0.632809	4.916401	0.008742	-3.432903	0.231651	4.260691	0.48669
4953	0.148515	-5510.284667	1.889015	0.636982	3.520425	0.078321	-2.036927	0.244191	2.864715	0.479792
4954	0.095238	-5460.267811	1.767693	0.637107	3.399102	0.109144	-1.915604	0.199297	2.743392	0.502708
4955	0.182796	-4887.377414	3.383222	0.637107	5.014631	0.110569	-3.531133	0.118736	4.358921	0.47623
4956	0.214286	-4983.259083	4.547334	0.645788	6.239359	0.0998	-4.695245	0.103	5.523033	0.468076
4957	0.150943	-5118.960093	5.119866	0.645788	6.811892	0.047351	-5.267777	0.105466	6.095565	0.461468
4958	0.244681	-5521.863888	4.343059	0.651237	6.035085	0.015025	-4.490971	0.08878	5.318758	0.461468
4959	0.227273	-5478.77271	4.03454	0.607338	5.774427	0.009017	-4.182452	0.109402	5.01024	0.431133
4960	0.206349	-5414.9223	3.257788	0.661356	4.850447	0.052773	-3.397861	0.13855	4.225649	0.506779
4961	0.196721	-5852.280224	2.890902	0.552886	4.483561	0.067383	-3.030975	0.083869	3.858763	0.487106
4962	0.16	-5640.046817	3.188608	0.560654	4.781267	0.004919	-3.328681	0.107703	4.156469	0.489755
4963	0.212121	-5678.101404	3.282787	0.560654	4.870891	0.031691	-3.42286	0.053187	4.250648	0.489755
4964	0.28	-5297.914515	3.585792	0.533003	5.11295	0.018008	-3.725865	0.084283	4.553653	0.52068
4965	0.25	-5083.8772	2.880641	0.585354	4.4078	0.007372	-3.020714	0.120117	3.848502	0.471574
4966	0.186275	-5178.123708	3.801083	0.585354	5.328241	0.000697	-3.941156	0.159512	4.768944	0.473799
4967	0.307692	-4766.252005	1.908604	0.700084	3.476702	0.006812	-1.954102	0.080151	2.876464	0.384935
4968	0.211538	-4746.718563	3.210863	0.700084	4.791387	0.006895	-3.268787	0.117472	4.178724	0.425124
4969	0.22449	-4804.720385	1.696139	0.609609	3.276662	0.00312	-1.754063	0.058375	2.664	0.483648
4970	0.333333	-4878.983471	3.777484	0.609609	5.358007	0.111271	-3.849095	0.026848	4.745345	0.427764
4971	0.202128	-5185.028718	2.442323	0.590687	4.105727	0.054131	-2.60304	0.038657	3.365382	0.427764
4972	0.194175	-4921.155805	3.299651	0.590687	4.963054	0.239677	-3.460368	0.088458	4.22271	0.451601
4973	0.178218	-4857.133071	3.31837	0.60875	4.761389	0.04612	-3.479087	0.103348	4.241429	0.395775
4974	0.189474	-4776.50057	2.4649	0.60875	3.881067	0.090495	-2.598764	0.11023	3.361106	0.427337
4975	0.203704	-4733.511424	3.155198	0.577355	4.571365	0.170553	-3.289063	0.094635	4.051405	0.384719
4976	0.170213	-4487.332114	3.200659	0.621136	4.616826	0.078032	-3.334523	0.077422	4.096866	0.341177
4977	0.191011	-4770.963228	2.860341	0.610763	4.292729	0.130766	-3.010426	0.052706	3.772768	0.432674
4978	0.252525	-4313.597185	2.349918	0.650499	3.782306	0.106977	-2.500003	0.05728	3.262346	0.432674
4979	0.212121	-4395.247534	3.240808	0.683788	4.673196	0.13698	-3.419341	0.081596	4.181683	0.503061
4980	0.238095	-4667.446804	2.604861	0.683788	4.037249	0.166322	-2.783394	0.068953	3.545736	0.428041
4981	0.239583	-4688.949737	2.458459	0.683788	3.890847	0.184036	-2.636992	0.0233	3.399334	0.404612
4982	0.244898	-4776.859908	1.370747	0.677103	2.803135	0.175239	-1.54928	0.070747	2.311622	0.427115
4983	0.132653	-5117.63477	2.405461	0.677103	3.836012	0.193541	-2.583994	0.149864	3.346336	0.417838
4984	0.181818	-5231.918919	1.939879	0.636844	3.37043	0.147029	-2.118411	0.065017	2.880754	0.467476
4985	0.206897	-5311.80691	3.107342	0.573914	4.526673	0.33037	-3.285875	0.095573	4.048218	0.467342
4986	0.176471	-4814.843321	3.969774	0.588262	5.389105	0.440823	-4.148307	0.206345	4.910649	0.467342
4987	0.142857	-4805.206725	3.043465	0.610358	4.490952	0.360416	-3.250153	0.183848	4.012496	0.489149
4988	0.142857	-4530.783122	2.298077	0.610358	3.781064	0.285425	-2.504766	0.075444	3.267108	0.455753
4989	0.2	-4658.452412	2.545735	0.610358	4.028723	0.152815	-2.752424	0.098103	3.514766	0.483134
4990	0.173913	-4599.296547	2.870962	0.610358	4.356157	0.168075	-3.077651	0.089953	3.839993	0.458197
4991	0.142857	-4666.840481	1.857438	0.522934	3.342633	0.190483	-2.064126	0.055384	2.826469	0.470173
4992	0.184783	-4306.979438	3.124063	0.522934	4.538444	0.082484	-3.211124	0.141155	4.04428	0.449079
4993	0.168317	-4413.193537	3.208917	0.549908	4.601737	0.068557	-3.274417	0.145198	4.129135	0.449079
4994	0.191919	-4407.838182	3.259873	0.549908	4.652692	0.173197	-3.325373	0.055146	4.18009	0.430168
4995	0.119266	-4461.561236	2.557769	0.491532	3.818532	0.139851	-2.623269	0.034551	3.477987	0.450007
4996	0.22	-4501.468493	2.747291	0.491532	4.179003	0.058789	-2.812791	0.072898	3.667509	0.431181
4997	0.163462	-4495.823818	1.545668	0.471202	2.977381	0.077449	-1.611168	0.075657	2.566148	0.458723
4998	0.247312	-4408.268418	4.000054	0.502188	5.431767	0.067645	-4.065554	0.090051	5.020533	0.499718
4999	0.147826	-4573.590078	0.843302	0.508717	2.27719	0.028342	-0.910977	0.009302	1.865957	0.45107
5000	0.214286	-5117.036503	2.053864	0.515591	3.487752	0.063835	-2.121539	0.030636	3.076519	0.478695
5001	0.287234	-4818.692959	4.16535	0.527725	5.599237	0.274663	-4.233024	0.032265	5.188004	0.46894
5002	0.202247	-4329.218503	1.48212	0.608347	2.916008	0.193251	-1.523268	0.063482	2.478247	0.41244
5003	0.257143	-4436.862516	2.305935	0.608347	3.727451	0.366154	-2.296202	0.063305	3.28969	0.429246
5004	0.125	-4720.203581	1.304054	0.569532	2.72557	0.362619	-1.294322	0.080696	2.287809	0.419462
5005	0.202532	-4695.050127	3.887544	0.580715	5.309059	0.289421	-3.877811	0.068052	4.871299	0.378917
5006	0.178947	-4822.397801	3.893636	0.580715	5.315152	0.188645	-3.883904	0.038702	4.795941	0.375837
5007	0.138614	-4801.810605	2.053813	0.580715	3.475329	0.16421	-2.044081	0.043612	2.956118	0.375837
5008	0.151786	-4906.666929	2.491694	0.560512	3.913209	0.127268	-2.481961	0.046353	3.393998	0.394597
5009	0.126437	-4712.590269	2.956127	0.548719	4.377642	0.073851	-2.946394	0.05314	3.858431	0.353397
5010	0.282051	-4890.750503	3.065394	0.626592	4.486909	0.080293	-3.051503	0.02245	3.967698	0.41766
5011	0.22093	-5081.188558	2.95813	0.602035	4.379646	0.165077	-2.94424	0.053659	3.860435	0.397032
5012	0.191011	-5144.394999	3.439337	0.602035	4.860853	0.065602	-3.425446	0.088559	4.341642	0.416978
5013	0.166667	-4839.701564	2.950829	0.602035	4.270996	0.079185	-2.936938	0.054123	3.853134	0.451002
5014	0.217822	-4358.411241	2.669944	0.581799	3.99011	0.302013	-2.563211	0.088024	3.572248	0.441209
5015	0.219048	-4474.772798	3.914649	0.589649	5.234816	0.070105	-3.807917	0.177627	4.816954	0.435019
5016	0.276596	-4550.300454	1.851379	0.515909	3.194674	0.039708	-1.752666	0.099286	2.738575	0.443913
5017	0.268817	-4673.337217	3.088407	0.515909	4.431702	0.105775	-2.989695	0.100071	3.975603	0.430836
5018	0.309278	-4540.856593	3.055056	0.515909	4.398351	0.236767	-2.938572	0.189045	3.924481	0.409644
5019	0.12766	-4900.389306	2.362222	0.505378	3.782965	0.05975	-2.294962	0.139103	3.28087	0.431068
5020	0.204545	-4819.193513	3.580934	0.505378	4.997889	0.445464	-3.504228	0.321667	4.490137	0.452548
5021	0.202899	-4755.975143	2.703416	0.501999	4.120371	0.23342	-2.626711	0.241206	3.61262	0.444914
5022	0.23	-4915.9361	1.759123	0.432119	3.176078	0.325973	-1.682418	0.527468	2.693553	0.531437
5023	0.22549	-4811.507964	2.7127	0.440492	4.129655	0.165085	-2.635995	0.471513	3.647131	0.541003
5024	0.151261	-4735.491128	3.189809	0.552827	4.606764	0.163491	-3.113103	0.440815	4.124239	0.589529
5025	0.174757	-4469.31536	3.2795	0.54152	4.696455	0.373412	-3.202795	0.429104	4.213931	0.57156
5026	0.137615	-3881.214191	1.999475	0.54152	3.197848	0.168397	-1.791798	0.395346	2.933906	0.57156
5027	0.1875	-3840.639122	4.545869	0.513051	5.768606	0.177571	-4.338192	0.321971	5.480299	0.57953
5028	0.20202	-4050.655262	3.927394	0.505996	5.150132	0.153347	-3.719717	0.360946	4.861824	0.57953
5029	0.174757	-4081.900708	3.945396	0.527976	5.183204	0.099181	-3.752789	0.360946	4.894897	0.57953
5030	0.223404	-4363.342269	3.13335	0.469503	4.371158	0.086887	-2.940743	0.365921	4.082851	0.742094
5031	0.12	-4398.49534	4.765252	0.471667	6.024895	0.051298	-4.572645	0.243938	5.714752	0.742094
5032	0.217822	-4651.646671	5.219847	0.389908	6.479491	0.073576	-5.027241	0.276035	6.169348	0.756845
5033	0.252747	-4538.286981	3.16428	0.544671	4.49513	0.096	-3.04288	0.271067	4.184988	0.652988
5034	0.171171	-4776.182269	2.644854	0.381709	3.975704	0.235548	-2.523453	0.301128	3.665561	0.791483
5035	0.154472	-4954.241744	3.369274	0.417353	4.700124	0.045406	-3.285122	0.335661	4.42723	0.812038
5036	0.189474	-4480.063652	2.29413	0.417344	3.62498	0.17995	-2.209979	0.534981	3.352086	0.865635
5037	0.075	-4432.357605	4.937306	0.417344	6.239059	0.133045	-4.853154	0.431533	5.995262	0.865635
5038	0.153153	-4933.947227	3.380108	0.417344	4.793377	0.023561	-3.397465	0.356918	4.446702	0.90326
5039	0.258929	-4369.57753	1.956983	0.478931	3.307241	0.057585	-1.906964	0.245938	2.956202	0.846397
5040	0.166667	-4220.161145	2.49217	0.500795	3.842428	0.073825	-2.442151	0.269534	3.491388	0.77644
5041	0.183673	-4214.501695	2.517107	0.483239	3.861396	0.042199	-2.461119	0.253445	3.510356	0.77644
5042	0.15	-4528.208225	3.542507	0.562847	4.969178	0.068132	-3.518712	0.240008	4.567949	0.787202
5043	0.105263	-4627.210374	2.963814	0.538605	4.390485	0.019574	-2.940019	0.240008	3.989256	0.758691
5044	0.182692	-4623.60192	4.664022	0.521481	6.090693	0.035972	-4.646692	0.077975	5.689464	0.707838
5045	0.22549	-4542.463987	3.415544	0.611368	4.842215	0.043441	-3.398213	0.099279	4.440986	0.753444
5046	0.214286	-4738.335276	3.036222	0.55341	4.444986	0.175605	-3.018891	0.007124	4.061664	0.757328
5047	0.323529	-4547.166588	4.190091	0.55341	5.598855	0.143994	-4.17276	0.010528	5.215533	0.778344
5048	0.336842	-4728.498766	3.214492	0.539727	4.623256	0.046517	-3.197161	0.009858	4.239934	0.800245
5049	0.305263	-4787.012111	3.697245	0.535719	5.040233	0.073271	-3.679914	0.007648	4.722687	0.743787
5050	0.242105	-4817.197822	3.683543	0.477059	5.026531	0.101677	-3.666213	0.003137	4.708985	0.763523
5051	0.333333	-4527.213287	3.729503	0.548632	5.040165	0.015926	-3.712173	0.00796	4.754945	0.816386
5052	0.388889	-4397.095652	2.576856	0.558668	4.015695	0.027357	-2.559526	0.019705	3.602299	0.784071
5053	0.273684	-4608.980966	3.963668	0.491417	5.402506	0.020271	-3.946337	0.038888	4.98911	0.910901
5054	0.262136	-4192.036728	2.48544	0.494719	3.909294	0.033205	-2.458067	0.022845	3.510883	0.787369
5055	0.184211	-4531.63645	3.312274	0.456657	4.71044	0.110661	-3.357472	0.115734	4.410287	0.79983
5056	0.177083	-4682.418932	4.136361	0.409772	5.534527	0.021492	-4.181559	0.152027	5.183609	0.750869
5057	0.173469	-4522.859166	4.194439	0.414444	5.592606	0.033618	-4.239638	0.143614	5.241688	0.704219
5058	0.13	-4502.605387	5.006398	0.369362	6.404565	0.03462	-5.051596	0.123418	6.053646	0.703936
5059	0.210526	-4728.399875	3.580465	0.369362	4.938748	0.056416	-3.606724	0.096234	4.608774	0.726663
5060	0.191011	-4629.739453	2.493408	0.369362	3.849501	0.146291	-2.572859	0.218243	3.535279	0.678402
5061	0.142857	-4222.317652	2.605717	0.310876	3.672144	0.124631	-2.627232	0.217555	3.647588	0.768659
5062	0.090909	-4288.836365	2.727436	0.289083	3.886646	0.111966	-2.748951	0.231484	3.769307	0.768659
5063	0.24	-4125.251058	2.834307	0.384139	4.208656	0.10276	-2.87346	0.141214	3.893817	0.629395
5064	0.192982	-4636.778288	2.61411	0.33151	3.98846	0.023161	-2.653264	0.095769	3.67362	0.621483
5065	0.179775	-4670.15239	2.354795	0.33151	3.729145	0.078188	-2.393949	0.124442	3.414305	0.621483
5066	0.226891	-4363.320358	2.63087	0.362921	4.00522	0.002484	-2.670023	0.115781	3.69038	0.54912
5067	0.178218	-4665.18515	2.960018	0.333156	4.359781	0.032472	-2.999171	0.066179	3.93888	0.54912
5068	0.277108	-4436.384459	4.745216	0.435022	6.14498	0.028068	-4.784369	0.079116	5.724079	0.497438
5069	0.147059	-4729.179332	4.170879	0.378227	5.570643	0.014104	-4.210033	0.084762	5.149742	0.546347
5070	0.245098	-4611.160628	5.122796	0.409193	6.52256	0.037648	-5.153619	0.049968	6.101659	0.509779
5071	0.186916	-4453.221653	3.441175	0.39506	4.840938	0.040904	-3.471998	0.09425	4.420037	0.558996
5072	0.214953	-4305.460008	3.425045	0.398784	4.824808	0.01697	-3.455868	0.14875	4.403907	0.525506
5073	0.166667	-4545.128437	2.835819	0.403948	4.264393	0.04589	-2.862801	0.043298	3.81084	0.521004
5074	0.188119	-4357.980216	3.137593	0.403948	4.566167	0.10948	-3.135792	0.118437	4.083832	0.484013
5075	0.192771	-4309.683182	2.785489	0.403948	4.214063	0.223371	-2.783689	0.063462	3.731728	0.552225
5076	0.23913	-4296.667687	3.419156	0.448829	4.879408	0.126575	-3.459206	0.059423	4.407245	0.580797
5077	0.25	-3913.282078	2.29582	0.452485	3.745457	0.192302	-2.333073	0.05274	3.273787	0.580864
5078	0.204082	-4105.964227	5.164898	0.450977	6.625557	0.370978	-5.213173	0.05429	6.142864	0.554776
5079	0.179245	-4266.410528	3.150814	0.470008	4.633628	0.404869	-3.241159	0.101485	4.128781	0.522131
5080	0.153846	-4617.941993	2.35603	0.520424	3.892199	0.510654	-2.446375	0.087487	3.333997	0.59401
5081	0.190909	-4276.260559	2.326026	0.50745	3.862195	0.329081	-2.361625	0.08466	3.303993	0.573656
5082	0.2	-4348.627631	3.682657	0.624397	5.156705	0.019122	-3.693188	0.07963	4.635556	0.549207
5083	0.25	-4320.007751	3.342824	0.56209	4.834025	0.054998	-3.353355	0.076366	4.295723	0.515559
5084	0.155556	-4488.983955	3.019392	0.489765	4.527191	0.060879	-3.029923	0.089105	3.972291	0.515559
5085	0.182692	-4235.61759	2.843276	0.671577	4.351075	0.096166	-2.853807	0.057785	3.796175	0.523592
5086	0.152778	-4204.110117	1.854056	0.671577	3.361855	0.133723	-1.864587	0.069718	2.806955	0.500374
5087	0.212766	-4509.746156	1.56565	0.641764	3.100393	0.091274	-1.576181	0.078982	2.518549	0.506526
5088	0.244186	-4708.941852	1.960885	0.548046	3.495628	0.131617	-1.971417	0.06576	2.913785	0.503645
5089	0.247191	-4694.769229	2.759993	0.611272	4.294736	0.102551	-2.770525	0.025556	3.712893	0.387534
5090	0.206522	-4720.382464	3.067488	0.611272	4.602231	0.038961	-3.078019	0.003024	4.020387	0.387534
5091	0.272727	-4631.259254	2.328405	0.612295	3.821778	0.066318	-2.338937	0.018947	3.281305	0.42637
5092	0.282051	-4490.754554	4.35638	0.626134	5.849752	0.062073	-4.366911	0.005715	5.309279	0.413956
5093	0.204301	-4803.497632	4.9004	0.631856	6.393772	0.014358	-4.910931	0.008277	5.853299	0.447684
5094	0.285714	-4824.356428	2.216116	0.631856	3.709488	0.18088	-2.226647	0.02191	3.169015	0.496637
5095	0.28	-4554.166983	2.835722	0.757546	4.329094	0.082077	-2.846253	0.008793	3.788621	0.424482
5096	0.321839	-4795.674953	2.784329	0.62886	4.277702	0.139339	-2.79486	0.026288	3.737228	0.363671
5097	0.222222	-4535.188916	3.16979	0.623857	4.663162	0.209509	-3.160379	0.028225	4.046968	0.337511
5098	0.178947	-4606.868718	3.674224	0.623857	5.192937	0.240117	-3.690154	0.024766	4.576743	0.309819
5099	0.24	-4471.274392	3.165399	0.611114	4.684111	0.103783	-3.181328	0.053994	4.067917	0.331477
5100	0.244681	-4255.0286	2.038422	0.611114	3.490473	0.11604	-2.054352	0.037729	2.940941	0.336386
5101	0.285714	-4637.364368	0.630524	0.603298	2.082574	0.18121	-0.646454	0.041398	1.533042	0.259111
5102	0.287356	-4402.533946	2.150165	0.633107	3.602215	0.101882	-2.166094	0.03963	3.052683	0.352272
5103	0.176471	-4342.176821	3.741774	0.607411	5.193825	0.077548	-3.757704	0.031877	4.644293	0.297641
5104	0.258065	-4571.071851	3.06497	0.523534	4.517021	0.095293	-3.0809	0.039399	3.967489	0.245604
5105	0.234694	-4475.523448	3.732436	0.560517	5.239513	0.062297	-3.748365	0.039742	4.634954	0.250199
5106	0.239583	-4061.351673	2.196954	0.759729	3.696717	0.098443	-2.217924	0.099801	3.099473	0.160167
5107	0.22	-4023.248532	1.792042	0.737422	3.291805	0.22956	-1.851215	0.155913	2.638661	0.118653
5108	0.25	-4412.965196	3.459109	0.63368	4.911868	0.18288	-3.518283	0.099297	4.305728	0.204749
5109	0.184466	-4717.341771	2.453976	0.63368	3.906735	0.085965	-2.51315	0.06673	3.300596	0.203738
5110	0.2	-4848.314979	1.977377	0.63368	3.433776	0.152812	-2.040191	0.027054	2.823997	0.216033
5111	0.255814	-4872.554501	1.621784	0.63368	3.078183	0.174302	-1.684599	0.00593	2.468404	0.211088
5112	0.279661	-4506.137552	4.342545	0.601257	5.707458	0.169107	-4.313873	0.0399	5.193996	0.233924
5113	0.223301	-4290.048945	4.564858	0.620121	5.92977	0.422029	-4.536186	0.02916	5.416309	0.234292
5114	0.277108	-4229.957925	3.194909	0.737899	4.640306	0.167703	-3.246721	0.023933	4.04636	0.281363
5115	0.247312	-4397.261237	4.294688	0.677845	5.740086	0.322368	-4.346501	0.031101	5.146139	0.227572
5116	0.206522	-4314.589527	3.573254	0.683673	5.018651	0.158108	-3.625067	0.035121	4.424705	0.262571
5117	0.205357	-4627.411636	3.382374	0.671617	4.789284	0.25103	-3.434186	0.094976	4.126155	0.182252
5118	0.16129	-4527.265063	3.313576	0.677325	4.720486	0.304022	-3.365389	0.129552	4.057358	0.202523
5119	0.255814	-4124.037418	3.938231	0.689663	5.345141	0.048582	-3.990044	0.111839	4.682013	0.175199
5120	0.18	-4146.732195	4.549616	0.689663	5.956526	0.096118	-4.601428	0.162871	5.293397	0.191646
5121	0.175	-4532.155922	6.302085	0.689663	7.708995	0.018817	-6.353897	0.13444	7.045866	0.25823
5122	0.232323	-4538.071756	4.89272	0.689663	6.217901	0.039724	-4.944533	0.115699	5.636502	0.274805
5123	0.183673	-4187.967345	3.362004	0.673803	4.687185	0.030901	-3.413816	0.216608	4.105785	0.217121
5124	0.204082	-4319.205825	2.528447	0.673803	3.842944	0.003568	-2.574208	0.229421	3.266177	0.260253
5125	0.169231	-4309.326254	4.430577	0.673803	5.751675	0.087783	-4.482939	0.225884	5.168307	0.260253
5126	0.117647	-4817.709847	3.279825	0.700669	4.515118	0.18089	-3.332187	0.232963	4.017555	0.300081
5127	0.119565	-4760.215206	3.95488	0.700669	5.190174	0.177158	-4.007242	0.181168	4.69261	0.283756
5128	0.081081	-4657.643129	3.817801	0.700669	5.067354	0.180753	-3.840069	0.197634	4.578945	0.294313
5129	0.083333	-4467.231233	2.719529	0.693696	3.922582	0.184213	-2.741797	0.166075	3.480673	0.294313
5130	0.07767	-4349.549662	3.851171	0.747468	5.059063	0.167534	-3.878277	0.166075	4.615858	0.269079
