scenario  Ne(u+sni)_1     t(u+sni)_1      Na(u+sni)_1   
   1           1.060        7.711e-1          25.494
   1           1.060        1.251e-2          25.494
   1           1.060        2.117e-1          25.494
   1           1.060        1.614e-2          25.494
   1           1.060        1.090e-1          25.494
   1           1.060        4.138e-2          25.494
   1           1.060        3.189e-2          25.494
   1           1.060        2.098e-2          25.494
   1           1.060           1.471          25.494
   1           1.060        4.586e-2          25.494
   1           1.060        2.203e-2          25.494
   1           1.060        2.463e-2          25.494
   1           1.060        1.561e-1          25.494
   1           1.060           1.913          25.494
   1           1.060        5.336e-1          25.494
   1           1.060        4.157e-2          25.494
   1           1.060        5.666e-2          25.494
   1           1.060        1.706e-2          25.494
   1           1.060        1.176e-2          25.494
   1           1.060        3.693e-2          25.494
   1           1.060        3.821e-2          25.494
   1           1.060        1.535e-1          25.494
   1           1.060        1.516e-2          25.494
   1           1.060        1.633e-2          25.494
   1           1.060        1.256e-2          25.494
   1           1.060        2.183e-2          25.494
   1           1.060        1.018e-1          25.494
   1           1.060        2.104e-2          25.494
   1           1.060        4.970e-2          25.494
   1           1.060        2.399e-2          25.494
   1           1.060           1.868          25.494
   1           1.060        2.114e-1          25.494
   1           1.060        3.176e-2          25.494
   1           1.060        8.560e-2          25.494
   1           1.060        1.831e-1          25.494
   1           1.060        2.372e-1          25.494
   1           1.060        6.617e-2          25.494
   1           1.060        5.283e-2          25.494
   1           1.060        8.636e-2          25.494
   1           1.060        2.285e-2          25.494
   1           1.060        9.224e-2          25.494
   1           1.060        1.158e-1          25.494
   1           1.060        8.188e-2          25.494
   1           1.060        5.212e-1          25.494
   1           1.060        1.325e-2          25.494
   1           1.060        3.685e-1          25.494
   1           1.060        5.431e-2          25.494
   1           1.060        7.548e-2          25.494
   1           1.060        2.204e-2          25.494
   1           1.060        9.813e-2          25.494
   1           1.060        3.123e-2          25.494
   1           1.060        2.428e-1          25.494
   1           1.060        3.592e-2          25.494
   1           1.060           1.420          25.494
   1           1.060        3.749e-2          25.494
   1           1.060        1.960e-2          25.494
   1           1.060        1.249e-2          25.494
   1           1.060        2.719e-2          25.494
   1           1.060        3.360e-1          25.494
   1           1.060        3.854e-2          25.494
   1           1.060        4.301e-2          25.494
   1           1.060        2.685e-2          25.494
   1           1.060        1.102e-1          25.494
   1           1.060        1.399e-2          25.494
   1           1.060        6.852e-1          25.494
   1           1.060        2.392e-2          25.494
   1           1.060        6.833e-2          25.494
   1           1.060        1.074e-1          25.494
   1           1.060        3.698e-2          25.494
   1           1.060        3.945e-1          25.494
   1           1.060        1.723e-2          25.494
   1           1.060        1.459e-2          25.494
   1           1.060        3.287e-2          25.494
   1           1.060        7.611e-1          25.494
   1           1.060        2.505e-2          25.494
   1           1.060        1.214e-1          25.494
   1           1.060        1.342e-2          25.494
   1           1.060        7.118e-2          25.494
   1           1.060        1.684e-2          25.494
   1           1.060        5.051e-2          25.494
   1           1.060        3.360e-2          25.494
   1           1.060        5.137e-1          25.494
   1           1.060        7.818e-2          25.494
   1           1.060        3.209e-1          25.494
   1           1.060        1.571e-2          25.494
   1           1.060        2.073e-2          25.494
   1           1.060        8.784e-2          25.494
   1           1.060        7.504e-1          25.494
   1           1.060        4.022e-2          25.494
   1           1.060           1.597          25.494
   1           1.060        9.924e-1          25.494
   1           1.060        5.434e-2          25.494
   1           1.060        1.824e-2          25.494
   1           1.060        1.605e-2          25.494
   1           1.060        1.022e-1          25.494
   1           1.060        8.964e-2          25.494
   1           1.060        3.108e-2          25.494
   1           1.060        2.645e-2          25.494
   1           1.060        2.049e-2          25.494
   1           1.060        6.308e-2          25.494
   1           1.060        1.779e-2          25.494
   1           1.060        3.622e-1          25.494
   1           1.060        4.096e-1          25.494
   1           1.060        3.771e-2          25.494
   1           1.060        2.859e-2          25.494
   1           1.060        1.602e-2          25.494
   1           1.060        2.205e-2          25.494
   1           1.060        1.705e-1          25.494
   1           1.060        5.794e-2          25.494
   1           1.060        7.002e-2          25.494
   1           1.060        6.338e-2          25.494
   1           1.060        1.347e-1          25.494
   1           1.060        1.924e-2          25.494
   1           1.060        1.630e-2          25.494
   1           1.060        1.241e-1          25.494
   1           1.060        5.531e-1          25.494
   1           1.060        4.947e-2          25.494
   1           1.060        2.036e-2          25.494
   1           1.060        3.915e-2          25.494
   1           1.060        6.017e-1          25.494
   1           1.060        1.145e-2          25.494
   1           1.060        2.198e-2          25.494
   1           1.060        7.649e-1          25.494
   1           1.060        1.680e-1          25.494
   1           1.060        1.464e-1          25.494
   1           1.060        2.514e-2          25.494
   1           1.060        1.142e-2          25.494
   1           1.060        1.053e-1          25.494
   1           1.060        6.627e-2          25.494
   1           1.060        1.142e-2          25.494
   1           1.060        6.247e-1          25.494
   1           1.060        3.582e-2          25.494
   1           1.060        6.016e-2          25.494
   1           1.060        1.684e-2          25.494
   1           1.060        7.802e-2          25.494
   1           1.060        4.202e-2          25.494
   1           1.060        2.129e-2          25.494
   1           1.060        1.407e-1          25.494
   1           1.060        4.415e-2          25.494
   1           1.060        3.726e-2          25.494
   1           1.060        6.537e-2          25.494
   1           1.060        8.139e-2          25.494
   1           1.060        1.076e-1          25.494
   1           1.060        1.178e-2          25.494
   1           1.060        2.269e-2          25.494
   1           1.060        3.115e-2          25.494
   1           1.060        1.961e-2          25.494
   1           1.060        6.514e-2          25.494
   1           1.060        6.719e-2          25.494
   1           1.060        3.817e-2          25.494
   1           1.060        4.017e-2          25.494
   1           1.060        3.325e-2          25.494
   1           1.060        1.180e-2          25.494
   1           1.060        1.638e-2          25.494
   1           1.060        1.269e-2          25.494
   1           1.060        1.938e-1          25.494
   1           1.060        2.006e-2          25.494
   1           1.060        3.982e-2          25.494
   1           1.060        8.455e-2          25.494
   1           1.060        2.119e-2          25.494
   1           1.060        2.964e-1          25.494
   1           1.060        2.660e-2          25.494
   1           1.060        7.137e-2          25.494
   1           1.060        9.010e-2          25.494
   1           1.060        2.062e-2          25.494
   1           1.060        6.850e-2          25.494
   1           1.060        1.546e-2          25.494
   1           1.060        5.158e-2          25.494
   1           1.060        1.036e-1          25.494
   1           1.060        3.269e-2          25.494
   1           1.060        1.753e-2          25.494
   1           1.060        2.340e-2          25.494
   1           1.060        1.286e-2          25.494
   1           1.060        2.120e-1          25.494
   1           1.060        1.564e-1          25.494
   1           1.060        2.578e-2          25.494
   1           1.060        1.441e-2          25.494
   1           1.060        1.642e-2          25.494
   1           1.060        6.739e-2          25.494
   1           1.060        1.142e-2          25.494
   1           1.060        3.738e-1          25.494
   1           1.060        9.093e-1          25.494
   1           1.060        4.230e-1          25.494
   1           1.060        1.424e-2          25.494
   1           1.060           1.338          25.494
   1           1.060        2.607e-2          25.494
   1           1.060        1.199e-2          25.494
   1           1.060        3.296e-2          25.494
   1           1.060        1.580e-2          25.494
   1           1.060        2.121e-1          25.494
   1           1.060        1.386e-2          25.494
   1           1.060        1.402e-2          25.494
   1           1.060        1.713e-1          25.494
   1           1.060        1.729e-2          25.494
   1           1.060        2.796e-2          25.494
   1           1.060        8.585e-1          25.494
   1           1.060        1.151e-2          25.494
   1           1.060        1.283e-2          25.494
   1           1.060        9.102e-2          25.494
   1           1.060        2.076e-2          25.494
   1           1.060        1.016e-1          25.494
   1           1.060        1.310e-1          25.494
   1           1.060        1.953e-1          25.494
   1           1.060        3.166e-2          25.494
   1           1.060        3.578e-2          25.494
   1           1.060           1.585          25.494
   1           1.060        1.303e-2          25.494
   1           1.060        1.903e-2          25.494
   1           1.060           2.026          25.494
   1           1.060        8.415e-2          25.494
   1           1.060        2.792e-2          25.494
   1           1.060        2.250e-1          25.494
   1           1.060        9.126e-2          25.494
   1           1.060        5.678e-2          25.494
   1           1.060        3.990e-2          25.494
   1           1.060        3.558e-2          25.494
   1           1.060        8.390e-2          25.494
   1           1.060        1.096e-1          25.494
   1           1.060        2.184e-1          25.494
   1           1.060        4.517e-2          25.494
   1           1.060        1.979e-1          25.494
   1           1.060        6.044e-2          25.494
   1           1.060        8.861e-2          25.494
   1           1.060        6.650e-2          25.494
   1           1.060        4.609e-1          25.494
   1           1.060        4.085e-2          25.494
   1           1.060        2.059e-2          25.494
