scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           3719          11167           9731       7.450e-4       1.108e-1       8.856e-6
   1           2971          11339           9890       6.555e-4       2.070e-1       5.922e-7
   1           4193          17333          11998       3.575e-4       2.981e-1       7.241e-8
   1           4537          13123           1283       4.663e-4       2.676e-1       3.028e-8
   1           2817          12376          10915       6.138e-4       2.989e-1       4.340e-7
   1           3861           7701          19303       6.593e-4       1.811e-1       1.913e-7
   1           2897           9693           4237       8.454e-4       2.854e-1       2.545e-6
   1           4097          11262           4260       6.169e-4       2.125e-1       7.938e-6
   1           4648          17751          10104       3.174e-4       2.507e-1       5.439e-6
   1           4228           9769           7809       5.996e-4       2.755e-1       5.498e-6
   1           4292          15975           7956       7.772e-4       2.869e-1       1.032e-6
   1           4220          12135          13212       8.579e-4       3.000e-1       1.535e-7
   1           3500           6238          17622       4.628e-4       1.667e-1       9.638e-6
   1           3247           2477          10666       6.302e-4       1.422e-1       6.916e-6
   1           4250          19458          17567       3.791e-4       1.962e-1       4.376e-7
   1           6356          19286           8462       2.456e-4       2.973e-1       2.409e-8
   1           4273          15531           9482       2.195e-4       3.000e-1       1.235e-6
   1           4073          15573           6682       4.434e-4       2.835e-1       4.974e-8
   1           4687          13362           5136       8.288e-4       2.571e-1       4.326e-6
   1           4960          14328           7232       2.801e-4       2.584e-1       2.305e-6
   1           3627           8901          17247       6.016e-4       2.984e-1       8.080e-7
   1           2761          14374           4355       6.854e-4       2.294e-1       3.146e-6
   1           4858          19444           7950       4.906e-4       2.213e-1       1.978e-6
   1           4796           7457           5894       8.542e-4       2.601e-1       7.635e-8
   1           4314           7951          13131       1.861e-4       2.760e-1       1.921e-6
   1           3906          14440           8214       4.708e-4       2.948e-1       6.615e-6
   1           5191          14514           4036       5.932e-4       1.946e-1       1.000e-5
   1           3955          13756            859       3.551e-4       2.652e-1       2.028e-6
   1           4461           7492           8902       7.091e-4       2.018e-1       9.805e-6
   1           4797           9314           2812       5.703e-4       1.780e-1       4.029e-6
   1           5088          14975          10152       2.400e-4       2.947e-1       8.433e-6
   1           2784          12387           2348       6.380e-4       2.933e-1       4.180e-6
   1           5120          16661           5461       3.039e-4       2.878e-1       4.784e-6
   1           4190           6973           8777       3.694e-4       2.594e-1       9.568e-7
   1           5306          17752           9299       2.054e-4       3.000e-1       4.424e-6
   1           2944          10951           8810       6.972e-4       3.000e-1       6.124e-6
   1           4889          10958           8195       4.544e-4       1.808e-1       3.600e-7
   1           3315          15336          13382       7.454e-4       2.969e-1       8.920e-8
   1           4158          16832           9462       5.850e-4       2.738e-1       2.545e-8
   1           4350          10461           3688       4.012e-4       2.640e-1       6.713e-7
   1           3764          13250           3753       9.417e-4       2.517e-1       7.193e-6
   1           3572           9186          11926       8.084e-4       2.040e-1       1.738e-6
   1           3512           8627           5602       6.907e-4       3.000e-1       6.952e-6
   1           4354          11940           5831       8.109e-4       1.342e-1       2.166e-6
   1           5862           7158           8775       1.784e-4       2.672e-1       9.147e-6
   1           3361          12765           6239       5.213e-4       2.376e-1       2.695e-8
   1           6887           9415           4676       2.690e-4       2.904e-1       3.527e-7
   1           2599          13983           8784       7.631e-4       2.778e-1       4.643e-6
   1           2822           8991           5358       7.680e-4       2.392e-1       4.692e-7
   1           4392          10800           3532       6.965e-4       2.583e-1       3.963e-7
   1           5494          10220           5266       1.775e-4       2.542e-1       8.915e-6
   1           4472          18813           1553       2.067e-4       2.936e-1       7.418e-8
   1           3558          10819          11598       2.591e-4       2.930e-1       1.000e-5
   1           4356           8357          10879       3.275e-4       2.733e-1       8.538e-6
   1           4982          20100           6936       5.113e-4       2.807e-1       5.096e-7
   1           3670           7724           8960       4.755e-4       1.932e-1       1.292e-7
   1           4149          12913           1841       4.745e-4       1.953e-1       4.699e-7
   1           4198          12676          10812       5.693e-4       1.455e-1       1.887e-6
   1           3650           7716          11016       5.153e-4       1.168e-1       8.470e-6
   1           4661          10815           7207       3.351e-4       2.711e-1       4.550e-6
   1           5579          21104          14118       2.986e-4       2.978e-1       2.152e-6
   1           3408          19916           4996       4.045e-4       1.970e-1       4.908e-6
   1           4128           8888           9148       2.984e-4       2.829e-1       4.414e-6
   1           4736          13593          12226       3.578e-4       2.873e-1       6.351e-6
   1           2610          16900           2518       7.189e-4       2.534e-1       8.733e-6
   1           3125          11796           9486       6.016e-4       2.952e-1       3.137e-6
   1           3023          15896           3408       6.332e-4       2.558e-1       5.790e-6
   1           4354           9067            890       2.396e-4       2.914e-1       5.138e-7
   1           2655           6792           4324       3.972e-4       2.980e-1       8.336e-6
   1           2680          19412          11112       4.405e-4       2.326e-1       3.643e-6
   1           4367          10519          14063       5.302e-4       3.000e-1       5.631e-7
   1           2871          15584           1149       2.597e-4       2.425e-1       8.701e-6
   1           4922          11680          11075       7.244e-4       2.918e-1       1.558e-6
   1           3522          11364           1840       4.072e-4       2.361e-1       5.239e-6
   1           2975           1311           4968       3.276e-4       2.900e-1       1.580e-7
   1           3964          13340           6179       5.557e-4       2.028e-1       2.431e-7
   1           4004          17195           6120       7.406e-4       2.328e-1       2.847e-6
   1           5077          16834           4880       8.957e-4       3.000e-1       6.849e-8
   1           5539          13559           8132       3.704e-4       2.657e-1       4.918e-8
   1           1959           4675           6970       6.970e-4       2.264e-1       6.138e-8
   1           3042          13359           7457       3.417e-4       2.558e-1       9.891e-6
   1           4159          14331           1946       3.150e-4       2.895e-1       1.622e-7
   1           2645          14070           1108       5.774e-4       2.629e-1       3.907e-6
   1           2962          19908           2913       3.553e-4       2.732e-1       3.591e-6
   1           3924          17635           8319       7.278e-4       2.363e-1       1.000e-5
   1           4844          12532          18429       6.048e-4       2.673e-1       4.763e-7
   1           3093          17081            518       4.771e-4       3.000e-1       1.200e-7
   1           4580          12936           8563       5.549e-4       2.937e-1       1.032e-6
   1           2420          10120          10953       5.492e-4       2.560e-1       4.879e-7
   1           3934           5907           2815       4.286e-4       2.642e-1       1.036e-6
   1           5251          16566           5814       3.105e-4       1.551e-1       1.738e-7
   1           3008           6951          12430       6.226e-4       2.567e-1       2.533e-6
   1           4111           9585           4887       9.292e-4       2.153e-1       3.499e-7
   1           6402          17315           9020       3.509e-4       1.943e-1       4.152e-7
   1           4479           7460           9100       2.445e-4       2.476e-1       5.590e-6
   1           2633           9092           5233       8.498e-4       2.497e-1       7.178e-6
   1           3194          12164           3327       6.794e-4       2.711e-1       1.972e-7
   1           4529          18116           3635       5.714e-4       2.747e-1       2.925e-6
   1           2193            113           7034       3.831e-4       2.310e-1       5.097e-6
   1           3939           9243          13441       6.718e-4       2.029e-1       3.379e-7
   1           4557          14611           6580       2.169e-4       2.853e-1       3.426e-6
   1           3668          13271          11931       7.042e-4       2.034e-1       4.980e-6
   1           4789          15412          10848       5.407e-4       1.886e-1       6.088e-7
   1           2373           8332          12081       7.794e-4       2.348e-1       9.780e-6
   1           3063          12724           3123       8.839e-4       2.833e-1       2.130e-6
   1           4763          17565           5808       1.737e-4       2.594e-1       7.822e-7
   1           5319          18621           7270       3.154e-4       2.488e-1       3.153e-6
   1           3485           8674           6783       6.158e-4       1.875e-1       1.000e-5
   1           3154          10837           7242       3.662e-4       2.754e-1       4.245e-7
   1           2692          17168           3449       9.369e-4       2.923e-1       2.898e-8
   1           4028          11942           5691       3.622e-4       2.499e-1       5.314e-8
   1           3875          13839            858       3.144e-4       2.575e-1       5.320e-7
   1           3851          14180          15341       2.493e-4       2.802e-1       2.088e-6
   1           3246          15189           1093       5.510e-4       2.658e-1       7.922e-7
   1           4020          14828          14203       7.492e-4       2.613e-1       6.185e-7
   1           4775          20079           8213       3.441e-4       2.601e-1       2.099e-6
   1           5634          11066          14036       2.443e-4       2.257e-1       6.002e-7
   1           5753          17785           6417       2.031e-4       2.742e-1       3.754e-7
   1           1596          16835           7664       9.189e-4       2.798e-1       5.585e-7
   1           2937           9552          11318       4.752e-4       2.796e-1       6.585e-6
   1           5688          13160           9546       4.256e-4       2.995e-1       1.113e-7
   1           3687           7892           9247       6.344e-4       2.193e-1       2.540e-7
   1           3874           9186          14222       3.740e-4       1.832e-1       1.807e-6
   1           3652          11073           3430       6.935e-4       2.676e-1       3.202e-6
   1           4539          10952            834       2.759e-4       2.863e-1       1.067e-6
   1           5965           6300           2451       2.010e-4       2.881e-1       4.094e-6
   1           3970          14408           8939       4.650e-4       2.663e-1       1.640e-6
   1           3134          20604          11476       3.881e-4       2.790e-1       1.112e-6
   1           3361          20188           7634       5.658e-4       2.827e-1       5.677e-8
   1           4839          10022           1417       5.795e-4       2.857e-1       1.506e-7
   1           4746          17010          12620       2.830e-4       2.751e-1       6.454e-6
   1           4220          12482           2137       5.669e-4       2.901e-1       7.514e-7
   1           3378          16599           5753       5.391e-4       2.835e-1       7.499e-6
   1           4122          13413           5900       3.452e-4       2.513e-1       9.266e-8
   1           5286           8760           9058       2.667e-4       3.000e-1       8.586e-6
   1           3440          17052           4303       3.772e-4       2.688e-1       3.247e-6
   1           4417          17672           3229       8.253e-4       2.295e-1       8.606e-6
   1           3781          13979           4947       5.265e-4       2.590e-1       1.066e-6
   1           3388          12516           5005       7.204e-4       2.970e-1       1.785e-8
   1           3704           9196           9903       4.422e-4       2.385e-1       3.640e-8
   1           4125          13769           8514       3.695e-4       2.480e-1       2.264e-7
   1           4552          16263           8662       8.098e-4       2.415e-1       3.135e-6
   1           3284          13252           1322       3.512e-4       2.483e-1       6.042e-7
   1           3872           1279           4446       4.012e-4       3.000e-1       7.007e-6
   1           4017          14593          15616       4.423e-4       2.229e-1       4.818e-6
   1           3053          18421            317       6.268e-4       2.087e-1       1.326e-8
   1           5085          17185          10396       8.955e-4       1.143e-1       5.903e-6
   1           4771           8262          10759       7.607e-4       2.069e-1       1.937e-6
   1           2018          15020           1788       7.530e-4       2.548e-1       1.448e-6
   1           5541           9415          16068       3.276e-4       2.222e-1       2.330e-8
   1           3623          16818           6106       3.659e-4       2.884e-1       8.905e-6
   1           5362          12329           6412       3.788e-4       2.788e-1       6.423e-8
   1           3945          18158           1260       6.925e-4       1.379e-1       3.800e-7
   1           4931          12466          14624       2.005e-4       1.850e-1       1.629e-6
   1           3797           9885           9170       3.116e-4       2.149e-1       1.238e-6
   1           4606          12017            661       2.614e-4       2.559e-1       2.350e-7
   1           4081          11397           4497       4.460e-4       1.819e-1       9.271e-7
   1           4111           7560           2745       2.721e-4       2.194e-1       5.657e-7
   1           3893           5003           4194       4.860e-4       2.357e-1       4.597e-6
