scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            3340         19706           648    7.638e-004    3.000e-001    3.229e-006      9.625000      0.779453      6.269702      0.911243
  1            2392         16661          3698    4.198e-004    2.627e-001    2.287e-006      8.000000      0.676707      8.852984      0.815287
  1            5111          7434         12815    4.902e-004    2.991e-001    3.366e-008     10.000000      0.784207     11.274507      0.855615
  1            4645         18631          3227    5.902e-004    1.655e-001    8.054e-007      6.875000      0.703852      2.152102      1.009174
  1            2252         15138           961    7.719e-004    2.779e-001    3.730e-006      8.125000      0.666485      2.950589      1.140351
  1            4215          9655          2070    5.516e-004    2.920e-001    1.321e-006      8.500000      0.713769      3.436849      0.978417
  1            4539         11509          8256    8.218e-004    2.823e-001    4.393e-006     12.375000      0.790259      7.421532      0.965854
  1            4159         15469          3439    3.085e-004    2.985e-001    5.659e-006      6.500000      0.628149      1.804136      1.009709
  1            3704          9196          9903    4.422e-004    2.385e-001    3.640e-008      7.875000      0.779139      3.948431      0.868966
  1            4727          8394          7226    5.385e-004    2.609e-001    8.792e-008     10.375000      0.783041      9.766820      0.801932
  1            4304         14107         12781    2.710e-004    2.932e-001    1.038e-006      7.875000      0.597887      5.201646      0.812903
  1            6797         17028          9265    1.309e-004    2.961e-001    1.565e-007      7.125000      0.722853      2.779028      0.957983
  1            4638         11297          8058    7.295e-004    2.364e-001    4.951e-006      9.625000      0.711411      7.387308      0.993548
  1            4621          9225          8132    3.180e-004    2.485e-001    1.000e-005     10.250000      0.758405     12.305277      1.006135
  1            2646         14071          1109    5.774e-004    2.629e-001    3.907e-006      7.000000      0.668842      2.949066      0.965517
  1            2252         15138           961    7.719e-004    2.779e-001    3.730e-006      8.625000      0.617635      6.965400      0.978723
  1            4534         15627          5764    4.996e-004    1.763e-001    8.013e-006      9.375000      0.714621      3.844931      1.094890
  1            2601          6339         17519    5.820e-004    2.203e-001    2.642e-006      8.500000      0.689990     21.076990      0.623853
  1            3193         16334         17494    7.386e-004    2.968e-001    2.901e-006     10.625000      0.804164      6.948088      0.939227
  1            4565         12221          6037    3.326e-004    2.872e-001    9.486e-006      6.500000      0.660491      4.463461      0.912281
  1            4555         14871          1386    4.292e-004    2.887e-001    3.539e-007      8.875000      0.631355     19.586929      0.728205
  1            3878         13552          7047    4.476e-004    2.871e-001    3.612e-006      8.375000      0.723689     23.571301      0.770115
  1            2675          5570          8411    6.132e-004    1.397e-001    2.389e-007      6.625000      0.671286      4.737261      0.841270
  1            5019         16845          3147    6.203e-004    2.203e-001    1.878e-006      8.875000      0.746167      5.815248      0.972603
  1            5037          5665          5278    6.670e-004    2.887e-001    5.078e-007     11.375000      0.721129     16.761503      0.838710
  1            5727         11289          2153    6.660e-004    2.961e-001    3.190e-006     11.125000      0.779277      9.988577      0.956989
  1            3725         19220          1214    7.261e-004    2.182e-001    6.621e-007      8.875000      0.792188      6.479483      0.904459
  1            5545         14533          1096    3.350e-004    2.907e-001    6.233e-008     11.250000      0.749839      6.353251      0.900000
  1            5112         14116          5545    4.567e-004    2.229e-001    6.202e-006      9.000000      0.703212      5.539593      1.000000
  1            3101         15435         12352    8.810e-004    2.369e-001    3.446e-007      8.875000      0.770532      7.919006      0.904459
  1            3925         17635          8319    7.278e-004    2.363e-001    1.000e-005     10.750000      0.775075      4.868140      1.081761
  1            4154         18171          3879    8.018e-004    2.568e-001    2.044e-007      9.500000      0.738733      8.580955      0.904762
  1            3744         14694          7806    3.585e-004    3.000e-001    2.913e-006      8.125000      0.712425      6.025909      0.769231
  1            4549         10640          7333    9.380e-004    2.956e-001    1.199e-006     10.000000      0.806644     11.230527      0.796020
  1            4045         11710         11010    5.898e-004    3.000e-001    7.951e-006     10.875000      0.818074      7.976470      1.041916
  1            4051         14995          2496    4.421e-004    1.831e-001    2.252e-007      8.375000      0.753210      3.550922      0.992593
  1            4077          4531          5449    3.022e-004    2.412e-001    2.768e-007      6.500000      0.542863      4.442770      0.825397
  1            5258          7880          4075    3.386e-004    2.821e-001    1.974e-008      7.750000      0.697836      3.604840      0.992000
