State	Muts	LogL	Ne_Mean	Ne_SD	Na_Mean	Na_SD	Mu_Mean	Mu_SD	t_Mean	t_SD
3003	0.09434	-4034.988784	2.605325	0.332841	3.887755	0.208928	-2.563382	0.710396	3.414334	0.520671
3004	0.234568	-4479.249585	3.197181	0.369583	4.459743	0.271656	-3.23778	0.710396	4.00619	0.561359
3005	0.105263	-4513.792622	2.432253	0.391657	3.672419	0.361622	-2.450457	0.718362	3.253845	0.435915
3006	0.128205	-4467.67029	2.272469	0.397355	3.512635	0.252298	-2.308852	0.7216	3.126787	0.48598
3007	0.128713	-4386.359	2.952041	0.416042	4.070151	0.283572	-2.988424	0.759753	3.806359	0.492921
3008	0.081818	-4142.158508	5.007964	0.451461	6.126073	0.307748	-5.044347	0.820643	5.862282	0.446114
3009	0.175926	-4127.672451	4.529698	0.436083	5.647807	0.410393	-4.566081	0.750968	5.384016	0.49981
3010	0.087912	-4065.506093	3.97479	0.436083	5.047671	0.160725	-4.011173	0.750968	4.829108	0.450679
3011	0.131868	-3900.202782	3.228729	0.353081	4.271926	0.184239	-3.234942	0.783701	4.083048	0.482254
3012	0.232323	-3773.852189	3.914582	0.400757	4.908052	0.031831	-3.871068	0.758673	4.7689	0.534805
3013	0.195122	-3673.048105	3.536279	0.361707	4.529749	0.214684	-3.492765	0.758673	4.390597	0.505312
3014	0.272727	-3855.840985	3.269206	0.375265	4.262677	0.313208	-3.225693	0.80541	4.123524	0.439382
3015	0.217391	-3710.070515	4.202694	0.381133	5.172422	0.296422	-4.159181	0.839904	5.057012	0.499615
3016	0.096154	-3693.272774	2.489556	0.381133	3.459284	0.330937	-2.452832	0.786325	3.350664	0.484701
3017	0.160377	-3876.070622	2.591794	0.303002	3.561522	0.083328	-2.555071	0.704491	3.452902	0.423464
3018	0.170455	-3713.081274	3.125315	0.305368	4.095043	0.168876	-3.080199	0.671834	3.97803	0.337923
3019	0.163793	-3769.167004	4.519271	0.316609	5.488998	0.133578	-4.474154	0.797945	5.371986	0.382008
3020	0.144231	-4102.363128	2.24079	0.294173	3.2881	0.188883	-2.275214	0.811721	3.095463	0.419577
3021	0.205882	-3940.916282	3.762846	0.594511	4.810156	0.05918	-3.79727	0.713691	4.61752	0.316549
3022	0.205607	-3975.979234	1.197356	0.596636	2.244666	0.048444	-1.23178	0.732671	2.05203	0.383064
3023	0.154762	-3628.33413	3.818808	0.596636	4.866118	0.073968	-3.853232	0.735534	4.673482	0.359364
3024	0.16	-3648.351432	1.826987	0.563093	2.893622	0.166424	-1.880737	0.870773	2.681661	0.327669
3025	0.195876	-3891.143292	2.950773	0.568831	4.017408	0.018273	-3.004523	0.883216	3.805447	0.289664
3026	0.283019	-3871.132113	2.754104	0.417405	3.7978	0.08403	-2.806654	0.84554	3.607954	0.313056
3027	0.217949	-3702.108596	2.437121	0.558174	3.480817	0.116854	-2.489671	0.942156	3.290972	0.33373
3028	0.241758	-3653.239207	3.029246	0.637306	4.072942	0.02963	-3.081797	0.942156	3.883097	0.247038
3029	0.204301	-3754.76872	2.056415	0.466707	3.100111	0.092513	-2.143323	1.245473	2.910265	0.306918
3030	0.159091	-3926.908688	3.144632	0.379015	4.204809	0.214247	-3.23154	1.004591	3.998483	0.280101
3031	0.142857	-3467.406278	4.105042	0.611453	5.135287	0.136292	-4.162019	1.004591	4.928961	0.269889
3032	0.171717	-3332.894723	3.092737	0.613513	4.120956	0.222157	-3.147688	0.941127	3.916656	0.251221
3033	0.244898	-3442.390255	3.288802	0.508608	4.288883	0.259774	-3.343752	0.926792	4.112721	0.20472
3034	0.219512	-3710.309609	3.421695	0.788347	4.476782	0.148319	-3.476645	0.83	4.245614	0.225183
3035	0.146667	-3783.255033	3.577002	0.555268	4.686831	0.129814	-3.631952	0.83	4.400921	0.240339
3036	0.210526	-3667.103706	2.886741	0.555268	3.99657	0.161552	-2.941691	0.895666	3.71066	0.220914
3037	0.196262	-3656.460262	3.349215	0.606486	4.459044	0.200225	-3.41743	0.915091	4.173134	0.135657
3038	0.147368	-3353.792001	4.224094	0.685876	5.31406	0.115412	-4.272446	0.915091	5.048013	0.090528
3039	0.220339	-3427.025274	3.366463	0.795394	4.53335	0.029871	-3.382075	0.791997	4.190382	0.107487
3040	0.316832	-3480.693922	3.363886	0.643814	4.530773	0.173919	-3.373101	0.813083	4.181408	0.094021
3041	0.141176	-3247.772435	3.659622	0.643814	4.737321	0.232051	-3.601295	0.813083	4.407698	0.050611
3042	0.204545	-3328.63818	3.532692	0.739018	4.543963	0.261566	-3.474365	0.758405	4.280769	0.316599
3043	0.193182	-3199.105246	2.913506	0.739018	3.924777	0.231366	-2.855179	0.822321	3.661583	0.204989
3044	0.320388	-3238.497927	1.932024	0.633456	2.942693	0.222439	-1.854167	0.832749	2.669092	0.214602
3045	0.203883	-3290.043746	3.25966	0.65337	4.270329	0.144389	-3.252223	0.805339	3.996727	0.139596
3046	0.238636	-3401.999357	3.626226	0.554315	4.53083	0.153731	-3.459766	0.661595	4.257229	0.165744
3047	0.129412	-3718.270929	3.1246	0.552093	4.029204	0.32941	-2.999133	0.661595	3.755602	0.228508
3048	0.178218	-3636.726631	3.631995	0.517296	4.396855	0.307714	-3.473387	0.656117	4.229857	0.273129
3049	0.108696	-3604.700169	3.348296	0.517296	4.113157	0.232366	-3.235178	0.782235	3.946158	0.25414
3050	0.131579	-3775.726666	1.536138	0.593695	2.266566	0.295892	-1.423019	0.76328	2.134	0.321974
3051	0.098765	-3513.546903	3.468406	0.605348	4.198834	0.298491	-3.339267	0.735071	4.066268	0.253839
3052	0.086957	-3922.257938	2.003467	0.617971	2.733895	0.324852	-1.874328	0.66818	2.601329	0.299971
3053	0.130841	-4152.242338	2.939266	0.388732	3.677097	0.357774	-2.81753	0.697889	3.442845	0.26365
3054	0.177083	-4191.462485	3.857165	0.566789	4.603744	0.311024	-3.744819	0.707202	4.3416	0.227786
3055	0.209091	-3496.072759	4.934139	0.500203	5.485017	0.143414	-4.670266	0.641243	5.418573	0.267307
3056	0.14433	-3475.234766	1.053687	0.500822	1.604565	0.297999	-0.799616	0.685422	1.538121	0.201896
3057	0.227273	-3870.856746	2.250531	0.413838	2.801409	0.375199	-2.128408	0.737946	2.734965	0.239159
3058	0.227723	-3974.893076	1.614715	0.422401	2.194116	0.351392	-1.545004	0.647537	2.035091	0.194874
3059	0.136364	-4249.16272	4.334354	0.417782	5.128284	0.304041	-4.264643	0.606227	4.754731	0.049462
3060	0.146789	-4032.47803	5.136947	0.504853	5.930877	0.378993	-5.052903	0.606227	5.536463	0.113858
3061	0.151515	-4074.383054	1.753515	0.475133	2.547445	0.32788	-1.669471	0.500132	2.15303	0.378765
3062	0.189189	-3924.019286	2.204905	0.511945	2.998834	0.329539	-2.12086	0.505051	2.60442	0.215087
3063	0.170213	-4103.743603	3.954868	0.556056	4.756014	0.330055	-3.907625	0.505051	4.301412	0.246574
3064	0.234043	-3959.272041	1.835609	0.403353	2.773293	0.126803	-1.785803	0.534438	2.179591	0.390336
3065	0.242991	-4074.290919	3.581154	0.475225	4.518838	0.356628	-3.531348	0.509918	4.003703	0.308374
3066	0.186275	-3945.055744	3.852931	0.29511	4.790615	0.47996	-3.803126	0.497428	4.27548	0.270276
3067	0.191919	-3742.012032	3.774818	0.317349	4.694365	0.449474	-3.711302	0.480933	4.197367	0.293243
3068	0.134021	-3837.857959	2.9169	0.291669	3.836446	0.329403	-2.857251	0.480933	3.343316	0.289175
3069	0.197917	-3845.336821	3.886372	0.313636	4.843959	0.23927	-3.831594	0.574428	4.335599	0.367047
3070	0.209302	-3745.675636	2.33	0.391881	3.287586	0.154254	-2.315065	0.574428	2.779226	0.42096
3071	0.107527	-3813.260953	1.574721	0.361865	2.532308	0.139275	-1.559786	0.574428	2.023948	0.26669
3072	0.112069	-3740.721834	4.791631	0.351845	5.666362	0.15796	-4.693841	0.520553	5.158002	0.329788
3073	0.138889	-3684.249428	2.493867	0.382637	3.360491	0.145773	-2.380845	0.497751	2.860238	0.278305
3074	0.115789	-3848.476873	2.642939	0.540437	3.509564	0.143927	-2.529917	0.497751	3.00931	0.252536
3075	0.103093	-3461.212195	2.780645	0.540437	3.64727	0.337579	-2.576043	0.497751	3.147017	0.317223
3076	0.216495	-3292.340043	5.300191	0.359647	6.074282	0.169316	-5.095588	0.497751	5.663127	0.231502
3077	0.218391	-3420.70614	1.980384	0.395516	2.748146	0.262887	-1.805658	0.498189	2.336991	0.243786
3078	0.239583	-3507.207641	2.889321	0.346078	3.657082	0.20949	-2.713649	0.498189	3.244982	0.165216
3079	0.196078	-3524.619367	2.283494	0.523736	3.102468	0.184605	-2.159035	0.460337	2.639155	0.226907
3080	0.147368	-3673.518821	0.713981	0.464522	1.532955	0.240202	-0.589522	0.461363	1.069642	0.32018
3081	0.185185	-3843.150337	2.005403	0.502308	2.816377	0.243516	-1.872944	0.537718	2.347679	0.366554
3082	0.163265	-3720.242601	2.684052	0.458856	3.473665	0.300832	-2.551593	0.537718	3.026328	0.255216
3083	0.301075	-3828.774041	3.89455	0.543373	4.62975	0.369953	-3.80928	0.460934	4.236826	0.14161
3084	0.231579	-3770.288421	2.610922	0.601073	3.346123	0.382453	-2.514252	0.457646	2.947756	0.246789
3085	0.26087	-3826.211955	2.279792	0.59124	3.032981	0.325178	-2.175975	0.640975	2.616626	0.010099
3086	0.227273	-3920.371993	2.07713	0.594063	2.866823	0.261425	-2.02436	0.580766	2.428507	0.003208
3087	0.29	-3771.157513	3.425977	0.638354	4.201788	0.312612	-3.373207	0.646756	3.777353	0.008469
3088	0.271028	-3617.134828	2.439181	0.535303	3.214992	0.258279	-2.386411	0.595376	2.790558	0.008291
3089	0.30303	-3858.097655	3.204171	0.534603	3.979982	0.317933	-3.151401	0.560991	3.555548	0.027119
3090	0.294118	-3819.527343	3.340783	0.630648	4.198266	0.275075	-3.288014	0.603726	3.69216	0.010597
3091	0.33945	-3792.937164	1.87279	0.573304	2.730273	0.254441	-1.820021	0.621757	2.224167	0.047999
3092	0.231579	-3630.695229	2.958934	0.561386	3.816417	0.249753	-2.926557	0.735158	3.310311	0.0945
3093	0.202247	-3667.805678	3.213241	0.718042	4.070724	0.28309	-3.180864	0.746948	3.564618	0.107748
3094	0.155963	-3972.299092	3.379291	0.638053	4.300532	0.337714	-3.366962	0.803188	3.750716	0.179404
3095	0.272727	-3914.787741	2.901928	0.678802	3.82251	0.239791	-2.887294	0.731466	3.271048	0.340363
3096	0.195652	-3853.193892	2.795179	0.816273	3.715761	0.268226	-2.780545	0.651971	3.164299	0.301282
3097	0.114583	-4269.555924	3.742939	0.878593	4.66352	0.233746	-3.728304	0.651971	4.112058	0.308619
3098	0.176471	-4091.384864	4.25703	0.688394	5.177611	0.224894	-4.242395	0.709475	4.62615	0.415546
3099	0.160714	-4070.090677	3.406886	0.71658	4.287813	0.194722	-3.404878	0.7748	3.788632	0.409464
3100	0.121212	-3940.384566	2.686341	0.811466	3.567268	0.186836	-2.683841	0.890676	3.067595	0.317546
3101	0.156863	-3873.14196	2.130924	0.811466	3.011851	0.177547	-2.128425	0.890676	2.512179	0.510364
3102	0.125	-3613.810759	3.873638	0.858456	4.749057	0.23856	-3.86563	0.890676	4.249384	0.069217
3103	0.244681	-4086.087513	3.007968	0.699455	3.919734	0.240255	-3.036307	0.785757	3.383714	0.125464
3104	0.10989	-4058.168145	2.836984	0.673555	3.74358	0.233855	-2.860153	0.902785	3.20756	0.093721
3105	0.166667	-3886.973368	3.129905	0.661892	4.0365	0.175729	-3.108602	0.871888	3.456008	0.045814
3106	0.111111	-4208.949869	3.996624	0.531362	4.903219	0.180947	-3.97532	0.871888	4.322727	0.028649
3107	0.214286	-4179.485779	4.895134	0.531362	5.757548	0.206413	-4.873831	0.830444	5.221238	0.121149
3108	0.260504	-4094.883687	4.168289	0.580813	4.975862	0.195921	-4.092145	0.829624	4.439552	0.088044
3109	0.166667	-3964.462514	2.63772	0.563231	3.445294	0.227986	-2.561577	0.747913	2.908984	0.071435
3110	0.16	-3867.630789	4.291928	0.555476	5.099501	0.166903	-4.215784	0.729809	4.563191	0.061284
3111	0.271739	-3819.551967	4.094207	0.61612	4.901781	0.157416	-4.018064	0.724189	4.365471	0.180096
3112	0.234568	-3783.788963	3.666475	0.616929	4.467335	0.415317	-3.596892	0.683649	3.981661	0.14322
3113	0.158879	-3803.970791	2.589556	0.567601	3.468926	0.42637	-2.534029	0.632804	2.918798	0.165098
3114	0.163043	-3841.14465	3.611914	0.59314	4.457611	0.342165	-3.522714	0.698174	3.941156	0.112316
3115	0.180851	-3708.399142	1.405963	0.656295	2.25166	0.246306	-1.316763	0.643603	1.735205	0.285157
3116	0.184783	-4163.694634	3.594715	0.704996	4.440412	0.276776	-3.505515	0.739116	3.923957	0.049178
3117	0.189873	-4072.130412	2.985048	0.704996	3.80499	0.21886	-2.869606	0.656956	3.288048	0.063022
3118	0.14433	-4177.154501	3.413289	0.671529	4.278074	0.244411	-3.34269	0.670401	3.761132	0.02809
3119	0.19802	-4240.6234	4.861097	0.663839	5.710533	0.254655	-4.773296	0.708253	5.20894	0.017919
3120	0.168421	-4013.915778	4.746589	0.722943	5.596025	0.25904	-4.658788	0.832581	5.094432	0.013027
3121	0.134831	-3933.32023	3.160439	0.722943	3.959281	0.243766	-3.022043	0.672112	3.457688	0.009649
3122	0.234694	-3974.009646	3.810965	0.582524	4.609806	0.302715	-3.626154	0.715653	4.061799	0.010751
3123	0.230159	-4118.619617	2.700606	0.529565	3.499447	0.257909	-2.566014	0.563683	2.95144	0.00722
3124	0.213592	-4159.065905	3.191795	0.529565	3.990636	0.287047	-3.044289	0.60623	3.429715	0.048394
3125	0.131313	-4128.022813	2.792345	0.561604	3.591187	0.313006	-2.644839	0.606901	3.030266	0.101024
3126	0.179487	-3807.942023	4.418897	0.546857	5.212472	0.299078	-4.266125	0.606901	4.639533	0.093501
3127	0.235955	-3699.104769	2.908363	0.648555	3.701938	0.24723	-2.755591	0.653178	3.128999	0.086461
3128	0.207317	-3807.913801	3.145302	0.663125	4.008846	0.222307	-2.988517	0.577198	3.361925	0.179491
3129	0.245098	-3904.383035	3.9364	0.585296	4.799945	0.279474	-3.779615	0.606106	4.153023	0.348861
3130	0.113043	-3629.289669	3.802791	0.596064	4.593677	0.159722	-3.581947	0.606106	3.952076	0.158104
3131	0.235955	-3804.432674	3.300666	0.651693	4.091553	0.316856	-3.083502	0.656844	3.449952	0.138496
3132	0.150538	-3778.451457	3.997817	0.638035	4.694606	0.405823	-3.780653	0.697089	4.147103	0.046193
3133	0.236842	-3799.42256	3.425443	0.522305	4.122232	0.543037	-3.24872	0.683708	3.574728	0.222397
3134	0.13	-3570.712571	2.849381	0.645905	3.54617	0.435298	-2.657289	0.683104	2.983298	0.296112
3135	0.221154	-3670.516701	4.250014	0.59832	4.946803	0.250435	-4.057922	0.683104	4.383931	0.365122
3136	0.191919	-3757.178348	2.236958	0.649439	2.902993	0.463482	-2.069164	0.715748	2.340121	0.267503
3137	0.097561	-3620.669313	3.750786	0.649439	4.461194	0.450053	-3.640635	0.66708	3.885552	0.391573
3138	0.114286	-3540.303338	4.33292	0.649439	5.05476	0.460774	-4.2342	0.637811	4.467686	0.380129
3139	0.13	-3831.009217	3.286858	0.607779	4.002179	0.597669	-3.18162	0.525328	3.415106	0.401423
3140	0.168675	-3451.712611	3.913298	0.607779	4.639938	0.463531	-3.808059	0.740293	4.041545	0.474931
3141	0.126214	-3488.147463	3.817897	0.586034	4.544538	0.474229	-3.716903	0.752488	3.950389	0.398824
3142	0.163265	-3454.816411	2.945037	0.777659	3.645405	0.507916	-2.81777	0.769644	3.077528	0.396785
3143	0.180851	-3309.9347	3.251239	0.675043	3.951607	0.440452	-3.123972	0.879032	3.383731	0.557117
3144	0.186275	-3812.887416	2.438751	0.616213	3.139119	0.527765	-2.368431	0.890714	2.571242	0.427006
3145	0.188235	-3807.965059	2.970506	0.547297	3.670874	0.526702	-2.900186	0.911066	3.102997	0.38214
3146	0.213483	-3698.454655	2.556843	0.562618	3.167966	0.560421	-2.397278	0.657293	2.689335	0.441836
3147	0.12381	-3425.507095	3.006842	0.749705	3.66905	0.606834	-2.898363	0.684201	3.190419	0.538796
3148	0.203704	-3405.758837	2.046873	0.736478	2.709082	0.529531	-1.938394	0.543337	2.230451	0.54075
3149	0.206186	-3616.516678	2.641704	0.740973	3.345852	0.428695	-2.533224	0.543337	2.825281	0.290132
3150	0.164948	-3755.623658	3.596773	0.77081	4.364706	0.573541	-3.552079	0.557185	3.780351	0.347544
3151	0.114286	-3866.143764	2.715532	0.786694	3.521276	0.5468	-2.768838	0.571351	2.899109	0.365021
3152	0.170455	-3223.767716	3.542241	0.738416	4.15698	0.632835	-3.404542	0.571351	3.725818	0.344493
3153	0.182796	-3561.440683	2.490543	0.738416	3.105283	0.580853	-2.352845	0.580039	2.674121	0.126716
3154	0.195876	-3661.798852	3.012111	0.561633	3.689571	0.490014	-2.830964	0.524896	3.191027	0.038031
3155	0.266667	-3407.86019	3.213434	0.628293	3.846384	0.545214	-3.045711	0.555463	3.405773	0.153348
3156	0.217822	-3378.292981	4.563403	0.619631	5.196354	0.666169	-4.39568	0.589433	4.755742	0.163969
3157	0.268293	-3549.864465	2.565311	0.495142	3.198261	0.611564	-2.384994	0.657842	2.745057	0.030496
3158	0.261682	-3370.331033	2.876706	0.585006	3.509657	0.513599	-2.69639	0.618526	3.056453	0.014445
3159	0.240506	-3509.498577	2.46851	0.615113	3.10146	0.571906	-2.321917	0.617556	2.648256	0.017659
3160	0.224719	-3685.90016	1.679153	0.561547	2.312103	0.685139	-1.532561	0.670502	1.858899	0.026568
3161	0.21875	-3589.315875	3.873894	0.561547	4.515699	0.574245	-3.736156	0.564437	4.062494	0.026525
3162	0.208333	-3654.294056	3.476496	0.561547	4.1183	0.542759	-3.338757	0.731597	3.665096	0.128164
3163	0.3	-3537.166701	5.436818	0.53351	6.074238	0.631138	-5.339978	0.623533	5.666316	0.070935
3164	0.352941	-3515.897887	3.304145	0.48345	3.88026	0.66511	-3.136752	0.508562	3.520468	0.015135
3165	0.289157	-3508.94637	5.060295	0.474736	5.636411	0.5619	-4.892902	0.587877	5.276619	0.0174
3166	0.27	-3391.483425	4.082584	0.511622	4.660618	0.5619	-3.915191	0.694639	4.298908	0.138153
3167	0.241758	-3645.232259	3.382415	0.511622	4.003728	0.596216	-3.296211	0.661372	3.598739	0.245904
3168	0.087379	-3574.44846	3.624494	0.508029	4.245807	0.599995	-3.53829	0.652509	3.840818	0.125631
3169	0.210526	-3296.57035	3.396013	0.511777	3.948663	0.573648	-3.241146	0.652509	3.612337	0.095025
3170	0.235294	-3390.114748	3.448188	0.493362	4.000838	0.582555	-3.272282	0.680373	3.664511	0.030963
3171	0.286957	-3553.789231	2.501046	0.59715	3.053696	0.596722	-2.32514	0.54931	2.717369	0.112199
3172	0.257143	-3523.073322	1.969278	0.516087	2.521927	0.476092	-1.793372	0.591043	2.09299	0.072056
3173	0.23913	-3262.339842	3.24729	0.516087	3.79994	0.448019	-3.075224	0.565763	3.374843	0.017698
3174	0.237113	-3546.271352	4.347367	0.659641	4.920215	0.574067	-4.175302	0.565763	4.474921	0.011825
3175	0.26	-3402.483657	2.992655	0.551468	3.569438	0.500226	-2.820589	0.510382	3.120208	0.005982
3176	0.322917	-3684.71132	3.398022	0.479699	3.992688	0.599202	-3.24384	0.529304	3.517909	4.2e-05
3177	0.3	-3560.897723	3.93023	0.490172	4.524896	0.635632	-3.776048	0.442065	4.050118	9.6e-05
3178	0.2625	-3457.141427	4.180304	0.538994	4.801332	0.506806	-4.021187	0.524881	4.344752	0.000119
3179	0.244444	-3384.444757	3.659337	0.547721	4.280365	0.570334	-3.500219	0.527061	3.823784	1.3e-05
3180	0.297872	-3416.776672	4.836442	0.537377	5.45747	0.611503	-4.677325	0.527061	5.000889	6.1e-05
3181	0.113636	-3501.087116	3.252866	0.55269	3.982538	0.611503	-3.093749	0.487597	3.417313	0.000273
3182	0.229167	-3746.49588	3.470664	0.583432	4.214096	0.417469	-3.311546	0.487597	3.635111	0.001098
3183	0.158879	-3791.476009	2.998144	0.521526	3.766914	0.37311	-2.839027	0.487597	3.162592	0.037253
3184	0.173913	-4097.982341	2.16692	0.574334	2.995469	0.401101	-2.052025	0.412373	2.351576	0.010404
3185	0.205479	-3848.952889	2.354439	0.496442	3.182988	0.324414	-2.239544	0.517959	2.539095	0.041907
3186	0.247423	-3830.279549	2.160439	0.496442	2.988987	0.350147	-2.045543	0.517959	2.345094	0.057403
3187	0.333333	-4069.989091	2.693122	0.536689	3.52167	0.304153	-2.578227	0.400847	2.877777	0.085197
3188	0.204301	-3675.3691	2.999884	0.536689	3.832381	0.230198	-2.7758	0.431656	3.184539	0.076917
3189	0.209302	-3516.814751	3.163587	0.658489	3.996084	0.222476	-2.939504	0.429935	3.348243	0.082313
3190	0.27551	-3734.37799	5.097844	0.657225	5.921864	0.296986	-4.865284	0.402885	5.2825	0.026866
3191	0.206522	-3802.659981	4.223084	0.555014	5.047104	0.238925	-3.990524	0.308955	4.40774	0.016558
3192	0.19	-3793.47799	3.34913	0.582233	4.17315	0.235754	-3.121497	0.248102	3.533785	0.063208
3193	0.163043	-3947.806784	3.865546	0.584185	4.695986	0.266033	-3.644333	0.309383	4.050201	0.0815
3194	0.182796	-3674.241116	4.309424	0.692918	5.159708	0.265945	-4.097982	0.234091	4.503851	0.157787
3195	0.218391	-3544.223748	2.549398	0.679108	3.351358	0.264418	-2.266451	0.150761	2.743825	0.076755
3196	0.109756	-3470.871489	3.045931	0.700394	3.847891	0.264418	-2.762984	0.223962	3.240358	0.136002
3197	0.216981	-3528.603434	3.712688	0.634753	4.549157	0.161761	-3.46425	0.247338	3.907115	0.110044
3198	0.135417	-3655.697045	3.341886	0.56681	4.178355	0.271597	-3.093448	0.285257	3.536313	0.134301
3199	0.226891	-3623.141249	3.443581	0.576604	4.28005	0.24868	-3.195143	0.211787	3.638008	0.085023
3200	0.221053	-3891.171463	4.331224	0.58427	5.167694	0.248233	-4.082787	0.25334	4.525651	0.066432
3201	0.211765	-3651.424462	3.849656	0.682533	4.686125	0.344088	-3.601218	0.243655	4.044083	0.144634
3202	0.233645	-3519.104137	3.909312	0.677483	4.745781	0.304364	-3.666665	0.270848	4.103739	0.192777
3203	0.262626	-3576.767848	3.86781	0.663427	4.675049	0.153046	-3.625163	0.268424	4.062237	0.150597
3204	0.265487	-3823.097026	2.546808	0.661657	3.38916	0.268801	-2.332558	0.286731	2.741235	0.205195
3205	0.257732	-3836.930381	2.529322	0.649245	3.371674	0.312824	-2.306818	0.259116	2.715495	0.286398
3206	0.316327	-3384.686146	2.923772	0.650168	3.740443	0.472031	-2.675587	0.325291	3.084264	0.290169
3207	0.181818	-3963.688487	2.508211	0.69144	3.411824	0.344255	-2.346968	0.178527	2.727816	0.232326
3208	0.153846	-3956.068028	5.380135	0.690125	6.283749	0.331084	-5.226646	0.199989	5.578318	0.175602
3209	0.147727	-4325.869504	5.115918	0.705425	6.080601	0.475792	-5.043551	0.17539	5.28588	0.227747
3210	0.259259	-4401.129354	3.66994	0.693574	4.562122	0.457267	-3.527135	0.187841	3.812692	0.198095
3211	0.160377	-3797.369267	4.267642	0.693574	5.132219	0.511752	-4.097232	0.187841	4.410395	0.166629
3212	0.285714	-3724.18013	2.352949	0.686843	3.23367	0.568771	-2.182539	0.166091	2.495701	0.064361
3213	0.259259	-3513.12823	2.136686	0.734124	3.135386	0.657192	-1.962214	0.151055	2.279438	0.14224
3214	0.301724	-4128.676874	1.902535	0.840312	2.901235	0.822439	-1.783065	0.143766	2.045288	0.154433
3215	0.206897	-3628.847156	3.090334	0.840312	4.079003	0.590727	-2.960834	0.128611	3.233086	0.042548
3216	0.211765	-3609.570259	2.325629	0.700692	3.314298	0.728867	-2.15057	0.103308	2.617699	0.018481
3217	0.29	-3824.473665	4.728578	0.658025	5.717247	0.457792	-4.553519	0.077192	5.097096	0.018594
3218	0.22093	-3783.31787	4.079191	0.679089	5.061476	0.603934	-3.904132	0.095302	4.447709	0.004716
3219	0.171429	-3646.612776	4.732945	0.666958	5.721973	0.835001	-4.564628	0.142569	5.101463	0.00186
3220	0.213592	-3422.27879	4.155744	0.680619	5.144772	0.80056	-3.987427	0.129121	4.533769	0.001313
3221	0.172727	-3532.910044	3.16476	0.78263	4.214324	0.693775	-2.996444	0.125665	3.542785	0.001109
3222	0.168539	-3519.970662	4.760291	0.768203	5.809855	0.737099	-4.591974	0.102892	5.138316	0.000448
3223	0.227723	-3387.898227	2.946801	0.896902	3.972911	0.819703	-2.792498	0.093459	3.324826	0.000727
3224	0.235294	-3780.092027	3.961429	0.896902	4.987539	0.587387	-3.807126	0.043167	4.339454	0.000716
3225	0.201613	-3767.324109	2.19775	0.977777	3.233917	0.56534	-2.053503	0.074577	2.575775	0.002088
3226	0.294118	-3979.817587	4.835095	0.844146	5.854887	0.548533	-4.674473	0.117061	5.196745	0.005869
3227	0.235955	-4079.304239	5.211368	0.844146	6.23116	0.465557	-5.050747	0.070141	5.573018	0.01072
3228	0.333333	-4054.018008	4.292309	0.836661	5.312101	0.448904	-4.131687	0.143002	4.653958	0.025656
3229	0.40625	-3989.524992	4.068212	0.836661	5.082999	0.201965	-3.902586	0.089946	4.429862	0.031995
3230	0.268041	-3672.612686	4.783203	0.836661	5.736816	0.240055	-4.536085	0.171385	5.144852	0.066724
3231	0.222222	-3662.235499	4.57127	0.862457	5.67841	0.135974	-4.32056	0.119371	5.036833	0.090924
3232	0.191919	-3742.664867	3.667718	0.925094	4.704509	0.157824	-3.402012	0.185081	4.133281	0.018633
3233	0.242718	-4022.842085	3.268772	0.942713	4.305563	0.181461	-3.003067	0.208199	3.734335	0.032741
3234	0.196262	-3986.005646	2.466006	1.004126	3.44164	0.152039	-2.139144	0.201338	2.931569	0.190597
3235	0.084906	-3949.491878	2.708486	1.053241	3.68412	0.076482	-2.381624	0.209422	3.174049	0.182507
3236	0.202703	-3809.240944	0.791938	1.028815	1.767573	0.142701	-0.465076	0.222411	1.257502	0.182527
3237	0.186047	-3436.465559	2.714147	0.914134	3.689781	0.127676	-2.396149	0.15587	3.188575	0.184978
3238	0.19802	-3694.920745	3.83714	0.762095	4.812774	0.153606	-3.519143	0.138157	4.311568	0.182848
3239	0.09375	-3757.136415	4.895934	0.759711	5.871569	0.156234	-4.577937	0.16534	5.370363	0.244371
3240	0.252632	-3609.86697	3.795297	0.953879	4.804296	0.174577	-3.4773	0.15673	4.269725	0.218873
3241	0.186047	-3538.120104	3.909197	0.953879	4.911386	0.199946	-3.580228	0.184597	4.372654	0.190398
3242	0.185567	-3639.423566	3.298092	0.930826	4.354809	0.330124	-3.025093	0.179439	3.817518	0.182872
3243	0.151163	-3809.684123	4.479975	0.930826	5.504902	0.321805	-4.206975	0.17776	4.999401	0.044943
3244	0.188235	-3931.710356	3.518537	1.004838	4.600624	0.307744	-3.254025	0.162911	4.045548	0.121304
3245	0.198198	-3880.428587	1.687951	1.004838	2.726888	0.135854	-1.419182	0.12669	2.214962	0.165699
3246	0.13	-3781.578656	3.896007	0.984281	4.934944	0.177934	-3.627238	0.144051	4.423018	0.166969
3247	0.25	-4006.530734	3.058462	0.928228	4.097399	0.109931	-2.833506	0.105267	3.621756	0.193541
3248	0.306306	-3855.229793	2.282433	1.043572	3.321371	0.188841	-2.057478	0.135772	2.845727	0.281022
3249	0.215054	-4287.458952	4.572482	0.919286	5.611419	0.215699	-4.347526	0.173989	5.135776	0.184015
3250	0.273684	-3858.386061	3.066968	0.975431	4.1901	0.06119	-2.831556	0.166166	3.619806	0.100456
3251	0.236842	-3869.813104	3.387012	0.975431	4.510144	0.11076	-3.1516	0.162766	3.939849	0.08618
