scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           4734          15475          14250       7.442e-4       2.785e-1       6.624e-6
   1           5572          19773           7243       5.420e-4       2.895e-1       2.384e-6
   1           5863          18808           3810       8.167e-4       3.000e-1       1.000e-5
   1           4734           8886           3448       9.717e-4       3.000e-1       8.424e-7
   1           5995          12939           3088       6.873e-4       3.000e-1       7.241e-6
   1           4447           4183          12873       9.836e-4       3.000e-1       1.041e-7
   1           5953           6050           6829       6.298e-4       3.000e-1       7.231e-6
   1           3635           8201           4323       8.286e-4       3.000e-1       7.689e-6
   1           3960          16025           7604       9.303e-4       3.000e-1       3.905e-6
   1           6224          12755           4606       4.996e-4       3.000e-1       2.777e-6
   1           5249          12434           4076       6.178e-4       3.000e-1       8.892e-7
   1           4197           3577           7934       7.790e-4       2.564e-1       4.413e-6
   1           5624          11626           4555       9.130e-4       3.000e-1       5.328e-6
   1           4430          15634          20483       8.846e-4       2.916e-1       4.594e-6
   1           5721           8564          13749       8.634e-4       2.834e-1       1.602e-6
   1           3522          17923           2883       9.638e-4       2.859e-1       9.138e-7
   1           3723           7466           2776       8.104e-4       3.000e-1       9.798e-6
   1           5024           9327          15407       8.641e-4       2.596e-1       5.588e-6
   1           5031          15995           3518       7.607e-4       3.000e-1       6.575e-6
   1           3676          16769           7507       9.268e-4       2.207e-1       5.989e-7
   1           4427           8595          12301       7.911e-4       2.879e-1       6.557e-6
   1           4332          10485           4679       5.868e-4       3.000e-1       8.549e-6
   1           4602           9557           3897       9.850e-4       2.916e-1       4.546e-6
   1           4654          14465           5042       8.737e-4       2.962e-1       3.360e-6
   1           5427           8569          12272       6.320e-4       3.000e-1       3.662e-7
   1           5758          11278           1730       5.390e-4       2.852e-1       7.272e-6
   1           5093          12468           3206       5.726e-4       3.000e-1       9.326e-7
   1           5155           9252           9586       7.704e-4       1.807e-1       9.725e-6
   1           3167           7957          10441       7.750e-4       3.000e-1       1.515e-6
   1           5120           3329           3913       6.483e-4       3.000e-1       2.340e-7
   1           5382           5407           6726       6.584e-4       3.000e-1       8.258e-6
   1           3921          12039           8874       9.634e-4       3.000e-1       9.671e-7
   1           4687          11746           5291       9.633e-4       3.000e-1       1.267e-6
   1           4980          10504           7642       9.856e-4       2.074e-1       3.284e-7
   1           3681           9709           6569       9.041e-4       2.959e-1       4.598e-6
   1           4795           9709           4148       6.959e-4       3.000e-1       3.937e-7
   1           5214           4821           7357       8.239e-4       2.472e-1       4.085e-6
   1           5367          14591           8012       9.305e-4       3.000e-1       5.967e-6
   1           5174          16565           3405       8.072e-4       1.749e-1       1.461e-6
   1           4229          10414           6576       9.730e-4       3.000e-1       4.454e-6
   1           5903          13160          21249       7.370e-4       3.000e-1       7.887e-6
   1           4781          15197           6447       6.228e-4       2.992e-1       7.579e-6
   1           3827           7612           6203       8.451e-4       2.981e-1       6.239e-6
   1           5051          11200           2869       8.833e-4       2.792e-1       7.152e-6
   1           3717           2285           8956       8.971e-4       2.969e-1       3.280e-6
   1           4329           9770           6976       9.702e-4       2.895e-1       4.016e-6
   1           4881           8539          11418       6.792e-4       2.847e-1       6.301e-7
   1           5414          17884           4269       8.273e-4       2.652e-1       6.427e-6
   1           5585          22020           4328       8.686e-4       3.000e-1       4.776e-6
   1           4426          15456           1189       9.690e-4       2.719e-1       2.040e-6
   1           4030          10728           3149       9.023e-4       2.874e-1       6.459e-6
   1           5419          13183           9281       6.843e-4       2.423e-1       2.825e-6
   1           5796          10164           7829       5.855e-4       2.970e-1       7.163e-7
   1           2912           3086          10243       7.444e-4       3.000e-1       6.971e-6
   1           4914          17586          11542       9.713e-4       2.928e-1       6.888e-6
   1           4729           9791           3154       9.466e-4       2.303e-1       1.000e-5
   1           4493          13850           5175       7.038e-4       3.000e-1       6.049e-6
   1           5902          10271           7650       7.190e-4       3.000e-1       4.279e-6
   1           4911          11964           2367       9.214e-4       2.601e-1       9.372e-6
   1           4959           9942           9024       9.209e-4       2.522e-1       9.879e-6
   1           5137           9724          16807       9.895e-4       2.820e-1       5.984e-8
   1           5158          14917          10208       8.238e-4       2.597e-1       8.277e-6
   1           4683           5633          11447       6.919e-4       2.707e-1       3.729e-6
   1           4653           9418           4129       7.333e-4       3.000e-1       9.012e-6
   1           6199           5163           5630       6.320e-4       3.000e-1       1.442e-7
   1           4141           8280           4718       9.757e-4       2.578e-1       6.984e-6
   1           4798          12594           9425       6.377e-4       3.000e-1       1.190e-6
   1           3690          15693          10604       8.996e-4       2.793e-1       3.876e-7
   1           5764          15838           7449       7.988e-4       3.000e-1       4.411e-7
   1           5718           4993           2586       7.459e-4       3.000e-1       6.878e-6
   1           6106           7597          13029       7.939e-4       2.958e-1       5.460e-7
   1           4112           6301           8763       7.917e-4       3.000e-1       6.738e-6
   1           6769          10006           5532       6.226e-4       3.000e-1       6.716e-7
   1           5612           8505           6216       9.681e-4       3.000e-1       1.467e-7
   1           4139          13763           6158       6.931e-4       3.000e-1       9.474e-6
   1           5175          17834           5666       7.099e-4       2.893e-1       3.368e-6
   1           6219          15312           6346       9.309e-4       3.000e-1       6.702e-6
   1           6430          12675          11057       5.806e-4       2.831e-1       9.291e-6
   1           5592           7374           2535       8.563e-4       3.000e-1       5.193e-7
   1           4395          11700           9724       9.747e-4       2.954e-1       4.744e-6
   1           6916           7882           8200       5.330e-4       3.000e-1       6.358e-6
   1           3210           7490           7616       7.387e-4       2.844e-1       5.434e-8
   1           5376          19572          10546       7.773e-4       2.110e-1       3.211e-7
   1           3670          15321           3469       9.836e-4       2.992e-1       8.823e-6
   1           5354          10698           1259       6.742e-4       3.000e-1       8.369e-6
   1           4397          18783            968       9.829e-4       3.000e-1       4.658e-6
   1           4502          14404           2647       1.000e-3       3.000e-1       6.039e-7
   1           6588          15733           9850       6.660e-4       3.000e-1       2.618e-8
   1           4221          14049           6850       7.806e-4       2.899e-1       9.275e-6
   1           5646          16903           3934       7.218e-4       2.954e-1       3.555e-6
   1           4018          10862           9332       9.288e-4       2.824e-1       1.002e-6
   1           6236          12634          16982       8.370e-4       2.598e-1       1.231e-6
   1           4963           3778           3901       6.944e-4       3.000e-1       3.196e-7
   1           5492          13427           6066       8.830e-4       3.000e-1       1.771e-7
   1           5122           1250           9459       9.943e-4       1.584e-1       6.068e-7
   1           3461          15597          18455       7.641e-4       3.000e-1       8.879e-6
   1           4634          15290           4479       4.046e-4       3.000e-1       5.817e-6
   1           5469          12226           3509       9.278e-4       2.884e-1       6.699e-6
   1           4018          12556           4035       9.235e-4       3.000e-1       9.820e-6
   1           2990          14853           5072       8.647e-4       3.000e-1       4.906e-7
   1           4782          11194           5173       6.255e-4       3.000e-1       9.451e-6
   1           4165           8373           4652       9.546e-4       2.989e-1       1.805e-8
   1           5832          15647           6722       5.409e-4       3.000e-1       9.175e-6
   1           3978           8200           1366       9.753e-4       2.827e-1       1.152e-6
   1           4001          10236           7970       9.706e-4       2.887e-1       1.245e-6
   1           3744          17297           6632       8.796e-4       3.000e-1       8.634e-6
   1           4341          19099           5432       9.739e-4       2.805e-1       1.635e-6
   1           4193          15486           8310       8.927e-4       3.000e-1       3.157e-7
   1           4436          11704           5306       9.602e-4       2.769e-1       6.456e-8
   1           4622          18896           5115       9.979e-4       2.863e-1       3.607e-6
   1           3901           7627           3750       8.883e-4       3.000e-1       8.294e-6
   1           5482          10672           4525       7.488e-4       2.985e-1       8.964e-6
   1           3107           4129          14579       7.009e-4       2.900e-1       1.000e-5
   1           4917          12012           1678       8.575e-4       3.000e-1       1.235e-7
   1           4126          10495          11097       7.899e-4       3.000e-1       1.656e-6
   1           4384           5993           4656       9.821e-4       2.976e-1       7.733e-7
   1           4453          11030            206       9.029e-4       3.000e-1       8.681e-6
   1           5689          14892          15339       5.984e-4       2.886e-1       6.145e-6
   1           4493          16935          10052       9.199e-4       3.000e-1       2.658e-6
   1           4982          12552           3022       8.665e-4       3.000e-1       1.939e-7
   1           3435           5070           7517       6.845e-4       3.000e-1       9.895e-6
   1           3568          17907           9399       9.772e-4       3.000e-1       3.812e-6
   1           4273          13368           5680       8.497e-4       2.813e-1       4.997e-7
   1           4438          13868           4868       9.387e-4       3.000e-1       6.960e-8
   1           4790          10833           7330       7.793e-4       3.000e-1       5.180e-6
   1           4586          17607           4084       6.475e-4       2.994e-1       1.060e-7
   1           5589          13854           4260       7.819e-4       3.000e-1       6.968e-8
   1           5019          17364           9849       9.476e-4       3.000e-1       9.348e-6
   1           4123           7885           8630       8.646e-4       2.899e-1       6.412e-6
   1           4683          13643           3273       6.679e-4       2.879e-1       3.501e-7
   1           6159          11791           6647       5.771e-4       3.000e-1       3.299e-8
   1           5221          17521           7548       7.545e-4       2.699e-1       8.138e-6
   1           4993          14055           6699       6.047e-4       3.000e-1       1.000e-5
   1           3707           9030           9876       8.455e-4       2.923e-1       3.959e-7
   1           4577          19769           5038       9.588e-4       3.000e-1       8.526e-6
   1           4831          10924           4474       9.446e-4       2.979e-1       2.473e-6
   1           4622          13823          10780       9.723e-4       3.000e-1       8.954e-6
   1           5105          13639           5919       1.000e-3       3.000e-1       1.142e-7
   1           5322           6297          11239       9.821e-4       2.755e-1       3.270e-7
   1           4904           9818           6818       7.717e-4       3.000e-1       8.440e-6
   1           4700          10379           5098       7.746e-4       2.999e-1       9.106e-6
   1           4105          15466           5453       8.079e-4       3.000e-1       8.864e-6
   1           3635           8322           3868       1.000e-3       2.922e-1       9.613e-6
   1           4241           5206          14555       8.456e-4       2.825e-1       1.765e-6
   1           4394          14587          12945       8.757e-4       2.799e-1       8.629e-6
   1           3659           9392          10743       8.981e-4       2.989e-1       6.167e-6
   1           6064          17102          24212       8.346e-4       3.000e-1       7.221e-6
   1           4310          13345           6294       9.656e-4       3.000e-1       2.550e-6
   1           3811          20314           5737       7.064e-4       2.746e-1       1.503e-6
   1           4247          14235           2090       1.000e-3       2.944e-1       5.490e-6
   1           5582          16378           2665       8.950e-4       2.455e-1       5.506e-6
   1           3584          12162           3620       7.768e-4       3.000e-1       7.912e-6
   1           5441          12866           2531       8.460e-4       1.741e-1       4.613e-6
   1           4923           7136           5293       6.686e-4       2.704e-1       8.678e-6
   1           6574          16301           2762       5.871e-4       3.000e-1       1.695e-7
   1           3846          10713          10081       9.813e-4       3.000e-1       9.878e-6
   1           2946           2601           7040       9.327e-4       3.000e-1       8.624e-6
   1           5266          19396           5708       7.715e-4       3.000e-1       2.010e-7
   1           5168           7032           4760       7.825e-4       2.855e-1       8.278e-8
   1           4259           4994           3506       8.329e-4       2.994e-1       9.935e-6
   1           6587          12911           6556       9.612e-4       2.830e-1       5.690e-6
   1           4772           9307           6045       9.598e-4       3.000e-1       9.854e-6
   1           6138          11419           7830       8.398e-4       3.000e-1       2.182e-7
   1           5523          13566          11662       9.971e-4       2.745e-1       2.423e-7
   1           4703          16939           2629       7.793e-4       3.000e-1       3.425e-6
   1           4276          15304           6108       9.245e-4       3.000e-1       8.414e-8
   1           4017          14073          13954       6.859e-4       3.000e-1       7.048e-6
   1           2886          10201           1573       1.000e-3       3.000e-1       3.975e-6
   1           4646          13901           5326       9.368e-4       2.550e-1       2.460e-8
   1           4354          15319           4531       6.993e-4       2.854e-1       2.424e-7
   1           4103          12447          10067       8.831e-4       3.000e-1       9.051e-6
   1           5252          10385           3935       9.156e-4       3.000e-1       8.688e-6
   1           4869          16192           4376       7.961e-4       2.944e-1       2.261e-6
   1           4298          11214           4169       7.754e-4       3.000e-1       2.787e-6
   1           3939           7483           7898       8.490e-4       3.000e-1       3.373e-8
   1           3771          21164           5462       9.861e-4       3.000e-1       4.617e-6
   1           5812          10132           6206       8.899e-4       2.792e-1       2.481e-7
   1           4653          10063           4602       9.695e-4       2.944e-1       2.576e-7
   1           4500          15008          10628       9.721e-4       3.000e-1       9.171e-6
   1           2537          12772          12147       8.026e-4       3.000e-1       1.000e-5
   1           5240          16990          10473       6.200e-4       2.975e-1       6.018e-8
   1           4394          15168           4587       7.226e-4       3.000e-1       2.027e-6
   1           4411           6689           9668       4.227e-4       3.000e-1       9.498e-6
   1           5149           3292           6259       6.367e-4       2.698e-1       1.605e-6
   1           5277           1040           4993       7.236e-4       2.776e-1       1.475e-6
   1           4249          15949          13945       8.444e-4       2.999e-1       6.632e-7
   1           4769          11835           4551       9.967e-4       3.000e-1       1.000e-5
   1           5034           6182          15064       5.444e-4       3.000e-1       8.775e-6
   1           4050           7362           4694       9.353e-4       2.986e-1       9.163e-6
   1           6258          13019           5355       7.656e-4       3.000e-1       2.219e-6
   1           5405          12247           4469       7.777e-4       3.000e-1       2.736e-8
   1           2896           6849           3881       9.257e-4       2.948e-1       2.969e-7
   1           5151          12424          17223       7.780e-4       3.000e-1       3.666e-6
   1           3928          13820            744       9.369e-4       3.000e-1       4.008e-8
   1           5003          19923           3412       8.337e-4       2.744e-1       7.374e-6
   1           4999           4852           8940       8.743e-4       3.000e-1       1.000e-5
   1           4771           8692          22455       1.000e-3       1.475e-1       1.164e-6
   1           4604          13371           4466       5.982e-4       2.985e-1       8.674e-8
   1           4150          13740          10346       7.754e-4       3.000e-1       3.162e-8
   1           3403          11453           9446       8.221e-4       2.770e-1       1.966e-7
   1           4634           6096           8735       7.088e-4       2.645e-1       7.905e-6
   1           3669           9115           3450       8.218e-4       3.000e-1       1.000e-5
   1           4618          14280           2493       7.393e-4       3.000e-1       2.909e-7
   1           5343          13090           1449       4.533e-4       3.000e-1       3.179e-6
   1           3464          12386          12398       7.346e-4       3.000e-1       1.239e-6
   1           6933          18095           5394       6.467e-4       3.000e-1       1.770e-6
   1           5535          13915           7469       9.711e-4       2.788e-1       4.848e-6
   1           4487          10275          13025       9.027e-4       3.000e-1       3.077e-6
   1           4748           8542           6634       9.289e-4       2.697e-1       2.948e-6
   1           3685          16255          11230       9.276e-4       3.000e-1       5.004e-6
   1           4596          16331          11631       7.619e-4       3.000e-1       4.028e-7
   1           2536          16075           3878       9.889e-4       3.000e-1       9.229e-6
   1           5018           1879           3411       7.592e-4       2.881e-1       8.339e-8
   1           4704          13619           5246       8.887e-4       3.000e-1       3.795e-6
   1           3650           9184           3239       1.000e-3       2.980e-1       6.687e-6
   1           5425           8910          12444       9.753e-4       2.155e-1       6.945e-7
   1           5977          16739           5572       9.563e-4       3.000e-1       6.515e-6
   1           4191          12122           1329       6.686e-4       2.797e-1       7.528e-7
   1           6984          13340           4794       6.919e-4       3.000e-1       2.354e-6
   1           4092          12349           9256       9.234e-4       2.810e-1       2.739e-6
   1           5008          16479           6367       8.464e-4       3.000e-1       6.256e-6
   1           4402          18461           7884       8.095e-4       3.000e-1       3.225e-6
   1           3340          18949           5511       9.664e-4       3.000e-1       1.362e-6
   1           4422           6461          15160       9.710e-4       1.220e-1       6.294e-6
   1           3532           7292           9841       8.857e-4       2.201e-1       9.205e-6
   1           5296          20015           5785       7.442e-4       1.348e-1       9.437e-6
   1           4432           5341           2293       7.465e-4       2.641e-1       4.760e-6
   1           2722           7101           4519       7.401e-4       3.000e-1       8.767e-7
   1           5176          13041           9262       9.378e-4       3.000e-1       3.971e-6
   1           5160          18186           1351       4.925e-4       3.000e-1       1.059e-6
   1           5790           7338           4929       7.129e-4       3.000e-1       3.229e-6
   1           4769          17836           3015       9.570e-4       3.000e-1       6.726e-6
   1           3512          17231            515       7.456e-4       2.826e-1       1.244e-7
   1           4735          10069           5860       8.190e-4       3.000e-1       1.168e-6
   1           4542          18989           4265       7.473e-4       3.000e-1       7.752e-6
   1           4525          15260           6073       6.426e-4       3.000e-1       9.731e-6
   1           4040          12019          19944       9.298e-4       2.517e-1       1.155e-6
   1           5726           8084           1937       1.000e-3       2.012e-1       5.350e-7
   1           5414          17497           3320       8.548e-4       3.000e-1       2.480e-6
   1           5291          11794           5373       8.100e-4       2.460e-1       1.335e-6
   1           3966           6892           3608       8.088e-4       3.000e-1       1.901e-6
   1           3833          11805            284       8.027e-4       3.000e-1       9.691e-7
   1           5829           7341           4989       9.777e-4       3.000e-1       6.325e-6
   1           5404          14099           6689       6.594e-4       2.833e-1       8.192e-6
   1           3701          16039           1935       8.171e-4       3.000e-1       2.021e-6
   1           5638          14093          11123       9.523e-4       2.381e-1       8.109e-6
   1           1704            361           7653       8.411e-4       2.921e-1       8.354e-6
   1           5733          18701           2336       6.231e-4       3.000e-1       5.666e-6
   1           6487          17686           5359       5.938e-4       2.920e-1       9.796e-6
   1           4343          12281           8229       6.548e-4       3.000e-1       9.944e-6
   1           3870          17194          18795       8.289e-4       2.690e-1       3.631e-7
   1           4052          12628           3555       7.048e-4       2.890e-1       1.965e-7
   1           5033          15881           6368       8.611e-4       3.000e-1       9.694e-8
   1           4797          11062           2108       5.645e-4       3.000e-1       7.614e-6
   1           3490           8788           1554       9.615e-4       3.000e-1       1.334e-7
   1           5239          13918          10394       9.358e-4       2.945e-1       6.322e-7
   1           4436          12756           6655       9.714e-4       2.949e-1       1.509e-6
   1           3797          17251           5128       9.992e-4       2.469e-1       7.831e-6
   1           4117          16800           2122       8.277e-4       3.000e-1       6.646e-6
   1           4845          12228          11248       6.277e-4       3.000e-1       3.609e-7
   1           5481          13705          17533       7.607e-4       3.000e-1       6.547e-6
   1           5126          14682           4839       8.517e-4       2.847e-1       9.242e-6
   1           2897          20866          10667       7.268e-4       3.000e-1       6.730e-6
   1           3877           6482           4265       6.688e-4       3.000e-1       9.836e-6
   1           4783          12838           1939       6.100e-4       3.000e-1       5.062e-6
   1           4176           7831           4940       8.760e-4       2.975e-1       3.741e-6
   1           4808           8347           3052       9.327e-4       3.000e-1       1.920e-6
   1           3155          14812           2814       8.632e-4       3.000e-1       6.839e-6
   1           3501          15711           7438       9.128e-4       3.000e-1       5.365e-6
   1           3808          11590          13447       9.877e-4       2.811e-1       4.944e-6
   1           4383          16952           7835       5.837e-4       3.000e-1       1.000e-5
   1           4671          16012           9510       8.090e-4       3.000e-1       6.061e-6
   1           5051          17124           3473       6.476e-4       3.000e-1       7.896e-8
   1           4637          12415           4120       8.312e-4       2.837e-1       9.369e-6
   1           4861          15586           3624       9.106e-4       2.928e-1       3.685e-6
   1           5841           9743           9342       7.006e-4       2.972e-1       4.181e-6
   1           5019          13542           1357       9.436e-4       3.000e-1       1.702e-6
   1           5649           5657           3991       8.011e-4       3.000e-1       4.488e-6
   1           5596          12591           3523       8.334e-4       2.578e-1       9.924e-6
   1           3484           5103            798       9.588e-4       3.000e-1       1.218e-7
   1           3895           9677           6796       7.210e-4       3.000e-1       8.894e-6
   1           4032          17182            939       8.164e-4       2.844e-1       3.228e-8
   1           4677          14123          13778       9.974e-4       3.000e-1       1.882e-6
   1           5056          12059          19903       9.102e-4       3.000e-1       8.530e-6
   1           4677          13643           3477       9.724e-4       2.484e-1       7.243e-6
   1           3484           6927           6365       9.310e-4       2.969e-1       1.582e-6
   1           5305          20312          14748       6.197e-4       3.000e-1       1.472e-8
   1           4488          15688          10020       9.099e-4       3.000e-1       1.114e-6
   1           5343          13748           6658       5.759e-4       3.000e-1       2.666e-6
   1           5553          14073           4583       7.139e-4       3.000e-1       2.823e-6
   1           4232           6346           8895       7.324e-4       2.820e-1       8.217e-6
   1           4635          11816           3594       9.969e-4       1.665e-1       8.636e-6
   1           5973           7911           4429       5.090e-4       2.972e-1       8.846e-6
   1           3842           9192           6452       7.190e-4       3.000e-1       1.000e-5
   1           3472          12358           5734       9.666e-4       3.000e-1       8.782e-6
   1           5555          12243           1303       8.190e-4       2.992e-1       9.304e-6
   1           5386          15967           1509       4.028e-4       3.000e-1       5.217e-7
   1           6149           7378           5761       8.677e-4       3.000e-1       2.835e-6
   1           5514          15216          10615       7.406e-4       2.966e-1       4.068e-8
   1           4469          17533           4192       9.676e-4       3.000e-1       6.287e-7
   1           4524          17268           1600       8.477e-4       3.000e-1       8.642e-6
   1           3763           7066           4917       8.786e-4       3.000e-1       3.419e-6
   1           6066           6297           3138       6.009e-4       2.931e-1       4.401e-7
   1           4491          16846          12345       4.972e-4       3.000e-1       5.613e-6
   1           5046          12043           3110       7.378e-4       3.000e-1       5.477e-6
   1           4829           7658           4110       8.947e-4       1.794e-1       4.948e-7
   1           5170          12437          18769       7.681e-4       3.000e-1       2.281e-6
   1           5099          16220           2462       9.515e-4       3.000e-1       5.448e-7
   1           6242           8999           7141       5.986e-4       3.000e-1       4.703e-7
   1           5374          10270          13000       8.709e-4       3.000e-1       3.663e-6
   1           4079           6578           7426       9.850e-4       2.330e-1       1.000e-5
   1           4635           8861           3916       8.835e-4       3.000e-1       8.849e-8
   1           5061          13577          10633       8.565e-4       3.000e-1       4.608e-8
   1           4391          18980           2911       8.611e-4       3.000e-1       4.294e-6
   1           5310           8138           4604       6.071e-4       3.000e-1       8.261e-6
   1           4397          14000           7477       7.189e-4       3.000e-1       8.853e-6
   1           2664          14568           2243       6.199e-4       3.000e-1       7.823e-7
   1           3951          16797           6231       9.529e-4       3.000e-1       2.474e-6
   1           5424          13760           3751       9.823e-4       3.000e-1       1.693e-6
   1           4917          12629           8232       7.022e-4       2.947e-1       1.879e-6
   1           4804          11941           7217       4.785e-4       3.000e-1       9.209e-6
   1           5057          18670          10712       9.335e-4       2.998e-1       6.091e-7
   1           4340          16117           6550       8.226e-4       2.769e-1       1.140e-7
   1           3711           7238           3898       7.926e-4       3.000e-1       5.142e-7
   1           4753          12343           5064       5.324e-4       2.827e-1       5.745e-7
   1           5094           3515           9903       6.847e-4       3.000e-1       9.718e-6
   1           5084          15279           4352       7.148e-4       2.959e-1       9.422e-6
   1           5981          11735           8215       5.648e-4       2.668e-1       4.806e-6
   1           5607          10806           5362       9.221e-4       2.838e-1       1.910e-7
   1           3927          17140           7290       7.702e-4       3.000e-1       9.726e-6
   1           3687          15759           8496       9.038e-4       3.000e-1       1.735e-7
   1           5788           9691           9860       1.000e-3       2.570e-1       1.021e-6
   1           4950          17028           3946       8.923e-4       3.000e-1       1.000e-5
   1           6165            169           5423       4.978e-4       3.000e-1       6.098e-7
   1           4215          16391           8944       7.679e-4       3.000e-1       1.256e-7
   1           4580          10603           4965       9.972e-4       2.896e-1       3.907e-7
   1           5000           7786           6807       7.571e-4       3.000e-1       3.387e-7
   1           4820          16239           9355       7.395e-4       3.000e-1       3.391e-7
   1           6163          13482           7836       8.363e-4       3.000e-1       5.784e-6
   1           4856          12877          12594       7.702e-4       2.789e-1       5.199e-6
   1           5323          18749           7804       9.044e-4       3.000e-1       4.180e-6
   1           7079          16479          17986       6.816e-4       2.575e-1       1.294e-7
   1           4375          13386           6182       9.389e-4       2.932e-1       1.127e-6
   1           4518          19889           5841       8.833e-4       2.868e-1       1.108e-6
   1           4315          15041          11331       8.330e-4       2.990e-1       2.886e-6
   1           5002          11929           4847       6.516e-4       2.963e-1       6.245e-6
   1           5735          10010           3966       4.504e-4       3.000e-1       2.118e-6
   1           3613           2176           7570       5.884e-4       2.776e-1       6.483e-6
   1           5050          16104           2750       8.451e-4       3.000e-1       7.487e-6
   1           5247          10528           6869       7.547e-4       3.000e-1       7.036e-6
   1           4310          10794           5153       9.764e-4       2.993e-1       1.000e-5
   1           4526          13998           1916       9.666e-4       3.000e-1       5.842e-6
   1           4742          18937           1674       9.410e-4       2.985e-1       9.717e-7
   1           3391          13440           5900       1.000e-3       3.000e-1       3.710e-6
   1           4663           7842           2384       9.098e-4       3.000e-1       4.841e-6
   1           6740          18103           9228       7.893e-4       2.979e-1       5.658e-6
   1           5583           8021           7114       8.717e-4       3.000e-1       8.718e-6
   1           4814           2931           4971       6.935e-4       3.000e-1       4.975e-6
   1           3836           5341           6930       8.330e-4       3.000e-1       1.182e-7
   1           3907           9351           9926       9.415e-4       2.801e-1       7.037e-6
   1           5525          10261           1351       9.964e-4       3.000e-1       2.190e-6
   1           3726          14760          12751       7.852e-4       2.860e-1       8.580e-6
   1           6060          19626          11268       7.326e-4       2.748e-1       4.004e-6
   1           4201          17461          11640       9.155e-4       3.000e-1       6.384e-6
   1           6246          12962           7563       8.905e-4       3.000e-1       1.524e-6
   1           3714          18495           2512       8.537e-4       3.000e-1       1.122e-7
   1           4788           2236           7285       9.880e-4       2.515e-1       4.567e-6
   1           2913           1150          10097       9.578e-4       3.000e-1       4.617e-7
   1           4212          19408          25063       7.232e-4       3.000e-1       5.794e-6
   1           5399           9596           3760       6.818e-4       2.860e-1       7.236e-8
   1           3735           4950           7665       9.740e-4       3.000e-1       1.886e-7
   1           3141          16262          12386       7.348e-4       2.988e-1       3.055e-6
   1           4449           5557          11876       7.224e-4       3.000e-1       3.703e-6
   1           3884          17311           5459       8.410e-4       3.000e-1       7.172e-6
   1           5992           8512           1344       7.267e-4       2.970e-1       8.928e-7
   1           4176           5410           5262       9.416e-4       2.409e-1       1.000e-5
   1           5702          12206           7633       7.191e-4       3.000e-1       3.729e-6
   1           4528           5345           4198       8.151e-4       2.604e-1       2.389e-6
   1           2978          15006           3056       8.134e-4       3.000e-1       5.768e-6
   1           5140          13958           7545       8.704e-4       3.000e-1       9.004e-7
   1           4725          15224           9870       7.413e-4       2.883e-1       4.933e-6
   1           3052          11358           7762       9.850e-4       2.879e-1       6.685e-7
   1           4616          12651           8796       8.553e-4       3.000e-1       9.774e-6
   1           3571          13390           4551       9.342e-4       3.000e-1       4.559e-6
   1           5355          11649          15449       5.907e-4       3.000e-1       5.416e-7
   1           4796           9521          16886       8.008e-4       3.000e-1       5.133e-6
   1           3848           9421           3458       8.464e-4       3.000e-1       1.901e-8
   1           4940          17054           8300       9.696e-4       3.000e-1       3.403e-6
   1           5061          16066         39.140       6.517e-4       3.000e-1       4.540e-8
   1           4656          14763          12309       9.392e-4       3.000e-1       2.320e-6
   1           5402          15020          18431       7.713e-4       2.788e-1       6.663e-6
   1           6620          19788          12234       6.921e-4       2.940e-1       2.898e-6
   1           3183          10933            650       1.000e-3       2.890e-1       2.049e-8
   1           4550          11547           5054       7.839e-4       2.995e-1       4.606e-6
   1           3233          10688           5105       8.441e-4       3.000e-1       8.527e-6
   1           5815           9602           6835       9.499e-4       3.000e-1       3.212e-8
   1           4825           9245           2427       9.723e-4       3.000e-1       8.153e-6
   1           3910          15446            966       9.921e-4       3.000e-1       9.796e-6
   1           4651           3688           7604       7.569e-4       3.000e-1       4.779e-6
   1           4932           3627           4463       8.274e-4       3.000e-1       5.425e-6
   1           3804           5317           8441       9.395e-4       2.760e-1       9.872e-6
   1           5228          10558           2679       9.740e-4       2.828e-1       9.638e-7
   1           4952          13279           7622       7.639e-4       2.723e-1       2.756e-7
   1           4985          14471          10483       8.459e-4       2.555e-1       7.820e-8
   1           3190          14898           6657       9.443e-4       3.000e-1       1.213e-6
   1           3940           2494          13040       7.273e-4       1.734e-1       2.330e-6
   1           3224          11390           6655       1.000e-3       2.918e-1       4.716e-6
   1           4621          12074           9966       7.266e-4       3.000e-1       9.184e-6
   1           4084          15560           9621       8.824e-4       3.000e-1       6.701e-6
   1           5282          12017           9901       8.249e-4       2.954e-1       7.483e-6
   1           4952          13656          10170       9.314e-4       2.896e-1       2.689e-6
   1           5143          11475           1333       6.627e-4       3.000e-1       6.735e-6
   1           3899          13875           8115       9.819e-4       3.000e-1       1.307e-7
   1           4290           8634           4459       1.000e-3       2.976e-1       3.605e-7
   1           4513           9298          10442       9.185e-4       2.491e-1       3.807e-7
   1           4516          16990          11777       8.721e-4       2.991e-1       6.963e-6
   1           6027          18848           8942       9.846e-4       2.426e-1       1.133e-6
   1           3923          24509           8777       9.694e-4       3.000e-1       1.489e-7
   1           5087          13111           6224       6.464e-4       3.000e-1       1.142e-7
   1           4318          18886           2229       9.472e-4       2.965e-1       1.055e-6
   1           4830          12610           4195       9.622e-4       3.000e-1       3.843e-8
   1           4041          12292           3075       1.000e-3       3.000e-1       3.782e-7
   1           5382          12152           2761       9.844e-4       3.000e-1       3.964e-8
