scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           4469           4682           3834       6.527e-4       3.000e-1       1.000e-5
   1           4130           8795           7565       8.385e-4       2.988e-1       9.661e-6
   1           3844          14596          13197       9.078e-4       3.000e-1       8.766e-6
   1           4870          13946           7928       4.328e-4       3.000e-1       1.000e-5
   1           4753          11147          13883       7.594e-4       2.724e-1       1.020e-6
   1           4120           7062           9664       8.703e-4       3.000e-1       7.530e-6
   1           3228          13007           6365       9.324e-4       3.000e-1       1.000e-5
   1           4732          18608           5743       9.786e-4       3.000e-1       4.704e-6
   1           6315           9386           6279       9.753e-4       3.000e-1       5.485e-6
   1           3952          14351           4578       8.082e-4       3.000e-1       1.190e-6
   1           4162           2273           1904       9.413e-4       3.000e-1       1.000e-5
   1           4016           4722           7992       6.123e-4       3.000e-1       2.682e-6
   1           4245          12370           9388       7.140e-4       3.000e-1       5.014e-7
   1           4380          10944           4814       7.906e-4       3.000e-1       3.606e-6
   1           4359          17908            701       6.119e-4       2.946e-1       1.000e-5
   1           4559          15638           4756       9.742e-4       2.965e-1       2.248e-7
   1           5627           8845           5655       9.275e-4       3.000e-1       1.000e-5
   1           5330          14547           6295       8.483e-4       3.000e-1       9.557e-6
   1           4393          14646          11649       8.553e-4       2.852e-1       1.000e-5
   1           4067           8233          13638       8.279e-4       3.000e-1       1.000e-5
   1           4947          12513           3117       5.792e-4       3.000e-1       1.000e-5
   1           3249          19489           6421       9.641e-4       3.000e-1       1.593e-6
   1           5294          15523           7784       8.774e-4       3.000e-1       1.667e-7
   1           4183          16495           3622       8.633e-4       3.000e-1       8.637e-6
   1           3690           6112          11232       9.114e-4       3.000e-1       9.862e-6
   1           5007          16278          10528       7.999e-4       2.829e-1       3.285e-6
   1           3712          12036          10549       9.888e-4       3.000e-1       5.398e-6
   1           5044          19797           9262       8.048e-4       2.912e-1       1.017e-6
   1           4689          23452          16840       7.368e-4       3.000e-1       1.153e-6
   1           3979          11352           7851       5.719e-4       3.000e-1       7.879e-6
   1           4460          19967           3439       9.557e-4       3.000e-1       8.402e-6
   1           4779          12050           9014       7.900e-4       3.000e-1       2.396e-6
   1           4463          14376          13713       9.295e-4       3.000e-1       2.153e-7
   1           3226          15516           9538       6.633e-4       2.910e-1       9.857e-6
   1           3352           3812           5640       9.419e-4       3.000e-1       8.565e-6
   1           4633           9806          16382       7.994e-4       3.000e-1       9.926e-6
   1           3917          17193           7843       9.281e-4       3.000e-1       5.730e-6
   1           5528           8112           5794       5.721e-4       2.905e-1       5.139e-6
   1           5312          16003          13605       6.531e-4       3.000e-1       7.944e-6
   1           4853           5953           5608       7.224e-4       3.000e-1       1.000e-5
   1           5322          14414           2679       5.104e-4       3.000e-1       9.562e-6
   1           6001           7482           7237       6.115e-4       3.000e-1       1.508e-7
   1           5728          19515           3950       8.561e-4       3.000e-1       9.101e-6
   1           4962          18963           2598       7.919e-4       3.000e-1       2.926e-6
   1           5799          14118          10558       6.475e-4       3.000e-1       6.869e-6
   1           4905           9154           5863       7.444e-4       3.000e-1       1.000e-5
   1           6377          12137           9779       5.738e-4       3.000e-1       9.003e-7
   1           4068          10190           8117       8.874e-4       3.000e-1       3.710e-6
   1           5826          20357           5481       4.539e-4       2.982e-1       1.000e-5
   1           4745           7102           4460       8.093e-4       2.957e-1       9.074e-6
   1           5528          12698           4550       8.992e-4       3.000e-1       3.012e-6
   1           6084          10563           3723       8.907e-4       3.000e-1       1.621e-6
   1           3364          13350           1120       7.420e-4       3.000e-1       1.000e-5
   1           5149          21764           6483       9.275e-4       2.830e-1       1.000e-5
   1           3954           3607          16622       8.605e-4       3.000e-1       5.509e-7
   1           4726          13519           7762       8.394e-4       2.916e-1       1.000e-5
   1           3392          16074            131       9.016e-4       3.000e-1       9.652e-6
   1           3793          12388          13251       6.296e-4       2.937e-1       2.631e-6
   1           4377          11366           6790       7.995e-4       3.000e-1       1.000e-5
   1           6085           8011          13079       7.148e-4       2.860e-1       3.088e-7
   1           1983            429           9274       7.269e-4       2.430e-1       1.000e-5
   1           4172          11182          10216       7.675e-4       3.000e-1       7.857e-7
   1           4166          14791           6725       9.732e-4       2.912e-1       4.890e-6
   1           2153           1588          11791       8.266e-4       2.868e-1       2.083e-6
   1           5185          12563           7683       8.334e-4       2.972e-1       5.211e-6
   1           6203           9483           9091       7.687e-4       2.749e-1       7.158e-6
   1           5746           9699           9826       5.099e-4       2.995e-1       9.111e-8
   1           5304           8824           4202       9.627e-4       3.000e-1       8.517e-7
   1           3966           5945           7615       9.604e-4       2.986e-1       6.842e-6
   1           4437          17274          10553       7.644e-4       2.678e-1       1.000e-5
   1           5073          13565          11786       7.467e-4       3.000e-1       6.134e-6
   1           4975          11418          10076       7.731e-4       2.609e-1       1.791e-7
   1           3952          18763          13227       9.545e-4       2.934e-1       4.849e-6
   1           5056          16079          12378       8.736e-4       3.000e-1       2.647e-6
   1           3782          19715          12535       7.024e-4       3.000e-1       1.000e-5
   1           6202          14668           7297       9.521e-4       2.185e-1       4.198e-7
   1           3171          14716          13003       8.080e-4       2.623e-1       5.271e-6
   1           5864          20621           6687       4.066e-4       2.846e-1       1.247e-6
   1           5262           9289           8356       9.162e-4       2.895e-1       1.000e-5
   1           3753          16930          12326       6.585e-4       3.000e-1       1.859e-6
   1           3568          13173            776       8.776e-4       3.000e-1       4.365e-7
   1           4522          14348           4906       8.080e-4       2.895e-1       8.281e-6
   1           4947          17409           4058       6.738e-4       3.000e-1       6.282e-6
   1           3990           7355           8359       9.486e-4       3.000e-1       8.769e-6
   1           5281           7937           2403       4.230e-4       3.000e-1       1.000e-5
   1           4069           8487          13564       9.341e-4       2.397e-1       3.417e-6
   1           3959           4084          10105       7.320e-4       2.958e-1       9.910e-6
   1           4903          21639           2982       5.308e-4       3.000e-1       2.131e-6
   1           5876          10096           6031       7.712e-4       3.000e-1       6.268e-6
   1           5297          12147           8587       7.034e-4       3.000e-1       9.880e-6
   1           3486          12046          12337       9.442e-4       3.000e-1       7.139e-6
   1           4575          24749           1914       8.522e-4       3.000e-1       2.481e-6
   1           5988          17035           5759       7.693e-4       3.000e-1       6.696e-6
   1           5347           8407           8341       8.253e-4       2.272e-1       1.472e-6
   1           3368          15430           2270       8.867e-4       2.989e-1       2.847e-7
   1           6079          19280           9708       4.296e-4       3.000e-1       8.740e-6
   1           4826          18809           6788       6.704e-4       3.000e-1       8.842e-6
   1           5630          13582           3903       5.817e-4       3.000e-1       9.938e-6
   1           5495          20608           8292       6.551e-4       2.197e-1       6.682e-6
   1           5296          16241           2355       8.792e-4       3.000e-1       4.970e-7
   1           3960           3816           2853       7.146e-4       3.000e-1       9.981e-6
   1           4933          16050          14239       8.887e-4       3.000e-1       6.637e-6
   1           4893          18356          16114       8.194e-4       3.000e-1       4.687e-6
   1           4103           5550          13953       6.931e-4       2.772e-1       7.699e-6
   1           3877          15301           4250       9.061e-4       3.000e-1       9.260e-6
   1           6259          11146           8100       7.346e-4       1.780e-1       1.396e-6
   1           4736          13114          13681       8.524e-4       2.804e-1       2.704e-6
   1           5490          15744           8823       7.104e-4       3.000e-1       6.534e-6
   1           3604           9629           7329       9.267e-4       2.796e-1       9.330e-6
   1           4626           8177           4653       9.554e-4       2.948e-1       1.561e-6
   1           6664          13260           5584       7.746e-4       3.000e-1       1.000e-5
   1           5306           6568          20007       6.365e-4       3.000e-1       7.828e-6
   1           4408          14053           3530       9.068e-4       2.870e-1       1.218e-6
   1           5571           4989           5858       8.937e-4       1.400e-1       2.297e-6
   1           4311          18605          11495       4.937e-4       3.000e-1       1.000e-5
   1           5517          12285           8645       5.490e-4       3.000e-1       1.000e-5
   1           2918          15144          13935       8.040e-4       3.000e-1       9.225e-6
   1           3122          10288          19739       8.440e-4       2.924e-1       1.000e-5
   1           4959          16014           1435       9.354e-4       3.000e-1       2.153e-6
   1           3506          16217           2141       9.028e-4       3.000e-1       8.930e-6
   1           6084           6408          11056       8.632e-4       3.000e-1       1.000e-5
   1           4593           4640           4694       3.810e-4       3.000e-1       1.000e-5
   1           4715           6618           3901       9.870e-4       3.000e-1       9.907e-6
   1           3945          10138           2703       9.880e-4       3.000e-1       1.036e-6
   1           5218           1810           9749       3.244e-4       3.000e-1       1.000e-5
   1           3949          14838          11527       9.258e-4       3.000e-1       8.950e-6
   1           5133          16068           6208       6.691e-4       3.000e-1       3.783e-7
   1           3078           2160           6441       8.976e-4       3.000e-1       9.158e-6
   1           4164          10643           2860       9.442e-4       3.000e-1       1.125e-6
   1           5177          11693           5164       9.634e-4       2.964e-1       1.000e-5
   1           5228           2258          10530       7.165e-4       3.000e-1       8.426e-6
   1           5401          12988          11376       4.252e-4       2.778e-1       1.000e-5
   1           5263          10143           6106       6.960e-4       2.921e-1       1.615e-6
   1           4405           3938           6051       8.464e-4       1.618e-1       6.252e-6
   1           5663          10222           3589       6.801e-4       3.000e-1       9.425e-6
   1           4649          10787          14192       8.438e-4       2.868e-1       3.646e-6
   1           4621           9307           4283       6.586e-4       3.000e-1       8.938e-6
   1           5726           9718          16885       8.839e-4       2.084e-1       1.505e-6
   1           5188          12171          13513       7.903e-4       2.950e-1       6.495e-6
   1           3250          13946          10601       9.743e-4       3.000e-1       9.784e-6
   1           6396           8172           5694       4.197e-4       3.000e-1       1.000e-5
   1           5448          13198          11346       5.646e-4       2.401e-1       9.524e-6
   1           5045          12443           8605       6.479e-4       3.000e-1       7.111e-6
   1           3359          11559           8494       8.494e-4       2.923e-1       4.722e-6
   1           4411          12048          15543       9.700e-4       3.000e-1       8.687e-6
   1           6756          16443           4771       2.043e-4       3.000e-1       6.478e-8
   1           4952           4399           5637       4.830e-4       2.976e-1       1.627e-7
   1           5424          11818          15602       5.296e-4       3.000e-1       4.993e-6
   1           5635          16628          11698       3.995e-4       3.000e-1       1.000e-5
   1           3848          12913           6461       8.823e-4       3.000e-1       9.140e-6
   1           2865          13442           2452       9.386e-4       2.985e-1       8.168e-6
   1           3275          11866           6604       9.476e-4       3.000e-1       2.377e-6
   1           4219          13492          16486       9.704e-4       3.000e-1       9.125e-6
   1           4782          15841          13934       6.296e-4       2.962e-1       9.078e-6
   1           4694          12095           9597       9.437e-4       3.000e-1       5.482e-6
   1           4914           9841          14400       6.754e-4       2.967e-1       9.192e-6
   1           4265          12014            983       6.469e-4       3.000e-1       9.203e-6
   1           4236          12156          27775       5.473e-4       3.000e-1       3.875e-6
   1           4106           9036           1945       6.778e-4       3.000e-1       3.039e-6
   1           4350           9973           6976       9.767e-4       2.924e-1       4.076e-6
   1           4923          17676           7762       5.958e-4       2.708e-1       1.000e-5
