scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           5718          15862           1574       3.968e-4       3.000e-1       1.720e-6
   1           5109          12819           9727       3.146e-4       2.921e-1       4.243e-8
   1           2239          15596           6601       5.967e-4       3.000e-1       1.460e-7
   1           3450           8870           6135       6.817e-4       2.403e-1       1.843e-6
   1           5142           7081           1176       6.371e-4       2.767e-1       8.198e-8
   1           3875          16411           3721       5.372e-4       2.547e-1       8.791e-8
   1           4153          11992          11678       4.478e-4       2.954e-1       3.347e-7
   1           3266          17541           6550       9.388e-4       3.000e-1       1.056e-7
   1           5832           2897           9083       4.131e-4       3.000e-1       1.749e-8
   1           4258           9225           5765       6.538e-4       2.376e-1       1.091e-7
   1           3196          11007           9593       6.352e-4       3.000e-1       3.621e-6
   1           4587          10819            728       9.102e-4       3.000e-1       7.439e-7
   1           3383           8606           6519       4.035e-4       2.938e-1       8.080e-6
   1           4419           9367           5832       8.540e-4       3.000e-1       5.492e-6
   1           3271          14337           2553       3.237e-4       3.000e-1       4.037e-6
   1           3457          11935           8388       4.069e-4       2.884e-1       6.770e-8
   1           2683           4077           5562       7.363e-4       2.729e-1       1.159e-8
   1           3966          13274          11393       5.753e-4       2.533e-1       3.195e-6
   1           4707          17044          13875       4.153e-4       3.000e-1       5.899e-6
   1           2270          10767           2893       5.478e-4       2.974e-1       9.845e-6
   1           3879          16725           1100       4.099e-4       2.959e-1       3.141e-6
   1           4873           9804           5541       3.262e-4       2.747e-1       7.402e-6
   1           5223           8150          10225       5.973e-4       2.781e-1       6.194e-8
   1           3932          14280           6336       8.334e-4       2.690e-1       7.148e-7
   1           4306           5147           7444       4.965e-4       2.837e-1       1.527e-6
   1           3409          16249           7865       4.792e-4       3.000e-1       5.583e-8
   1           2814          14740           7898       6.145e-4       2.990e-1       3.146e-6
   1           4077          10116          10442       4.413e-4       2.679e-1       1.664e-6
   1           3607          15931           5905       4.246e-4       3.000e-1       5.701e-8
   1           4441          15350           6810       3.710e-4       1.362e-1       6.716e-6
   1           4875           9460           6141       8.609e-4       3.000e-1       2.653e-6
   1           4737          19129          11999       3.964e-4       1.745e-1       9.909e-6
   1           3378           9677           5731       6.474e-4       2.421e-1       6.292e-8
   1           3575           5672           6324       3.766e-4       3.000e-1       2.218e-7
   1           4162          17281           7913       6.228e-4       1.896e-1       7.872e-8
   1           4909           5953          15474       2.897e-4       3.000e-1       4.047e-6
   1           5580           8868          11261       4.122e-4       3.000e-1       3.779e-8
   1           4355          12249          13834       6.593e-4       2.521e-1       6.660e-6
   1           4091          10414          11118       3.614e-4       2.804e-1       5.275e-6
   1           2839          12529           7400       7.013e-4       2.889e-1       9.400e-6
   1           5410          17968          12685       3.134e-4       3.000e-1       1.287e-7
   1           4049           9879           2387       4.873e-4       3.000e-1       1.833e-8
   1           3396          15524          13670       5.249e-4       3.000e-1       8.228e-6
   1           3986          12835           8556       6.299e-4       2.893e-1       1.100e-7
   1           4259           6935          10847       9.519e-4       2.718e-1       3.911e-7
   1           3824          10167           6504       6.074e-4       2.035e-1       5.757e-6
   1           3510          13005           4392       7.626e-4       3.000e-1       3.699e-7
   1           5252          16996           2173       4.446e-4       2.939e-1       2.262e-8
   1           5595          11083           5712       3.815e-4       3.000e-1       1.769e-6
   1           3848           8200            127       8.443e-4       2.985e-1       2.005e-6
   1           4784          12094           8038       5.552e-4       3.000e-1       9.114e-6
   1           3174          12304          11088       9.399e-4       3.000e-1       4.294e-6
   1           4032          16031         15.125       3.898e-4       2.993e-1       9.069e-6
   1           4551           6871           7814       5.309e-4       2.689e-1       4.089e-8
   1           4642           8053           6531       2.730e-4       3.000e-1       5.555e-7
   1           4868          14005          19107       8.914e-4       2.908e-1       2.759e-6
   1           5112           6852          12941       4.307e-4       2.028e-1       2.538e-6
   1           5140           8838           9202       7.496e-4       2.563e-1       1.156e-6
   1           6203           9475          10397       5.611e-4       2.806e-1       6.979e-8
   1           3704           4216           6647       3.697e-4       3.000e-1       6.561e-8
   1           4273          15212          11052       7.213e-4       2.959e-1       7.443e-7
   1           4558          11132           8523       1.936e-4       3.000e-1       4.971e-6
   1           3671          15140           5494       3.077e-4       3.000e-1       3.393e-8
   1           3803          11845          15321       5.818e-4       2.902e-1       1.819e-6
   1           3244          13119          10494       6.250e-4       2.726e-1       3.951e-6
   1           3945          10162           5875       7.499e-4       2.808e-1       2.554e-6
   1           3948           3737          11526       8.301e-4       3.000e-1       1.548e-7
   1           3988          19233           3525       6.868e-4       3.000e-1       6.259e-6
   1           6760          10509           5389       5.760e-4       2.989e-1       7.327e-8
   1           4988          13603          10364       4.824e-4       2.995e-1       1.605e-6
   1           6154          17116           8247       4.413e-4       2.986e-1       5.356e-8
   1           2734          10934           5737       9.384e-4       2.725e-1       1.399e-7
   1           3435          12196           3904       5.088e-4       2.997e-1       1.220e-6
   1           4811          11592           9705       5.919e-4       2.836e-1       4.518e-6
   1           5305          10668           8060       3.707e-4       3.000e-1       5.037e-6
   1           5832          20203           7996       6.140e-4       3.000e-1       2.114e-6
   1           4587          13190          12903       4.749e-4       1.884e-1       6.717e-6
   1           3696          10370           8840       7.557e-4       2.836e-1       4.169e-6
   1           4896          14691           5231       3.725e-4       3.000e-1       3.192e-7
   1           3367           9620          16226       7.239e-4       2.861e-1       8.840e-7
   1           6321          14279          14956       4.834e-4       3.000e-1       7.936e-7
   1           3557          10073           7581       6.514e-4       2.884e-1       2.008e-6
   1           3456           8971           4532       3.208e-4       2.877e-1       1.406e-6
   1           4508          15863           5156       8.501e-4       2.799e-1       2.041e-7
   1           4328           5973          14439       6.082e-4       2.665e-1       1.072e-6
   1           1732           7135           1932       9.670e-4       3.000e-1       1.226e-6
   1           4294          11003           5902       4.263e-4       3.000e-1       3.128e-8
   1           4117           9167           7201       4.594e-4       1.707e-1       3.487e-7
   1           4418           4807           5353       5.019e-4       2.580e-1       2.603e-8
   1           2567           6846           6095       7.866e-4       2.896e-1       8.931e-8
   1           5168          20297          25708       6.857e-4       2.395e-1       3.737e-7
   1           2658          12381           6469       5.749e-4       2.929e-1       2.663e-6
   1           3807          11823           2515       5.886e-4       2.805e-1       4.034e-8
   1           3726           9875           8352       7.490e-4       3.000e-1       2.871e-7
   1           3800           6861           4664       5.182e-4       3.000e-1       1.109e-7
   1           3298           9640          16816       8.074e-4       2.658e-1       6.979e-8
   1           5882          14368          11046       3.984e-4       3.000e-1       5.697e-6
   1           4016          10068           6483       4.082e-4       3.000e-1       1.349e-7
   1           5798           8971           4267       5.801e-4       2.628e-1       3.456e-8
   1           4715          12605           5461       6.272e-4       2.902e-1       1.117e-8
   1           5243          11924           5849       3.684e-4       2.704e-1       7.987e-7
   1           4161          17398           1885       5.220e-4       2.930e-1       3.824e-6
   1           2635          12431            581       7.037e-4       2.691e-1       3.343e-8
   1           4826          10839           5405       4.936e-4       1.987e-1       6.724e-7
   1           2989           4198          11358       7.348e-4       1.402e-1       4.989e-6
   1           4331          18313          10695       6.603e-4       2.218e-1       7.713e-8
   1           3247          10331           3591       7.014e-4       3.000e-1       9.682e-8
   1           2482          12770           9357       6.962e-4       3.000e-1       6.154e-6
   1           4908           7489           7296       1.557e-4       3.000e-1       6.602e-6
   1           4377          12336           5069       3.070e-4       3.000e-1       1.456e-6
   1           5082          12075           5961       3.136e-4       2.804e-1       7.699e-6
   1           3149           6915           8199       9.209e-4       2.750e-1       8.296e-8
   1           5676           9356           8658       4.557e-4       2.956e-1       3.748e-6
   1           3030          12309           7424       9.287e-4       2.634e-1       2.609e-7
   1           5361          10039          12140       3.841e-4       2.459e-1       9.512e-8
   1           2676          12578          16413       4.201e-4       3.000e-1       2.601e-6
   1           3333           4366           7371       8.711e-4       2.785e-1       1.014e-7
   1           3538           8451           9972       6.392e-4       2.981e-1       1.000e-7
   1           4625          14488          13573       5.923e-4       2.777e-1       6.629e-6
   1           3955          18039           2634       8.079e-4       2.660e-1       3.400e-6
   1           5542           8078          15116       4.200e-4       2.424e-1       8.067e-7
   1           4591           9084           5861       5.188e-4       3.000e-1       8.789e-7
   1           5222           6559           9296       4.836e-4       2.139e-1       6.393e-7
   1           3155           2414           9161       9.835e-4       3.000e-1       2.905e-7
   1           2533           9088          11297       8.077e-4       2.966e-1       8.466e-6
   1           3321           7291          12423       8.055e-4       1.719e-1       2.032e-7
   1           4245           7854           3635       3.254e-4       3.000e-1       5.693e-7
   1           2449          16805           6603       8.757e-4       2.588e-1       3.694e-6
   1           5192           7247           3441       4.608e-4       2.905e-1       5.490e-8
   1           3509           9366          10058       6.350e-4       2.666e-1       5.242e-7
   1           3328          10111           1697       5.298e-4       3.000e-1       1.878e-7
   1           4429          11507           4979       2.860e-4       2.512e-1       4.513e-8
   1           4829          16503           8192       6.420e-4       2.996e-1       3.118e-8
   1           4520           9547          12720       5.406e-4       3.000e-1       7.498e-6
   1           3971           6567           6660       4.676e-4       3.000e-1       1.721e-6
   1           5318          10783           7792       7.886e-4       2.213e-1       2.257e-6
   1           3422          10695           5017       4.617e-4       2.699e-1       1.409e-8
   1           3389          12025           9387       5.748e-4       2.814e-1       5.552e-7
   1           5695          12800           6829       4.571e-4       3.000e-1       8.352e-6
   1           5069          12855          10133       3.964e-4       2.963e-1       1.456e-7
   1           4636           8223          14285       7.857e-4       2.907e-1       7.915e-8
   1           4243          15199          11317       6.945e-4       1.858e-1       1.833e-7
   1           4725           9118           8507       5.193e-4       2.693e-1       1.507e-6
   1           4812          16746          11552       2.627e-4       2.602e-1       1.378e-6
   1           5395           9771           9795       6.734e-4       2.525e-1       2.931e-7
   1           2866           2955           2808       4.942e-4       2.827e-1       1.761e-7
   1           3999          11827           8710       3.430e-4       3.000e-1       1.845e-6
   1           4907          12954          11673       3.378e-4       2.525e-1       1.207e-7
   1           4944          17957           5261       7.803e-4       2.900e-1       6.474e-8
   1           3280          14761           7948       4.837e-4       3.000e-1       2.206e-6
   1           5601           8371          11417       4.334e-4       1.763e-1       4.215e-6
   1           3315           9228           8626       7.669e-4       3.000e-1       1.225e-6
   1           4378          13121           7445       4.914e-4       2.980e-1       8.244e-6
   1           5848          18552           8398       4.540e-4       2.903e-1       2.997e-6
   1           2305          13760           1079       8.714e-4       2.975e-1       1.149e-6
   1           3768          14037           8238       8.537e-4       2.527e-1       2.964e-7
   1           5388          12997          10059       2.147e-4       3.000e-1       4.703e-6
   1           3494           4512           8238       5.601e-4       3.000e-1       3.682e-6
   1           3509          14674           9831       6.525e-4       3.000e-1       2.634e-7
   1           5623          13876           1247       3.494e-4       3.000e-1       3.509e-8
   1           4069           8490           6472       4.775e-4       2.990e-1       2.633e-6
   1           5518           5667           4106       5.811e-4       3.000e-1       9.255e-7
   1           2651           9677          12655       5.200e-4       2.945e-1       3.704e-6
   1           5044          16118           8006       3.262e-4       2.919e-1       5.248e-6
   1           4040          10974           3890       8.684e-4       2.920e-1       7.959e-7
   1           4816          11219          11826       6.403e-4       3.000e-1       8.624e-8
   1           2821          12678          12020       7.482e-4       2.847e-1       1.909e-7
   1           4774          15210           3495       3.415e-4       2.680e-1       1.925e-8
   1           5100          16475           6221       9.518e-4       3.000e-1       3.497e-8
   1           2577          14558          10705       7.453e-4       3.000e-1       2.622e-6
   1           4452           7481          10490       4.563e-4       3.000e-1       1.773e-6
   1           5104           8162          11350       3.782e-4       3.000e-1       2.391e-6
   1           1824           8749          11344       8.272e-4       2.632e-1       6.559e-6
   1           5533          11371           9161       4.097e-4       3.000e-1       7.573e-7
   1           5339          12657           7524       7.606e-4       3.000e-1       1.599e-8
   1           3552          14248           6673       7.325e-4       2.685e-1       2.572e-7
   1           4421          12313          11088       2.776e-4       2.901e-1       7.702e-6
   1           5015          16124           4399       3.640e-4       2.432e-1       6.158e-8
   1           3382          13017          10443       4.748e-4       3.000e-1       1.076e-6
   1           4865          11285           1000       5.106e-4       1.736e-1       9.980e-8
   1           5417          11764          15615       4.859e-4       2.678e-1       6.061e-6
   1           3598          19824          16716       7.146e-4       2.460e-1       8.514e-7
   1           5080           6643           9211       3.928e-4       3.000e-1       2.622e-6
   1           5100         64.421           5938       3.452e-4       2.965e-1       1.161e-6
   1           5065          12245          14227       5.996e-4       3.000e-1       1.522e-7
   1           5195           1766           3788       2.495e-4       2.750e-1       1.687e-6
   1           4829           6709          17615       3.671e-4       3.000e-1       1.356e-7
   1           3520          17286          10731       7.622e-4       2.915e-1       7.462e-6
   1           3818           7540           6032       8.519e-4       2.522e-1       2.120e-8
   1           5484           8030           3383       4.100e-4       3.000e-1       4.524e-6
   1           2729           7866            956       7.462e-4       3.000e-1       3.753e-6
   1           4277           9506           7649       8.618e-4       2.981e-1       2.054e-7
   1           4813          20951           3416       3.292e-4       3.000e-1       4.305e-7
   1           3996           9854           1922       5.183e-4       2.831e-1       1.692e-8
   1           5362          11349           6222       3.059e-4       3.000e-1       3.844e-8
   1           4003          14624          11310       6.670e-4       2.516e-1       3.541e-7
   1           6377          11440          15334       4.006e-4       2.953e-1       1.374e-6
   1           5389           7602          12210       5.426e-4       2.631e-1       5.555e-7
   1           4067          14575           8691       3.086e-4       2.771e-1       3.133e-6
   1           5481          12914            272       6.862e-4       3.000e-1       6.323e-8
   1           5513          13791           3464       4.629e-4       2.454e-1       6.591e-8
   1           2944          12432           4865       4.643e-4       3.000e-1       1.617e-7
   1           3055          18665          10941       4.362e-4       3.000e-1       3.070e-7
   1           3446           6345           7669       8.434e-4       3.000e-1       4.450e-8
   1           4628          13743          15786       7.236e-4       2.860e-1       7.944e-7
   1           2823           7095           5630       6.479e-4       2.769e-1       1.534e-7
   1           4007          12986           3233       7.811e-4       2.958e-1       1.657e-7
   1           3553           5736           7007       4.713e-4       3.000e-1       7.713e-7
   1           4238          14885          15418       5.954e-4       2.719e-1       2.963e-7
   1           3333          11116          14903       5.885e-4       2.909e-1       8.033e-7
   1           3942          16217           1535       6.184e-4       3.000e-1       2.911e-6
   1           3285           7187           3429       3.724e-4       3.000e-1       6.779e-7
   1           2836          15230           7036       7.590e-4       2.890e-1       1.376e-7
   1           5138          13289          12729       7.219e-4       1.989e-1       6.784e-7
   1           4772           7315           6149       6.113e-4       3.000e-1       1.001e-7
   1           5860          16465            323       2.595e-4       3.000e-1       1.403e-6
   1           3558          10767           6811       4.502e-4       3.000e-1       2.291e-8
   1           5932          10598           6462       8.936e-4       1.992e-1       3.032e-7
   1           6009           9951          13589       4.315e-4       2.688e-1       3.282e-7
   1           4567           9931           3451       4.542e-4       2.806e-1       1.550e-8
   1           4544           8832          13904       8.293e-4       2.406e-1       1.713e-7
   1           3668           9518          16173       5.482e-4       2.475e-1       8.286e-6
   1           4273           8662           7879       5.608e-4       2.383e-1       1.147e-6
   1           5040          14576           2767       5.133e-4       2.742e-1       1.318e-7
   1           3779          12371           3787       6.491e-4       3.000e-1       1.275e-6
   1           4569          18615          19368       8.881e-4       2.766e-1       4.550e-7
   1           3882           6098          22360       6.347e-4       2.977e-1       1.614e-7
   1           5206          15048           3788       2.735e-4       2.742e-1       8.624e-8
   1           4855          11166          17212       7.324e-4       2.969e-1       6.499e-6
   1           4295          10573           4682       6.538e-4       3.000e-1       1.632e-6
   1           3137           8092           8678       8.379e-4       2.067e-1       2.314e-7
   1           5672          16959           4649       7.226e-4       2.742e-1       1.976e-6
   1           3578          14135           5169       6.927e-4       2.644e-1       2.347e-7
   1           4508           4905          19062       6.067e-4       2.595e-1       3.592e-6
   1           3848           5603          13355       7.058e-4       2.849e-1       2.634e-6
   1           5375           9873          10795       5.299e-4       1.710e-1       1.852e-7
   1           6713          12554           1124       2.501e-4       2.792e-1       7.588e-6
   1           4699           7920           9502       6.104e-4       2.600e-1       1.574e-8
   1           4905          10148           8802       6.782e-4       2.600e-1       3.715e-8
   1           5647          20027          17371       6.279e-4       3.000e-1       9.236e-8
   1           4888          10076          12856       5.827e-4       2.468e-1       9.528e-8
   1           3077          17320           6808       9.597e-4       3.000e-1       3.691e-7
   1           5029          15140          11434       5.886e-4       3.000e-1       1.916e-8
   1           4742          13052          15720       6.978e-4       1.822e-1       3.825e-6
   1           5009          16915           2196       5.096e-4       2.914e-1       1.069e-7
   1           4364          16605          15771       7.281e-4       2.669e-1       4.629e-6
   1           4019          10578          16031       8.932e-4       3.000e-1       1.036e-7
   1           5628           9334           4110       4.044e-4       2.663e-1       7.765e-8
   1           5156          16008           3140       4.244e-4       2.886e-1       2.249e-7
   1           3810          11776          11794       6.739e-4       3.000e-1       2.485e-7
   1           5761          10207          18991       5.755e-4       2.375e-1       1.695e-7
   1           4735           8603          14963       7.002e-4       2.919e-1       1.681e-7
   1           5441          11604          15109       5.835e-4       2.737e-1       4.801e-8
   1           4254           4860           8734       6.739e-4       2.437e-1       4.546e-6
   1           3983          15195            637       8.652e-4       2.991e-1       5.544e-7
   1           3880          13044           5660       9.078e-4       2.494e-1       3.631e-7
   1           3715           9905           3979       7.458e-4       2.943e-1       2.043e-6
   1           5498          14612           8576       9.373e-4       2.733e-1       3.655e-7
   1           4984          10753          10569       4.177e-4       2.610e-1       1.739e-7
   1           2159          10705           4284       7.325e-4       3.000e-1       1.566e-8
   1           5119          12868           8577       3.479e-4       2.969e-1       2.591e-7
   1           3698          10840           3248       5.433e-4       2.971e-1       2.779e-8
   1           3956          11450          12025       5.662e-4       3.000e-1       8.927e-8
   1           3354          13267           1475       6.306e-4       2.929e-1       2.057e-6
   1           4863          10352           8759       3.671e-4       2.702e-1       2.462e-7
   1           4325          20907           9490       4.696e-4       3.000e-1       9.600e-7
   1           4882          13386          12094       8.215e-4       3.000e-1       2.028e-6
   1           2613          18233           1218       6.816e-4       2.948e-1       2.329e-6
   1           4023           6914           9872       5.180e-4       1.720e-1       1.448e-7
   1           4433           8708           4586       9.612e-4       3.000e-1       6.236e-8
   1           3105          16793          13329       6.191e-4       3.000e-1       7.717e-7
   1           4927          14680          15867       3.487e-4       1.914e-1       8.181e-6
   1           3714          14701          13557       4.099e-4       2.979e-1       1.441e-8
   1           3000           2467           8640       8.244e-4       2.937e-1       3.619e-6
   1           2222          14295           3367       9.129e-4       2.620e-1       1.296e-7
   1           2417          14467          14769       8.740e-4       2.848e-1       1.040e-7
   1           3451          13295           9367       6.304e-4       2.453e-1       8.821e-8
   1           3440           9310           9285       5.851e-4       3.000e-1       2.750e-6
   1           3823          16516           5380       3.399e-4       2.981e-1       7.784e-8
   1           4128           4644          14966       8.418e-4       2.300e-1       1.537e-7
   1           2891           8608           3878       7.006e-4       2.736e-1       6.414e-6
   1           4220          16175           4873       5.064e-4       2.818e-1       7.260e-7
   1           3005          18489           4490       8.907e-4       2.786e-1       1.489e-7
   1           4867          10348           3083       5.305e-4       2.895e-1       1.493e-6
   1           3274          17488          10235       4.015e-4       3.000e-1       1.528e-8
   1           4328           8945           4279       5.326e-4       2.724e-1       2.163e-6
   1           2948          12959          10412       4.629e-4       2.950e-1       3.187e-8
   1           4155          13281           9895       6.502e-4       3.000e-1       2.601e-7
   1           5312          19941           6727       2.578e-4       3.000e-1       2.189e-8
   1           4575           5601          12138       6.977e-4       2.999e-1       4.897e-7
   1           5104          15555            819       9.297e-4       2.916e-1       2.065e-6
   1           2736          17272          12339       6.874e-4       2.864e-1       4.918e-6
   1           3211          19300           8093       6.259e-4       2.877e-1       4.160e-7
   1           5300           7436           8642       2.589e-4       2.988e-1       4.675e-6
   1           3905           7762          17609       5.011e-4       2.981e-1       1.647e-6
   1           2833           6265           1721       8.581e-4       2.954e-1       9.805e-7
   1           5114          16630          15019       6.595e-4       2.618e-1       2.501e-7
   1           3534           9789           4833       6.871e-4       2.908e-1       3.101e-6
   1           3597          10733          11621       7.733e-4       2.971e-1       7.474e-6
   1           5376          17726           6502       6.911e-4       3.000e-1       5.341e-8
   1           4620           7702           8155       9.603e-4       2.718e-1       4.052e-7
   1           4971          10247           5098       6.418e-4       2.838e-1       4.984e-6
   1           4531          15008           4826       3.967e-4       2.993e-1       2.354e-7
   1           2322          15017           1644       9.807e-4       3.000e-1       6.053e-6
   1           3730           9681           9502       8.689e-4       2.982e-1       4.546e-8
   1           4152          13034          10122       8.596e-4       2.920e-1       1.356e-7
   1           6208          18456          13526       8.809e-4       2.709e-1       3.649e-7
   1           4569           7067          10907       4.435e-4       2.875e-1       1.198e-8
   1           3906           8647           5693       3.763e-4       3.000e-1       4.003e-7
   1           4306          17103           4279       7.122e-4       2.762e-1       1.800e-6
   1           4487           5939           5029       7.118e-4       3.000e-1       1.019e-6
   1           3875          10114          14811       6.624e-4       2.974e-1       1.732e-7
   1           3217           6863          12989       4.047e-4       1.475e-1       2.688e-6
   1           4671           9319           8638       5.600e-4       2.547e-1       3.289e-7
   1           3126           7345          12639       6.950e-4       2.963e-1       6.107e-7
   1           3435           1747           3357       6.894e-4       2.026e-1       2.334e-6
   1           4452          11384           7905       3.124e-4       2.809e-1       7.894e-7
   1           5336          13453           8373       5.866e-4       2.688e-1       4.684e-8
   1           3079          12357           8595       7.914e-4       3.000e-1       2.946e-7
   1           3957           4231           4723       6.247e-4       2.999e-1       3.231e-7
   1           3198           9344           7656       4.879e-4       3.000e-1       2.914e-6
   1           5846           9307           7230       3.606e-4       3.000e-1       3.489e-7
   1           4984           9912           8960       2.035e-4       2.679e-1       4.209e-8
   1           2951          17217          11999       8.893e-4       2.873e-1       7.760e-7
   1           5635          10248           5652       3.880e-4       2.767e-1       2.027e-7
   1           2848           1800           8262       8.371e-4       1.547e-1       3.714e-7
   1           2986           9797          18236       8.108e-4       3.000e-1       7.733e-7
   1           5517          10280           4928       5.628e-4       2.811e-1       4.285e-6
   1           4267           6394          10474       4.193e-4       2.893e-1       9.329e-7
   1           1510          12865            635       8.668e-4       2.943e-1       4.914e-7
   1           3458           6946           5882       4.872e-4       3.000e-1       5.462e-6
   1           3373          10504           2362       5.690e-4       3.000e-1       2.557e-8
   1           3186          17487           3724       7.724e-4       3.000e-1       7.547e-6
   1           2626           9808           9939       6.261e-4       3.000e-1       1.010e-6
   1           5272          10954           3715       5.393e-4       2.754e-1       3.942e-6
   1           4320          10228          10931       8.429e-4       1.679e-1       2.994e-7
   1           3186          13197          10056       9.112e-4       2.675e-1       3.051e-8
   1           3586          10729          12149       4.816e-4       2.959e-1       1.739e-6
   1           5504          13591           7305       8.874e-4       2.275e-1       1.583e-8
   1           2578          11642           8626       8.135e-4       2.991e-1       1.458e-8
   1           5701           5968           2981       3.892e-4       3.000e-1       7.354e-6
   1           3857           9801           7469       8.015e-4       2.999e-1       3.379e-6
   1           4698          12715           9512       4.219e-4       2.786e-1       1.693e-7
   1           3919           8606           9804       9.443e-4       3.000e-1       1.757e-6
   1           4802          10769           6569       3.897e-4       2.934e-1       1.393e-6
   1           4805          11858           5645       4.561e-4       2.295e-1       2.268e-8
   1           2426           8600           4213       7.000e-4       3.000e-1       7.364e-6
   1           4879           7078          28050       5.772e-4       3.000e-1       1.126e-6
   1           3547           6380           3719       6.083e-4       3.000e-1       1.171e-6
   1           4240          14070           2081       7.733e-4       2.823e-1       1.403e-8
   1           3290          16236          15317       9.157e-4       3.000e-1       1.161e-6
   1           5531          12421           1919       2.933e-4       3.000e-1       9.635e-6
   1           2790           8087          10756       5.954e-4       2.287e-1       1.661e-7
   1           4542          12231           7351       3.845e-4       2.393e-1       5.113e-6
   1           3644          11667           9178       6.512e-4       2.776e-1       3.108e-8
   1           5030          12556           8352       6.803e-4       2.710e-1       7.920e-6
   1           3037          13809           6622       5.511e-4       2.872e-1       8.265e-8
   1           4234          11778           8529       5.631e-4       3.000e-1       1.205e-6
   1           5656          12936          13531       3.206e-4       2.564e-1       2.453e-7
   1           3954           7821          12566       5.537e-4       2.710e-1       2.864e-7
   1           4312          13775           6984       3.653e-4       3.000e-1       3.592e-6
   1           5043           7242          16855       7.776e-4       1.362e-1       5.914e-6
   1           3135          18938           4144       5.797e-4       2.963e-1       8.375e-6
   1           4237          10399           6555       3.134e-4       2.962e-1       8.874e-8
   1           4868           8949           7213       3.004e-4       3.000e-1       1.243e-6
   1           4373          10863           4367       2.835e-4       3.000e-1       1.707e-6
   1           4297           9762           7089       1.604e-4       1.871e-1       5.408e-7
   1           4485          10141           5333       4.275e-4       3.000e-1       3.038e-7
   1           4226          11083          11837       8.817e-4       2.737e-1       5.132e-7
   1           4790           9781           3329       6.584e-4       2.777e-1       1.341e-7
   1           3576          11449           9163       5.795e-4       3.000e-1       2.913e-6
   1           3295           4430           4190       7.781e-4       2.899e-1       8.959e-6
   1           4520          10462           8302       5.115e-4       2.711e-1       2.154e-6
   1           4483          15002           7435       8.228e-4       3.000e-1       3.748e-8
   1           3654           8400           1249       8.308e-4       3.000e-1       2.750e-6
   1           6221           7299           3216       2.375e-4       2.940e-1       3.883e-7
   1           6542          21193           2202       4.273e-4       2.339e-1       4.569e-7
   1           6063           6434          14879       7.667e-4       2.869e-1       1.885e-6
   1           2772           9403           2780       6.083e-4       3.000e-1       1.645e-8
   1           3828          17654          11834       6.761e-4       2.743e-1       6.344e-8
   1           4127          10124           5033       7.593e-4       2.879e-1       1.655e-8
   1           6048           7542          11952       3.361e-4       2.636e-1       2.056e-6
   1           2435           8599           8628       8.138e-4       3.000e-1       5.764e-6
   1           4170          12065          11633       4.228e-4       2.789e-1       8.451e-6
   1           4761          10472           4876       2.902e-4       2.610e-1       4.389e-6
   1           4376          11344          16275       4.722e-4       3.000e-1       4.073e-7
   1           5391          14901          17791       7.928e-4       2.753e-1       9.085e-8
   1           4007          11915           8999       4.624e-4       3.000e-1       5.942e-8
   1           4338          17973          13595       3.376e-4       3.000e-1       1.867e-7
   1           4410           8308          10689       8.845e-4       2.734e-1       9.853e-7
   1           5433           3800          15441       9.732e-4       2.845e-1       8.134e-6
   1           2632          12260          13799       6.989e-4       3.000e-1       5.102e-7
   1           7140          10933           7473       4.571e-4       2.701e-1       2.810e-8
   1           5577          21634           8821       4.249e-4       2.697e-1       5.114e-7
   1           4051           7648           7456       4.794e-4       2.608e-1       3.863e-7
   1           4121           3889           3429       3.820e-4       2.819e-1       2.900e-8
   1           3769           8554           8645       9.380e-4       3.000e-1       1.047e-7
   1           3535           3509          13961       7.443e-4       2.825e-1       3.493e-8
   1           2882          10115           8935       5.868e-4       2.626e-1       1.347e-6
   1           3632          15243          13733       4.379e-4       3.000e-1       1.053e-6
   1           4374          12120           8517       8.145e-4       3.000e-1       2.425e-7
   1           2885          10645           3442       6.870e-4       2.743e-1       5.004e-6
   1           5253          10598           1593       2.442e-4       3.000e-1       2.957e-6
   1           2717          15125           9706       8.072e-4       3.000e-1       5.763e-6
   1           6768          11668           9153       5.181e-4       1.182e-1       1.059e-7
   1           6283          15316          10484       7.180e-4       1.746e-1       9.084e-7
   1           3179          14133           8025       4.943e-4       3.000e-1       1.925e-6
   1           2187          13372           1313       9.740e-4       2.746e-1       6.696e-8
   1           5636          11160           6341       2.879e-4       2.139e-1       4.689e-7
   1           5713           6590            457       3.190e-4       2.952e-1       2.594e-7
   1           3239          14029           8178       7.323e-4       3.000e-1       2.610e-6
   1           4640          11092          13803       8.486e-4       1.608e-1       9.005e-6
   1           3278          10204           8089       4.027e-4       2.752e-1       2.844e-7
   1           3322          15487           2166       6.992e-4       2.779e-1       2.614e-6
   1           4539          11465          10379       4.740e-4       2.370e-1       2.365e-8
   1           3071          10019           6764       8.050e-4       2.805e-1       1.090e-6
   1           2863           7853           7213       9.248e-4       2.212e-1       6.015e-7
   1           2742          11611           7228       9.512e-4       3.000e-1       7.270e-7
   1           5374          18401           4912       3.872e-4       3.000e-1       3.204e-8
   1           3701          11498           5125       4.077e-4       2.942e-1       6.571e-6
   1           3570           9500           5808       5.981e-4       2.690e-1       2.484e-8
   1           3967          11028          17107       4.324e-4       2.936e-1       4.872e-7
   1           4440           8675          19081       3.746e-4       2.822e-1       3.299e-8
