scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4168          6246         13072    4.865e-004    3.000e-001    1.495e-006      9.500000      0.734403      5.775293      0.938272
  1            3838          9052         10927    6.279e-004    2.867e-001    9.268e-008      9.625000      0.754145      8.043273      0.950617
  1            5206         16977         15267    2.347e-004    2.809e-001    4.439e-006      7.375000      0.641747      3.449994      1.072727
  1            5221         10394          7436    7.703e-004    2.598e-001    3.395e-008     12.500000      0.826017     15.368095      0.904977
  1            2063         11938           901    7.194e-004    2.770e-001    2.182e-006      9.375000      0.724792      8.085015      0.872093
  1            4936          4259           878    3.306e-004    3.000e-001    1.620e-006      6.375000      0.585832      2.552506      0.990291
  1            4908         10518          4990    5.415e-004    3.000e-001    3.063e-006      9.750000      0.718522      8.538825      0.951219
  1            3186          8909            93    8.457e-004    2.853e-001    1.668e-007      9.750000      0.767170      7.794563      0.896552
  1            4410          9283         17911    2.520e-004    2.541e-001    8.536e-006      7.750000      0.636595      9.289219      0.898551
  1            4548         17566          9551    3.811e-004    3.000e-001    1.000e-005     11.875000      0.788546     14.784285      0.974359
  1            4480          7755           264    3.885e-004    3.000e-001    7.760e-007      7.875000      0.669340      4.698308      1.016129
  1            4416         12789         13040    4.122e-004    2.963e-001    4.734e-007      7.375000      0.721595      3.466111      0.929134
  1            4706         12178         13585    5.569e-004    1.626e-001    7.710e-006     10.500000      0.817408      7.547706      0.982456
  1            4688         15627         10573    4.493e-004    2.976e-001    2.713e-006      9.750000      0.776983      5.776901      0.981132
  1            4512         11248          6398    6.816e-004    2.444e-001    5.139e-007      9.375000      0.785410      4.136499      1.027397
  1            4124         12467          1623    6.342e-004    3.000e-001    1.257e-008     10.875000      0.784175      8.669462      0.910995
  1            5058         21440          4295    3.570e-004    2.821e-001    1.589e-007      9.625000      0.716913      9.357136      0.880000
  1            3441          8109         16338    3.344e-004    3.000e-001    2.697e-006      7.125000      0.656252      4.400343      0.957983
  1            2777         13381         10003    9.437e-004    2.883e-001    1.000e-005      9.750000      0.718298      6.806102      1.040000
  1            5050         14244          4568    8.785e-004    3.000e-001    6.828e-007      8.625000      0.660078      4.559180      0.913907
  1            4741          7821         16583    9.409e-004    2.786e-001    1.035e-006     12.875000      0.834547     14.831113      0.936364
  1            3912         11815          5991    4.422e-004    2.306e-001    6.781e-006      9.750000      0.752452      7.137316      0.928571
  1            6650         18295         11210    4.766e-004    3.000e-001    4.583e-008      9.625000      0.761287      7.450520      0.922156
