scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000           1.622        6.541e-1
   1           1.000           7.022           2.146
   1           1.000           3.220        4.897e-1
   1           1.000           1.886        9.368e-1
   1           1.000           2.247        5.630e-1
   1           1.000           3.917        6.113e-1
   1           1.000           4.024        1.580e-1
   1           1.000           2.037        8.611e-1
   1           1.000           4.620           1.736
   1           1.000           5.080           1.385
   1           1.000           2.470        8.141e-1
   1           1.000           2.357           1.580
   1           1.000           5.391           3.882
   1           1.000           1.009        7.669e-1
   1           1.000           2.211        9.379e-1
   1           1.000           2.672        8.698e-1
   1           1.000           1.839           1.435
   1           1.000           4.202           1.020
   1           1.000           3.129        8.496e-1
   1           1.000           4.794        1.817e-1
   1           1.000           1.780           1.142
   1           1.000           3.217        9.065e-1
   1           1.000           3.995           1.776
   1           1.000           1.994           2.245
   1           1.000           1.211           1.330
   1           1.000           2.347           2.012
   1           1.000           2.681           2.657
   1           1.000        3.417e-1        4.944e-1
   1           1.000           1.721           1.280
   1           1.000           3.057           2.964
   1           1.000           3.552           1.750
   1           1.000           1.800        7.401e-1
   1           1.000           5.172        2.254e-1
   1           1.000           1.893        3.828e-1
   1           1.000           2.249           1.731
   1           1.000           3.613        9.118e-1
   1           1.000           2.959        9.306e-1
   1           1.000           1.530        8.441e-1
   1           1.000           1.952        3.318e-1
   1           1.000           3.128           1.744
   1           1.000           2.503        9.926e-1
   1           1.000           1.615           1.321
   1           1.000           1.020           1.832
   1           1.000           2.107        7.096e-1
   1           1.000           1.403           2.143
   1           1.000           3.193           1.729
   1           1.000           4.187        7.714e-1
   1           1.000           1.189           1.194
   1           1.000           2.024           3.124
   1           1.000           4.845           1.628
   1           1.000           4.877           3.738
   1           1.000           7.442           7.614
   1           1.000           3.432        3.818e-2
   1           1.000           1.722           1.003
   1           1.000           2.011        5.773e-1
   1           1.000           4.037           1.436
   1           1.000           1.289        7.673e-1
   1           1.000           1.964           1.567
   1           1.000           2.559           1.100
   1           1.000           4.782           1.848
   1           1.000           7.958        7.159e-1
   1           1.000           5.189           2.780
   1           1.000           2.165        5.886e-1
   1           1.000           1.673           1.742
   1           1.000           3.169           1.843
   1           1.000           1.562           1.188
   1           1.000           5.194           3.377
   1           1.000           2.699           1.551
   1           1.000        8.321e-1           1.735
   1           1.000           4.400           3.208
   1           1.000           5.104           1.264
   1           1.000           2.293           1.355
   1           1.000           2.002        1.695e-1
   1           1.000           3.452           1.841
   1           1.000           4.391           3.669
   1           1.000           3.359           1.431
   1           1.000           3.398           1.768
   1           1.000           2.209           1.367
   1           1.000           1.248        5.688e-1
   1           1.000           3.477           1.541
   1           1.000           5.742        2.558e-1
   1           1.000        5.335e-1        6.506e-1
   1           1.000           2.714        5.089e-1
   1           1.000           3.275        7.143e-1
   1           1.000           2.862           3.750
   1           1.000           3.650        5.363e-1
   1           1.000           1.267        8.055e-1
   1           1.000           2.957           1.140
   1           1.000           4.700           1.345
   1           1.000           1.009        6.372e-1
   1           1.000           1.095           1.735
   1           1.000           2.322           1.406
   1           1.000           1.758        5.788e-1
   1           1.000           2.042        7.619e-1
   1           1.000           1.585           2.688
   1           1.000           2.978        9.074e-1
   1           1.000           2.873        7.605e-2
   1           1.000           1.903           1.078
   1           1.000           3.045        5.433e-1
   1           1.000           1.326           1.399
   1           1.000           5.818           1.276
   1           1.000           2.019        7.123e-2
   1           1.000           3.475           1.271
   1           1.000           2.495        5.091e-1
   1           1.000           1.095        3.229e-1
   1           1.000           2.133           1.276
   1           1.000           3.588           1.587
   1           1.000           6.160           6.637
   1           1.000           6.951           1.231
   1           1.000           2.967        8.138e-1
   1           1.000           2.698           6.026
   1           1.000           3.432        9.871e-1
   1           1.000           1.761        2.299e-1
   1           1.000           6.083        7.492e-1
   1           1.000           2.572        8.642e-1
   1           1.000           2.364        6.782e-1
   1           1.000           5.312           1.308
   1           1.000           2.664           3.404
   1           1.000           2.338           2.043
   1           1.000           1.864           1.277
   1           1.000           2.714           1.233
   1           1.000           1.157        5.405e-1
   1           1.000           4.343        2.600e-1
   1           1.000           2.001           1.702
   1           1.000           2.189        3.537e-1
   1           1.000           3.200           1.330
   1           1.000           3.829        4.098e-1
   1           1.000           2.598        5.180e-2
   1           1.000           3.049           2.191
   1           1.000           6.666           1.132
   1           1.000        8.989e-1           1.753
   1           1.000           3.702        2.339e-1
   1           1.000           4.097           1.513
   1           1.000           1.831           1.704
   1           1.000           1.273        7.688e-1
   1           1.000           3.828           1.700
   1           1.000           1.872        6.892e-1
   1           1.000           6.641           2.066
   1           1.000           3.018        8.314e-1
   1           1.000        8.575e-1           3.427
   1           1.000           7.251           2.222
   1           1.000           2.856           3.173
   1           1.000           2.847        7.959e-1
   1           1.000           4.728           1.231
   1           1.000           2.160        7.070e-1
   1           1.000           1.204        5.732e-1
   1           1.000           4.771        6.677e-1
   1           1.000           2.635        8.997e-1
   1           1.000           2.935           1.349
   1           1.000           7.431           3.318
   1           1.000           2.434           1.584
   1           1.000           8.379           1.785
   1           1.000           1.959        8.725e-1
   1           1.000           2.078           1.855
   1           1.000        9.634e-1           1.670
   1           1.000           1.688           1.464
   1           1.000           1.641        6.184e-1
   1           1.000           2.155           1.848
   1           1.000           2.621           1.168
   1           1.000           3.819           1.294
   1           1.000        6.853e-1           1.383
   1           1.000           1.922        5.509e-1
   1           1.000           2.697        5.099e-1
   1           1.000           1.349        9.022e-1
   1           1.000           1.970        5.829e-2
   1           1.000           2.186        6.199e-1
   1           1.000           4.547           2.069
   1           1.000           3.858           2.357
   1           1.000           1.727        7.143e-1
   1           1.000           1.883        3.335e-1
   1           1.000           1.578        9.944e-1
   1           1.000           4.326           1.377
   1           1.000           3.902        1.481e-1
   1           1.000           1.578           2.034
   1           1.000           3.846           1.805
   1           1.000           3.004           1.868
   1           1.000           1.176           2.511
   1           1.000           2.437        5.465e-1
   1           1.000           3.959           2.072
   1           1.000           3.387           1.142
   1           1.000           2.786        1.914e-1
   1           1.000           2.216        5.218e-1
   1           1.000           6.277        4.111e-1
   1           1.000           5.311        3.405e-1
   1           1.000           3.960           1.570
   1           1.000           2.351           1.943
   1           1.000           2.188        5.877e-1
   1           1.000           3.175        5.267e-1
   1           1.000           3.331        5.380e-1
   1           1.000        3.760e-1        5.502e-1
   1           1.000           1.952        4.189e-1
   1           1.000           2.217        8.320e-1
   1           1.000           3.338           1.530
   1           1.000           1.204        4.428e-1
   1           1.000           2.831        6.142e-1
   1           1.000           3.884        3.292e-1
   1           1.000           2.535        8.857e-1
   1           1.000           1.491           3.492
   1           1.000           2.358           1.125
   1           1.000           4.479           1.764
   1           1.000           1.427           2.525
   1           1.000           1.791        3.511e-1
   1           1.000           5.645           1.281
   1           1.000           4.996           1.353
   1           1.000           2.419        5.981e-1
   1           1.000           3.135           2.002
   1           1.000           2.279           1.178
   1           1.000           2.961        6.681e-1
   1           1.000           3.131           1.333
   1           1.000           2.627           1.558
   1           1.000           2.263        5.608e-1
   1           1.000           2.462        5.302e-1
   1           1.000           2.470        8.950e-1
   1           1.000           2.693           2.555
   1           1.000           1.321        3.533e-1
   1           1.000           3.731           1.448
   1           1.000           3.958           1.917
   1           1.000           1.280        4.298e-1
   1           1.000           3.136           1.349
   1           1.000           1.670        3.520e-1
   1           1.000           1.970           1.090
   1           1.000           2.472        8.830e-1
   1           1.000           4.681           1.882
   1           1.000           3.963        8.507e-1
   1           1.000           1.452        4.878e-1
   1           1.000           2.285        5.187e-1
   1           1.000           3.124           1.530
   1           1.000           1.806           2.032
   1           1.000           4.791           2.733
   1           1.000           2.426           1.492
   1           1.000        7.728e-1           1.313
   1           1.000           4.740           1.035
   1           1.000           2.112           1.094
   1           1.000           7.798           2.183
   1           1.000           6.999           2.548
   1           1.000           3.124           1.612
   1           1.000           1.679        6.651e-1
   1           1.000           1.999        9.170e-1
   1           1.000           1.693           1.126
   1           1.000           3.496        4.594e-1
   1           1.000           6.445           6.055
   1           1.000           2.232           1.682
   1           1.000           2.890           1.260
   1           1.000           4.045        1.075e-1
   1           1.000           2.642           1.302
   1           1.000           2.580           1.734
   1           1.000           1.449        3.554e-1
   1           1.000           2.752        6.980e-1
   1           1.000           1.537        9.141e-1
   1           1.000           2.268           2.053
   1           1.000           3.105           1.146
   1           1.000           2.147        7.246e-1
   1           1.000           1.104        3.132e-1
   1           1.000           1.132        3.166e-1
   1           1.000           1.805        8.620e-1
   1           1.000           2.576           1.613
   1           1.000           3.763           3.999
   1           1.000           3.274        8.430e-1
   1           1.000           5.074           1.393
   1           1.000        9.883e-1           1.083
   1           1.000           6.629           3.179
   1           1.000           6.589        5.934e-1
   1           1.000           2.423           2.044
   1           1.000           4.048           1.412
   1           1.000           3.279           1.168
   1           1.000           2.343           1.623
   1           1.000           5.947        6.244e-1
   1           1.000           4.164           3.601
   1           1.000           2.211           2.005
   1           1.000           1.981        6.785e-1
   1           1.000           4.266           2.575
   1           1.000           5.782           1.151
   1           1.000           2.417        2.555e-1
   1           1.000           3.447           3.106
   1           1.000           1.655        8.823e-1
   1           1.000           3.507           1.080
   1           1.000           2.577           1.223
   1           1.000           3.042           1.404
   1           1.000           1.826        8.380e-1
   1           1.000           2.138           1.658
   1           1.000           3.061        6.404e-1
   1           1.000           5.843           1.342
   1           1.000           3.434           2.637
   1           1.000           3.901        4.566e-1
   1           1.000           2.433           1.299
   1           1.000           2.648        5.168e-1
   1           1.000           3.102           2.291
   1           1.000           3.853           2.285
   1           1.000           1.691           1.019
   1           1.000        8.388e-1           1.840
   1           1.000           1.871        7.287e-2
   1           1.000        5.486e-1        8.908e-1
   1           1.000           2.573        8.502e-1
   1           1.000           2.927        7.585e-1
   1           1.000           3.673           2.009
   1           1.000           2.254        1.506e-1
   1           1.000           3.044           1.376
   1           1.000        9.177e-1           1.507
   1           1.000           4.388           2.688
   1           1.000           2.656           1.857
   1           1.000        9.095e-1           2.103
   1           1.000           2.711        3.719e-1
   1           1.000           1.416        3.349e-1
   1           1.000           4.389        3.412e-1
   1           1.000           1.671        5.627e-1
   1           1.000           3.615           1.788
   1           1.000           2.056        1.522e-1
   1           1.000        6.118e-1        6.052e-1
   1           1.000           2.809        7.225e-1
   1           1.000           3.219        5.752e-1
   1           1.000           2.219           1.625
   1           1.000           4.934           1.926
   1           1.000           4.407        1.523e-1
   1           1.000           1.920        4.734e-1
   1           1.000           3.494           1.168
   1           1.000           4.827        7.785e-1
   1           1.000           4.613        9.249e-1
   1           1.000           5.379           4.846
   1           1.000           2.485        5.263e-1
   1           1.000           2.668           1.699
   1           1.000           1.630        9.437e-1
   1           1.000           5.739        5.128e-1
   1           1.000           1.671        5.191e-1
   1           1.000           3.513           1.343
   1           1.000           1.433           1.579
   1           1.000           2.480        3.771e-1
   1           1.000           3.155        2.180e-2
   1           1.000           5.214           3.848
   1           1.000           2.535           2.983
   1           1.000           1.613        8.572e-1
   1           1.000           4.371           1.100
   1           1.000           1.041        3.434e-1
   1           1.000        5.178e-1        1.011e-1
   1           1.000           1.730        6.629e-1
   1           1.000           1.124        9.075e-1
   1           1.000           1.612        9.807e-1
   1           1.000           2.580        7.509e-1
   1           1.000           4.591        9.725e-1
   1           1.000           4.067           3.712
   1           1.000           5.920           2.287
   1           1.000           2.493        4.852e-1
   1           1.000           3.008        8.983e-1
   1           1.000           1.409           1.219
   1           1.000           3.225           1.547
   1           1.000           2.522           1.448
   1           1.000           2.881        8.374e-1
   1           1.000        9.108e-1        9.960e-1
   1           1.000           2.857           1.260
   1           1.000           4.418           1.871
   1           1.000           4.394        6.429e-1
   1           1.000           3.337           1.451
   1           1.000           2.383           1.109
   1           1.000           1.942        7.459e-1
   1           1.000           2.566        9.440e-1
   1           1.000           5.029        1.447e-1
   1           1.000           1.816        8.283e-1
   1           1.000           2.621           2.094
   1           1.000           2.636        5.826e-1
   1           1.000           1.989           1.474
   1           1.000           1.791           1.483
   1           1.000           2.558        8.635e-1
   1           1.000           3.100           1.476
   1           1.000           3.235           1.804
   1           1.000           2.878        4.760e-1
   1           1.000           2.024           3.141
   1           1.000           2.266        9.462e-1
   1           1.000           3.936           2.815
   1           1.000          15.073           3.467
   1           1.000           3.879           1.084
   1           1.000           3.515           1.488
   1           1.000           3.014        5.382e-1
   1           1.000           7.301           3.136
   1           1.000           1.014        4.280e-1
   1           1.000           2.142        6.592e-1
   1           1.000           4.765        6.453e-1
   1           1.000           1.989        7.208e-1
   1           1.000        9.217e-1        6.367e-1
   1           1.000        8.544e-1        3.721e-1
   1           1.000           1.643           1.490
   1           1.000           4.739           2.359
   1           1.000           1.841           1.049
   1           1.000           3.252        2.969e-2
   1           1.000           4.395        8.249e-1
   1           1.000           5.332           2.016
   1           1.000           3.009        7.926e-1
   1           1.000           3.431        5.492e-1
   1           1.000           1.015           1.025
   1           1.000           4.208           1.784
   1           1.000           1.804        5.086e-1
   1           1.000        9.653e-1        4.919e-1
   1           1.000           5.121        6.213e-1
   1           1.000           3.521        6.406e-1
   1           1.000           1.853           1.447
   1           1.000           4.823           1.050
   1           1.000           3.489           2.030
   1           1.000           2.997        5.079e-1
   1           1.000           4.048           1.127
   1           1.000           2.160           2.180
   1           1.000           2.329           1.502
   1           1.000        3.971e-1        8.069e-1
   1           1.000           3.660           1.161
   1           1.000           2.108           2.011
   1           1.000           5.006           3.257
   1           1.000           5.718           3.076
   1           1.000           2.053        9.467e-1
   1           1.000           1.361           2.099
   1           1.000           1.786           1.330
   1           1.000           3.672           1.872
   1           1.000        8.944e-1           1.271
   1           1.000           4.175           2.542
   1           1.000        8.973e-1           1.497
   1           1.000           2.578           2.398
   1           1.000           5.149           1.767
   1           1.000           1.934        4.160e-1
   1           1.000           2.063           2.803
   1           1.000           1.848        6.914e-1
   1           1.000           1.294           1.077
   1           1.000           2.874           1.267
   1           1.000           3.965           2.605
   1           1.000           2.376           1.437
   1           1.000           1.485           1.512
   1           1.000           4.096           3.031
   1           1.000        4.130e-1        3.161e-1
   1           1.000           2.978        1.306e-1
   1           1.000           1.818        6.112e-1
   1           1.000           1.647           2.407
   1           1.000           5.057           5.846
   1           1.000           1.284        4.827e-1
   1           1.000           2.543           1.493
   1           1.000           1.925           1.217
   1           1.000           1.563           1.247
   1           1.000           1.806        4.811e-1
   1           1.000           7.659           1.505
   1           1.000           1.170        8.976e-1
   1           1.000           4.727        6.421e-2
   1           1.000           2.692           1.650
   1           1.000           3.881           2.024
   1           1.000           4.085        2.945e-1
   1           1.000           2.848        4.141e-1
   1           1.000           2.047           3.275
   1           1.000           3.255        2.163e-1
   1           1.000           3.214        1.983e-1
   1           1.000           3.893           1.824
   1           1.000           2.099        6.355e-1
   1           1.000           5.162           5.014
   1           1.000           6.460           2.895
   1           1.000           4.485        4.477e-1
   1           1.000           2.437           1.184
   1           1.000           1.653        7.193e-1
   1           1.000           3.126        7.194e-1
   1           1.000           2.415        9.301e-1
   1           1.000           2.616           2.793
   1           1.000           1.367           1.059
   1           1.000           4.772           1.283
   1           1.000           3.238           1.386
   1           1.000           3.993           2.717
   1           1.000           5.492        2.863e-1
   1           1.000           2.231        3.222e-1
   1           1.000           4.715        7.342e-1
   1           1.000           2.054           1.182
   1           1.000           2.341           1.306
   1           1.000           2.148           2.416
   1           1.000           3.373        9.677e-1
   1           1.000        6.305e-1        8.097e-1
   1           1.000           1.184        6.516e-1
   1           1.000           1.151        8.763e-1
   1           1.000           1.458           1.105
   1           1.000           2.038        6.008e-1
   1           1.000           2.165           1.037
   1           1.000           3.658           1.459
   1           1.000           2.085        2.273e-1
   1           1.000           4.608        6.919e-1
   1           1.000        6.787e-2           1.192
   1           1.000        1.525e-1           2.112
   1           1.000           2.898           1.110
   1           1.000           3.079           1.690
   1           1.000           1.066        8.717e-1
   1           1.000           2.332        7.540e-1
   1           1.000           1.522        4.572e-1
   1           1.000           4.346           1.370
   1           1.000           1.965        8.815e-1
   1           1.000           1.443           1.493
   1           1.000           3.830           1.488
   1           1.000           3.044           1.620
   1           1.000           1.737        3.728e-1
   1           1.000           4.335        4.581e-1
   1           1.000           4.051        9.695e-1
   1           1.000           1.450           3.217
   1           1.000        8.793e-1           1.714
   1           1.000           1.668           2.136
   1           1.000           2.424        8.322e-1
   1           1.000           2.108        7.480e-1
   1           1.000           3.932           1.058
   1           1.000           1.705           1.263
   1           1.000           2.276           1.067
   1           1.000           1.731           1.579
   1           1.000           7.326           3.919
   1           1.000           2.141        9.904e-1
   1           1.000           3.068        7.126e-1
   1           1.000           5.080           3.240
   1           1.000           1.673           1.281
   1           1.000           3.376           2.143
   1           1.000           2.212           1.413
   1           1.000           2.371        1.019e-1
   1           1.000           3.198        3.100e-1
   1           1.000           4.197           1.652
   1           1.000           2.943           4.397
   1           1.000           2.335        9.290e-1
   1           1.000           5.246           2.263
   1           1.000           1.821           3.205
   1           1.000           3.402        3.210e-2
   1           1.000           1.778           1.015
   1           1.000           7.493           1.323
   1           1.000           2.468        7.242e-1
   1           1.000           1.170           2.212
   1           1.000           2.309           2.050
   1           1.000        8.900e-1        9.731e-1
   1           1.000        8.819e-1           1.888
   1           1.000           3.758        3.630e-1
   1           1.000           2.762        7.301e-1
   1           1.000           1.733        6.023e-1
   1           1.000           3.037           2.525
   1           1.000           3.775        4.528e-1
   1           1.000           4.160        9.957e-1
   1           1.000           3.592        2.168e-1
   1           1.000           3.443           1.329
   1           1.000           1.754           1.022
   1           1.000           1.368        2.369e-1
   1           1.000           1.784        8.630e-1
   1           1.000           2.175        5.942e-1
   1           1.000           3.503           1.787
   1           1.000           1.283        4.733e-1
   1           1.000           3.984           2.265
   1           1.000           2.052           1.055
   1           1.000           2.256           2.689
   1           1.000           2.682           1.572
   1           1.000           4.869           1.011
   1           1.000           2.864           1.476
   1           1.000           4.849        5.803e-1
   1           1.000           7.205           1.915
   1           1.000           2.094           2.829
   1           1.000           2.819        7.868e-1
   1           1.000           3.446           2.631
   1           1.000           1.123           3.777
   1           1.000           1.052        8.903e-1
   1           1.000           2.477        2.216e-1
   1           1.000           4.345           1.781
   1           1.000           2.561           2.319
   1           1.000           2.944        8.299e-1
   1           1.000           1.156           2.614
   1           1.000        1.307e-1        3.092e-1
   1           1.000           2.747        6.991e-1
   1           1.000           1.004        8.356e-1
   1           1.000           1.202        7.388e-1
   1           1.000           4.697           2.638
   1           1.000           3.564           2.386
   1           1.000           2.733        8.840e-1
   1           1.000           2.940           2.967
   1           1.000           2.457           1.087
   1           1.000           3.368        9.772e-1
   1           1.000           4.702           1.309
   1           1.000           1.217        6.591e-1
   1           1.000           2.222           2.270
   1           1.000           2.718           1.202
   1           1.000           1.872           1.229
   1           1.000           4.080           2.833
   1           1.000           2.688           1.992
   1           1.000           1.267        8.752e-2
   1           1.000           2.860        4.730e-1
   1           1.000           2.992           1.178
   1           1.000           3.685        4.992e-1
   1           1.000        5.335e-1        3.888e-1
   1           1.000           3.343        6.919e-1
   1           1.000           1.511           1.218
   1           1.000           6.225           4.899
   1           1.000           3.416        4.268e-1
   1           1.000           5.034           2.128
   1           1.000           1.707        2.455e-1
   1           1.000           5.678           3.118
   1           1.000           4.227        8.514e-1
   1           1.000           3.773        3.431e-1
   1           1.000           1.887        3.814e-1
   1           1.000           1.665           1.042
   1           1.000           4.556           2.363
   1           1.000          13.569           3.342
   1           1.000           2.031           1.173
   1           1.000           3.229        6.779e-1
   1           1.000           1.926        4.837e-1
   1           1.000           1.192           1.544
   1           1.000           2.711        9.665e-1
   1           1.000           1.661        3.384e-1
   1           1.000           6.003           3.819
   1           1.000           3.439        3.584e-1
   1           1.000           3.740        7.084e-1
   1           1.000        3.121e-1        4.050e-1
   1           1.000           3.014           1.360
   1           1.000           5.798           1.859
   1           1.000           1.524           1.191
   1           1.000           1.584        3.348e-1
   1           1.000           6.549        5.862e-1
   1           1.000           3.566           1.165
   1           1.000           1.946        8.318e-1
   1           1.000           2.312           2.285
   1           1.000           3.490        6.435e-1
   1           1.000           3.385        9.740e-1
   1           1.000           1.602        2.635e-1
   1           1.000           1.067        5.643e-1
   1           1.000           3.705           2.520
   1           1.000           1.441           1.550
   1           1.000           2.483           1.011
   1           1.000           5.062           2.113
   1           1.000           2.496        8.648e-1
   1           1.000           1.964           1.288
   1           1.000           3.584        1.425e-1
   1           1.000           2.151           1.525
   1           1.000           6.560        5.283e-1
   1           1.000           1.831           1.056
   1           1.000           5.128           1.228
   1           1.000           1.666           1.159
   1           1.000        7.927e-1        3.352e-1
   1           1.000           1.948           1.185
   1           1.000           1.768        5.043e-1
   1           1.000           7.052           2.304
   1           1.000           3.249           1.627
   1           1.000           2.590        8.062e-1
   1           1.000           1.470        3.398e-1
   1           1.000           3.532           1.665
   1           1.000           3.200           1.171
   1           1.000           1.612        7.686e-2
   1           1.000           5.482           4.452
   1           1.000           2.307           1.837
   1           1.000           5.108           2.068
   1           1.000           7.609           5.065
   1           1.000           3.751           3.054
   1           1.000           2.286           1.129
   1           1.000        8.981e-1           1.222
   1           1.000           3.401        6.628e-1
   1           1.000           2.731        9.358e-1
   1           1.000           3.423           1.106
   1           1.000           1.553        8.244e-1
   1           1.000           2.753        4.402e-1
   1           1.000           2.856           1.475
   1           1.000           7.128           1.574
   1           1.000           3.655           4.856
   1           1.000           3.701        2.905e-1
   1           1.000           4.730           2.616
   1           1.000           2.120           4.862
   1           1.000           3.330        2.465e-2
   1           1.000           3.284           2.810
   1           1.000           2.163           1.368
   1           1.000           2.426        6.021e-1
   1           1.000        6.985e-1        9.746e-1
   1           1.000           5.203           1.558
   1           1.000           3.885        4.391e-1
   1           1.000           2.925           2.171
   1           1.000           4.148           1.617
   1           1.000           1.323        8.166e-1
   1           1.000           1.964        5.235e-1
   1           1.000           2.082        6.516e-1
   1           1.000           2.120        2.836e-1
   1           1.000           3.198           1.480
   1           1.000           2.205           2.207
   1           1.000           4.683           2.152
   1           1.000           2.888           1.439
   1           1.000           2.011        4.255e-1
   1           1.000           2.423           1.016
   1           1.000           1.861        5.160e-1
   1           1.000           2.605           2.181
   1           1.000           5.276           1.671
   1           1.000           4.309        2.524e-1
   1           1.000           4.148           1.533
   1           1.000           1.947        4.363e-1
   1           1.000           1.187           1.378
   1           1.000           4.686        9.131e-1
   1           1.000           2.692           1.187
   1           1.000        6.097e-1        8.016e-1
   1           1.000           1.524           1.661
   1           1.000           2.672        5.139e-1
   1           1.000        8.553e-1        8.058e-1
   1           1.000           2.312           3.580
   1           1.000           1.275        5.665e-1
   1           1.000           1.692        9.017e-1
   1           1.000           1.400           1.455
   1           1.000           1.975           2.125
   1           1.000           1.046        6.542e-1
   1           1.000           2.305           1.360
   1           1.000           1.558           3.407
   1           1.000           4.403        6.900e-1
   1           1.000           1.881        5.236e-1
   1           1.000           2.755        8.228e-1
   1           1.000           3.723           1.564
   1           1.000           3.219           2.532
   1           1.000           1.401           1.106
   1           1.000           9.711           5.439
   1           1.000           3.541        1.686e-1
   1           1.000           2.772        9.041e-1
   1           1.000           2.834           2.435
   1           1.000           4.261           1.292
   1           1.000           2.783           3.053
   1           1.000           4.868           2.367
   1           1.000           3.467           3.176
   1           1.000           2.425        9.904e-1
   1           1.000           4.234        6.214e-1
   1           1.000           1.193           1.138
   1           1.000           4.492           1.764
   1           1.000           3.867        5.607e-1
   1           1.000           3.255           2.268
   1           1.000           2.043           1.294
   1           1.000           3.059           2.026
   1           1.000           2.542           1.576
   1           1.000           5.988           2.992
   1           1.000           3.375           1.794
   1           1.000           5.369           1.080
   1           1.000           1.657        8.272e-1
   1           1.000           1.894        7.004e-1
   1           1.000           4.229           1.737
   1           1.000           4.340        2.365e-2
   1           1.000           1.810           1.173
   1           1.000           2.308        5.154e-1
   1           1.000           1.640           1.348
   1           1.000           4.031           2.196
   1           1.000        8.735e-1        6.583e-1
   1           1.000           2.083           3.375
   1           1.000           4.478           2.091
   1           1.000           2.153           1.531
   1           1.000           3.290           1.145
   1           1.000           2.930           2.306
   1           1.000           3.406        2.015e-1
   1           1.000           4.754           1.402
   1           1.000           2.065        9.636e-2
   1           1.000           2.224           1.836
   1           1.000           2.472           1.548
   1           1.000           2.512        7.087e-1
   1           1.000           2.589           1.861
   1           1.000           1.335        5.762e-1
   1           1.000           7.377        5.487e-1
   1           1.000        4.094e-1        3.399e-1
   1           1.000        6.160e-1        5.670e-1
   1           1.000           2.899           1.407
   1           1.000           3.166        5.998e-1
   1           1.000           1.365           1.089
   1           1.000        8.320e-1        5.608e-1
   1           1.000           3.228           4.668
   1           1.000           2.645        9.215e-1
   1           1.000           6.540           2.315
   1           1.000           2.306        7.766e-1
   1           1.000           2.013        7.883e-1
   1           1.000           1.093        5.023e-1
   1           1.000           3.153        4.914e-1
   1           1.000           2.376           1.889
   1           1.000           2.179           1.270
   1           1.000           3.882        4.803e-1
   1           1.000           2.790        7.485e-1
   1           1.000           4.859           2.507
   1           1.000           1.940           1.495
   1           1.000           2.644           1.025
   1           1.000           4.055           2.758
   1           1.000           2.244           1.680
   1           1.000           3.698           1.375
   1           1.000           1.528        5.273e-1
   1           1.000           2.480           1.174
   1           1.000           5.471           1.610
   1           1.000           2.516           1.100
   1           1.000           4.291        6.344e-1
   1           1.000           3.507           4.736
   1           1.000           4.087        5.895e-1
   1           1.000           3.479           1.850
   1           1.000           4.457           2.454
   1           1.000           5.143           2.000
   1           1.000           3.023           1.336
   1           1.000           2.843           1.042
   1           1.000           5.024        8.412e-1
   1           1.000           4.211           3.117
   1           1.000           3.248        5.946e-1
   1           1.000           2.509           1.887
   1           1.000           2.414        5.521e-1
   1           1.000           3.909           1.736
   1           1.000           2.849           1.897
   1           1.000           2.013        2.181e-1
   1           1.000           2.280           2.473
   1           1.000           3.058        7.078e-1
   1           1.000        8.893e-1           1.194
   1           1.000           3.395           1.178
   1           1.000           2.549        9.067e-1
   1           1.000           2.494           1.073
   1           1.000           2.649           2.224
   1           1.000           2.858        6.085e-1
   1           1.000           1.680           1.548
   1           1.000           2.729        9.337e-1
   1           1.000           5.032        7.414e-1
   1           1.000           1.167        5.717e-1
   1           1.000           3.351        3.160e-1
   1           1.000           3.091        4.715e-1
   1           1.000           3.219           1.796
   1           1.000           1.780        3.936e-1
   1           1.000           4.464           1.028
   1           1.000           4.086           2.377
   1           1.000           1.596        7.323e-1
   1           1.000           2.067           2.152
   1           1.000           2.289           1.321
   1           1.000           3.569        7.781e-1
   1           1.000           3.277           2.979
   1           1.000           2.557           1.601
   1           1.000           1.777        5.131e-1
   1           1.000           5.781           1.412
   1           1.000           1.757           1.091
   1           1.000           2.668           2.794
   1           1.000           1.113        2.940e-1
   1           1.000           3.149        5.242e-1
   1           1.000           2.019           1.434
   1           1.000           2.435        7.072e-1
   1           1.000        7.060e-1        7.728e-1
   1           1.000        7.204e-1        4.018e-1
   1           1.000           3.350           1.280
   1           1.000           1.984        8.598e-1
   1           1.000           2.677           2.763
   1           1.000           2.458        9.066e-1
   1           1.000           1.763        5.540e-2
   1           1.000           4.354           2.131
   1           1.000           4.479        5.922e-2
   1           1.000           4.163           1.066
   1           1.000           2.211        7.756e-1
   1           1.000        6.461e-1           1.035
   1           1.000           2.754        6.740e-1
   1           1.000           3.619           1.049
   1           1.000           5.866           2.528
   1           1.000           4.732           1.747
   1           1.000           1.036        7.091e-1
   1           1.000           1.848           1.110
   1           1.000           2.206        3.756e-1
   1           1.000           6.802           1.455
   1           1.000           5.256        9.076e-1
   1           1.000           1.883        4.426e-1
   1           1.000           4.199        5.537e-1
   1           1.000           1.633           1.821
   1           1.000           4.706           1.221
   1           1.000           1.641           1.837
   1           1.000           2.801        8.830e-1
   1           1.000           3.984           3.017
   1           1.000           2.727           1.335
   1           1.000           1.981        5.895e-1
   1           1.000           3.086        8.031e-1
   1           1.000           1.448        4.305e-1
   1           1.000           1.638        4.067e-1
   1           1.000           2.720        9.326e-1
