scenario  Ne(u+sni)_1     t(u+sni)_1      Na(u+sni)_1   
   1           1.407          13.121          20.148
   1           1.173           9.323          13.779
   1        7.433e-1           4.099          15.097
   1        6.695e-1           6.750           6.042
   1           1.511           2.789          23.477
   1           1.216           4.680           9.927
   1           1.166           7.280           9.079
   1        9.973e-1          13.955          13.561
   1           1.036           4.781           5.451
   1        6.875e-1           6.322          12.495
   1        8.280e-1           3.752           6.485
   1        7.494e-1           5.100          14.482
   1           1.559           8.042          16.616
   1        6.859e-1           5.475           5.984
   1           1.001           3.455          16.410
   1           1.797          12.479           2.931
   1        8.232e-1          12.659          17.788
   1        6.912e-1          11.455          13.843
   1        7.303e-1           1.172           8.729
   1        8.288e-1           2.433          20.176
   1           1.087           3.101           7.467
   1           1.283           9.357          21.587
   1           1.264           5.061          11.590
   1        8.921e-1           6.431          19.413
   1           1.526           9.310          14.614
   1           2.339           6.603          16.971
   1           1.148           5.395          11.086
   1           1.310           5.163           5.884
   1           1.009          13.022           5.599
   1        8.734e-1           5.971          17.080
   1           2.116          11.230          17.379
   1           4.009          13.959          22.803
   1           1.121           2.437          14.256
   1        8.129e-1           3.367           7.677
   1           1.243          12.580           7.906
   1           1.908           3.389          11.453
   1           1.049           5.509          20.019
   1        7.256e-1           1.806          15.428
   1        9.220e-1           3.164          13.409
   1           1.231           4.342          19.320
   1        9.339e-1        8.795e-1           8.585
   1        8.109e-1           3.200           8.358
   1           1.458           9.383          11.360
   1           1.678           9.410          15.734
   1           1.131           1.862          10.032
   1           1.365           3.905           9.430
   1        8.797e-1           2.514           8.924
   1        7.534e-1           1.647           6.734
   1        8.862e-1          13.756          19.525
   1           1.074           4.278           7.562
   1        7.417e-1           1.027          16.079
   1           1.133           7.114          24.261
   1           1.319           6.020           8.496
   1        9.746e-1           1.453          11.988
   1        6.867e-1           9.355           1.683
   1        8.950e-1           3.494           9.224
   1        9.734e-1           5.419           5.208
   1        8.110e-1          11.552           9.867
   1        7.611e-1           6.416          14.320
   1           1.371           5.154           7.269
   1           1.513           7.694          19.179
   1           1.411           8.171          22.036
   1        6.726e-1           3.291          13.022
   1           4.088           9.880          17.577
   1        8.142e-1           9.605          14.144
   1           1.190           2.340           4.624
   1           1.289           6.070          16.670
   1           1.257           3.518          13.175
   1           2.497           6.433          19.991
   1        9.137e-1           3.396           9.943
   1        9.788e-1           5.544           8.096
   1        9.359e-1           5.638           9.509
   1           1.266           4.586          24.746
   1           1.120           3.310           8.390
   1           1.918           9.508           6.226
   1           1.394          14.255          22.975
   1        7.939e-1           3.640           2.532
   1        8.019e-1           3.096          17.345
   1        7.947e-1           3.782          10.845
   1           1.019           6.851          15.794
   1           2.324           8.581          14.162
   1        7.609e-1           7.439          11.747
   1        8.480e-1           4.871          14.226
   1           1.161           3.718          12.146
   1        9.339e-1           3.471          17.649
   1        8.242e-1           4.153           9.905
   1           2.191           5.021          22.129
   1        6.736e-1          11.306           7.958
   1        8.768e-1           2.949           7.438
   1        8.059e-1           3.094           6.303
   1        7.914e-1           3.843           3.168
   1        5.116e-1           1.292           3.590
   1        8.071e-1           3.061           9.302
   1           1.299           6.492          21.484
   1           1.494           4.892           8.198
   1        8.150e-1           6.252          12.136
   1        8.675e-1           2.916           9.127
   1           1.211           4.761          13.207
   1           1.491           9.527          17.529
   1           1.659           6.179           3.571
   1        9.857e-1           1.680           2.937
   1        9.354e-1           8.182           3.183
   1           2.601           3.642          22.689
   1        6.836e-1           4.814           6.375
   1           2.085          10.187          17.370
   1           1.104           5.969          12.474
   1           1.198           1.523          13.118
   1        9.712e-1           6.590          15.453
   1        7.235e-1           4.200          13.195
   1        7.379e-1           2.174           6.132
   1        9.514e-1           5.585          17.032
   1           2.204          10.423          24.402
   1        9.469e-1           4.622          13.514
   1        8.441e-1           5.654          13.273
   1           1.501           6.621          18.186
   1           2.385           2.470          24.546
   1        7.730e-1           7.536          20.641
   1           2.746           5.567           9.317
   1           1.406          10.070          10.630
   1        8.508e-1           3.722          10.850
   1           1.183           1.470           4.305
   1           1.146           6.461          17.377
   1           1.036           2.200          20.262
   1        9.933e-1           5.910          14.037
   1        8.851e-1           4.698          13.986
   1           2.330           9.020          15.083
   1        8.440e-1           4.744          10.127
   1        6.342e-1           2.094           1.742
   1        6.942e-1           9.735          14.592
   1           1.509           7.628          10.351
   1           2.181          10.211          18.193
   1        7.391e-1           6.669          12.743
   1        8.165e-1          10.230           5.496
   1        8.203e-1           3.682           6.431
   1        9.392e-1           2.872        4.583e-1
   1           1.352           9.935          14.065
   1           1.805           7.537          23.003
   1        6.318e-1           4.188          10.329
   1        8.869e-1           9.887           6.020
   1           1.327           4.144          13.942
   1           1.297           6.265          14.576
   1           1.640           5.638          16.905
   1           1.099          10.087          15.007
   1        8.969e-1           6.522           5.241
   1        9.931e-1           2.997           8.133
   1        9.179e-1           6.679           7.784
   1           1.038           4.529          18.036
   1        7.325e-1           2.419          17.886
   1        7.872e-1           3.658        3.082e-1
   1        7.798e-1           4.294          25.515
   1        8.121e-1          11.309          24.735
   1        6.976e-1           6.605           9.365
   1        7.991e-1           1.728          19.632
   1        6.243e-1           1.670           4.518
   1           1.221          13.790          17.406
   1        7.107e-1           5.307          19.769
   1           1.213           1.756           9.396
   1        6.877e-1           3.342          14.260
   1        8.357e-1           4.828           9.673
   1           1.388          11.346          18.165
   1        7.267e-1           4.256           2.632
   1        8.860e-1           7.097          13.720
   1           2.467           9.102          10.069
   1           1.335           8.948           7.499
   1        8.963e-1           2.326           9.801
   1           3.453          18.531           8.365
   1        7.108e-1           4.507           1.898
   1           1.095           2.401           7.347
   1        8.432e-1           7.556          12.228
   1           1.005           4.080          11.674
   1           1.594           6.073          14.441
   1        5.579e-1           4.730           7.561
   1        6.560e-1           3.941          14.822
   1        8.524e-1           4.517          12.733
   1        7.131e-1           2.461           8.292
   1           1.958           4.927           4.268
   1        6.869e-1           3.461          18.991
   1        6.670e-1           2.523           7.185
   1           2.063           6.825          13.450
   1        7.693e-1           9.047          14.000
   1        8.278e-1           7.956           7.377
   1           1.039           4.208          20.937
   1        9.965e-1           4.392           6.819
   1        7.553e-1           1.138          10.959
   1        8.322e-1           8.076          18.077
   1           1.774           2.905          21.100
   1        8.717e-1           1.538          11.212
   1        7.907e-1           5.094          10.463
   1           1.274           6.943          25.791
   1           1.564           5.284          10.307
   1           1.337           4.808           1.940
   1        7.197e-1           2.277          12.938
   1        8.640e-1           1.799           5.962
   1           1.053           8.157          11.736
   1        6.800e-1           4.805          12.512
   1        8.175e-1          12.036           6.304
   1        9.742e-1           3.396          12.765
   1           2.343           4.673          21.504
   1        9.826e-1           4.780          16.331
   1        5.747e-1           2.859          13.040
   1        8.848e-1           3.837          17.404
   1           1.089           4.275          20.609
   1        8.555e-1           8.580          15.668
   1           1.355           5.436          19.012
   1        9.239e-1           9.722          21.131
   1        8.439e-1           3.155           1.994
   1        5.637e-1        4.678e-1           7.030
   1        8.759e-1           3.731          12.977
   1           1.028           4.138          17.928
   1           1.287           1.910          10.379
   1        9.865e-1          14.331          19.704
   1        9.482e-1           6.859          11.688
   1           1.005           5.210           7.629
   1           2.583           9.929           8.476
   1           1.045           1.647        9.773e-1
   1           1.182           4.779          12.605
   1           1.690           7.869           2.084
   1           1.131          13.057          21.300
   1        6.773e-1           4.291           9.009
   1        9.107e-1           3.117          17.738
   1           1.334           7.472          15.307
   1        7.393e-1          10.399          21.200
   1           1.234           7.081          16.447
   1           1.702           1.787           8.424
   1        6.824e-1           3.883          11.116
   1        9.991e-1           7.313          10.213
   1           1.044           5.686          18.798
   1           1.166           5.028          19.860
   1           1.231           3.240           7.610
   1           1.136           8.118           9.708
   1           1.379           6.880          14.765
   1           1.170           4.750          14.239
   1           1.281           6.521           5.194
   1        6.513e-1           6.874           3.350
   1           1.157           2.602          11.886
   1           1.396           5.268          11.939
   1        5.772e-1           4.116           4.453
   1           1.130           4.135          15.650
   1           2.572           1.317           5.791
   1           1.036           9.741          17.539
   1           1.007           2.981          15.249
   1        7.407e-1           4.781          11.011
   1           1.083           3.586          16.071
   1        8.254e-1           3.791           2.329
   1        8.068e-1           4.501           9.052
   1        8.855e-1           9.809           8.297
   1        8.688e-1           5.392          15.560
   1           1.232           6.101          13.722
   1        8.831e-1           6.742          17.071
   1           1.744           6.271          12.199
   1           1.408           6.653           5.534
   1        7.522e-1           2.769           2.793
   1        6.925e-1           5.048          18.082
   1        9.213e-1           3.576          10.488
   1        7.012e-1           2.389           7.656
   1        7.234e-1           4.397          18.642
   1        9.431e-1          10.197          14.574
   1        8.946e-1           2.805          18.799
   1           1.624           5.525           9.286
   1        8.400e-1           8.291           4.988
   1        8.216e-1           4.304          17.876
   1           1.989           7.910           9.009
   1           1.308           4.930           9.482
   1        7.459e-1          11.188           4.179
   1           1.046           4.710        5.146e-1
   1           1.693           6.358          22.656
   1        7.184e-1           7.238           9.018
   1           1.539           4.712           8.055
   1           1.592          12.442           9.190
   1        6.479e-1          10.727          11.351
   1           1.295           6.024          14.207
   1           1.052           8.760           7.360
   1           1.101           6.059          12.611
   1           1.370           2.100          18.360
   1           1.259           4.813          20.104
   1        7.395e-1           2.760          11.357
   1           1.083           4.638          15.936
   1        7.121e-1           3.419           4.951
   1        5.736e-1           2.018           6.398
   1           1.213           6.814          18.420
   1           1.379           9.166          20.195
   1        8.000e-1          10.357          11.073
   1           1.009          10.683          10.490
   1        6.865e-1           2.049          13.592
   1           2.047           9.000          13.183
   1           1.920           3.300          16.262
   1        9.701e-1           9.287          23.385
   1        7.548e-1           4.461           9.581
   1           3.971           7.248          19.830
   1           1.156           6.857          10.426
   1           1.533           4.974          21.195
   1           1.614           6.122          20.747
   1           1.553           8.045          15.543
   1           1.240           1.088          12.110
   1        7.311e-1           2.538           8.881
   1           1.009           8.819          12.207
   1           1.055           3.441          18.491
   1           1.345           8.087           7.295
   1        8.459e-1           7.398          17.757
   1           1.876          10.212           9.074
   1           1.582           8.655          11.228
   1           3.401           6.548          15.016
   1        9.172e-1           2.912          13.870
   1           1.105           5.608          16.196
   1           1.134           6.492          19.112
   1        7.632e-1           6.630           4.315
   1           2.114           9.002          23.495
   1        9.206e-1           5.054           8.891
   1           1.385           9.644           8.267
   1           1.375           8.459          14.712
   1           1.015           5.005          22.049
   1           1.413           6.013          13.764
   1        9.668e-1           3.931          12.937
   1           1.212           3.848          13.962
   1           1.205           5.791           4.296
   1        6.776e-1          10.424          13.330
   1        9.034e-1          11.980          17.384
   1           1.187          10.936          23.480
   1        6.737e-1           3.103          10.599
   1           1.755          11.700           8.647
   1           1.409          13.409          18.193
   1           1.776           4.888          21.566
   1           1.189           2.933           2.912
   1           2.039           8.862          15.065
   1           1.267          10.166           6.774
   1           2.368           3.145          22.184
   1           1.218           6.021          17.176
   1        9.512e-1           5.208          19.329
   1           1.078           2.144          14.562
   1           1.639           5.599          13.865
   1           1.001           5.615           6.845
   1           1.307           6.827          20.747
   1        7.253e-1           2.262          14.738
   1        8.846e-1           6.192          10.415
   1           1.248           8.812           8.693
   1        8.556e-1           3.269          14.097
   1           1.448           5.314          12.446
   1        7.273e-1           1.603           4.506
   1        7.485e-1           1.853          12.559
   1        8.792e-1          17.197          14.870
   1           1.351           3.740          16.783
   1           1.785           6.795           4.433
   1           1.283           4.734           3.204
   1           1.022           4.526          15.884
   1        6.650e-1           1.643           5.607
   1           3.173           8.884          16.134
   1        9.553e-1          11.135          11.931
   1        9.731e-1           5.480          14.516
   1        6.448e-1           6.197          10.130
   1           1.659          10.195          16.237
   1           1.078           2.725          10.408
   1        7.771e-1           2.335           6.574
   1           1.041           4.103          13.176
   1        6.617e-1          12.961          10.804
   1           1.720           4.055          14.245
   1           1.366          14.136          13.800
   1           1.352           4.832          19.948
   1           1.031           5.471          15.430
   1        6.961e-1           2.778          12.286
   1        8.686e-1           3.379           9.635
   1        7.094e-1           7.025          15.020
   1           1.855           2.898           9.908
   1           1.030          10.316           3.910
   1        9.201e-1           1.599          11.701
   1        6.754e-1           1.945           3.823
   1        8.237e-1           7.860          15.250
   1           1.008           3.898           8.609
   1           2.382          12.009          22.845
   1           1.754           1.580           8.578
   1           1.196           2.221           8.556
   1           1.865           6.147           6.291
   1        7.084e-1           6.241          10.780
   1        8.630e-1          14.262           6.597
   1        7.783e-1           8.215           4.861
   1           1.645           6.467           4.808
   1           2.037           2.851          16.104
   1        7.337e-1           3.095           6.747
   1           1.519           9.551          17.063
   1           1.972           7.611           9.445
   1           1.916          14.044          15.929
   1        6.880e-1           5.193          18.246
   1        7.884e-1           8.620          15.496
   1           1.313           9.815          11.666
   1        9.403e-1           8.449          12.736
   1           3.692          12.705          10.826
   1        8.969e-1           4.920          10.003
   1           1.720          10.494          19.837
   1        8.759e-1           8.779          17.781
   1           2.177          12.610          19.907
   1           1.051           7.854           5.321
   1        6.531e-1           6.140          12.934
   1           1.708           7.134          16.067
   1        8.631e-1           7.544          17.361
   1           1.171           6.914          13.183
   1        7.011e-1           7.203           8.687
   1           1.757           9.276          20.311
   1        6.457e-1           2.979           6.822
   1           1.451           5.766          14.145
   1           1.564           1.405           7.449
   1           1.327           9.078          11.810
   1        8.427e-1           1.969           2.327
   1           1.081           8.783          19.859
   1           1.337           3.715          19.094
   1        9.855e-1           5.793          15.911
   1        7.293e-1           5.470          21.145
   1           1.622           6.524          16.992
   1        7.497e-1           1.296          10.140
   1        6.929e-1           5.820          11.228
   1        9.877e-1           4.835          23.906
   1        9.272e-1           9.472          14.100
   1           1.430           5.099          19.829
   1           1.420           3.713          20.418
   1           1.194           7.048          14.885
   1           2.659           6.365           2.043
   1        8.227e-1           8.879          22.620
   1        7.751e-1          14.700          15.593
   1        7.334e-1        5.140e-1          12.328
   1        8.769e-1          11.941          17.541
   1        7.748e-1           2.753          12.546
   1        6.000e-1           3.632          13.656
   1        7.068e-1           2.857          12.388
   1        6.331e-1           4.519           2.937
   1           1.559           5.665          18.963
   1        9.126e-1          15.406          15.447
   1           1.127           3.633           8.619
   1           1.593          10.565          15.764
   1        8.599e-1           8.167          12.781
   1           1.012          16.519          15.525
   1           1.332           1.673           1.050
   1        8.291e-1           6.052          19.162
   1           2.024          10.114          23.807
   1           1.108           3.603          17.483
   1           1.806           8.438          19.144
   1        7.609e-1           3.315           7.843
   1           1.171           9.953          21.272
   1        8.216e-1           2.362           9.915
   1        8.046e-1          12.080           5.947
   1           1.202           4.766           9.432
   1           1.932           2.574           7.992
   1           1.270           8.257          17.809
   1           1.010           3.428          15.260
   1           1.195           2.387           9.908
   1        8.370e-1           1.588           8.563
   1           3.535           3.468           9.759
   1        8.166e-1           1.985           5.000
   1           1.216           3.211          14.886
   1           1.412           2.069          12.516
   1        8.553e-1           5.474           6.690
   1           1.270          11.212          21.177
   1           1.265          14.629          20.557
   1        7.353e-1           4.244           2.741
   1           2.219           7.269          11.153
   1           1.352           8.591          19.775
   1           1.045           6.244          14.466
   1           1.316           4.364          15.061
   1           1.230           2.248          14.248
   1        9.669e-1           9.202           9.760
   1           1.018           6.695          20.415
   1           1.108           6.130          22.261
   1        9.090e-1           8.880          13.428
   1        6.794e-1           6.817           1.634
   1        7.656e-1           1.795           7.556
   1        6.770e-1           3.806          11.078
   1           1.950          11.923          18.028
   1        9.419e-1           1.967           7.456
   1        8.431e-1           8.712           9.880
   1           1.297           3.966          10.655
   1           1.013           9.015           8.657
   1        6.449e-1           5.470           7.159
   1        6.543e-1           3.315           8.777
   1           1.042           9.439           6.972
   1        8.318e-1           2.783          15.678
   1           1.180           7.519          17.208
   1           1.023          10.668          15.638
   1        6.936e-1           4.078           3.134
   1           1.031           3.848          21.250
   1           1.565           5.742          18.489
   1        9.254e-1           4.951          13.571
   1        8.608e-1           3.616           6.996
   1        8.730e-1           3.147           5.878
   1        7.720e-1           4.237          14.379
   1           1.181           6.345          12.652
   1        7.686e-1          11.432          18.619
   1           1.036           8.199           3.675
   1        9.585e-1           4.512          10.228
   1           1.794           4.570          18.340
   1           1.188           8.866           4.447
   1           1.571           8.398          21.617
   1           1.169           6.731          25.560
   1           1.041           7.018           2.707
   1        8.239e-1          10.586           5.418
   1           1.079           5.616          14.681
   1        8.821e-1           4.201          12.931
   1        7.579e-1           5.478          10.927
   1        8.693e-1           4.375          11.846
   1        8.369e-1          12.440          16.538
   1           1.874           9.456           8.738
   1           2.149          13.680          13.708
   1           1.717           3.197          19.651
   1           2.274           6.394          12.986
   1           1.053           4.780          13.913
   1           4.353           3.326          22.180
   1           2.178          13.258          11.095
   1           1.547           1.828          21.127
   1        8.062e-1           4.508           8.671
   1        8.026e-1           5.265           8.173
   1        9.383e-1           7.556          22.068
   1           1.067           6.755          18.461
   1           1.187           5.124          11.995
   1        9.567e-1           3.645          13.632
   1        8.740e-1           4.108           6.141
   1           1.454          14.745           3.025
   1           1.103           6.372           4.461
   1           1.339           4.062          12.536
   1           1.845           6.566          19.699
   1           1.120           4.301          10.154
   1        7.613e-1           1.866           9.200
   1           2.566           8.886          11.479
   1        9.563e-1           8.658           6.997
   1           1.062           6.714          16.664
   1           1.430           3.108          10.958
   1           1.032           5.690          12.164
   1           1.035           5.307          12.848
   1        9.714e-1           6.207          10.550
   1        8.169e-1           2.015           6.786
   1           1.696           9.411          17.600
   1           1.388           4.333          15.235
   1        7.296e-1           3.377           2.773
   1           1.082          11.490          11.183
   1           1.167           5.714          16.935
   1           1.880           7.650          11.441
   1        9.499e-1           3.015          13.661
   1           1.127           4.416           8.571
   1        7.490e-1           5.221          10.421
   1           1.505           7.204          11.082
   1        9.240e-1           7.528          10.167
   1        8.192e-1           8.093           7.312
   1           1.135           2.829          19.034
   1        8.392e-1           2.040          18.718
   1           1.248           8.178           7.702
   1        7.914e-1           5.774          12.663
   1           1.102           6.089           5.412
   1           2.438           4.526          22.526
   1           1.135           5.642           3.512
   1        9.008e-1           4.250          10.538
   1           1.003          10.048          11.225
   1        9.700e-1           1.208          15.880
   1           1.380          10.609           3.276
   1           1.319          11.743           9.651
   1           1.228           2.170          17.442
   1        9.377e-1           6.004           9.074
   1        7.068e-1           7.556          12.972
   1        9.722e-1           1.531          18.160
   1           1.225           4.869          10.836
   1           1.297           3.941          16.294
   1        9.420e-1           7.963          10.132
   1        9.387e-1           5.413           6.488
   1        8.596e-1           6.929           8.692
   1        8.202e-1           1.136           9.946
   1           1.079           6.316           9.227
   1           1.427           6.015          23.381
   1           1.490           5.270          16.969
   1           1.093          10.075          25.073
   1        8.006e-1           5.800        5.261e-1
   1        7.953e-1           4.860           2.622
   1           1.074           5.633          16.461
   1        9.627e-1           2.517          17.215
   1           1.250           6.761          18.885
   1        6.348e-1           1.828           6.480
   1           2.695           7.544           3.423
   1        9.475e-1           5.511          10.952
   1           1.371           7.163          11.913
   1        8.826e-1           3.603          19.376
   1        6.068e-1           2.114          13.846
   1        8.462e-1           1.901           6.823
   1        9.829e-1           6.018          13.034
   1        7.417e-1           5.016          17.893
   1        9.423e-1           1.203           9.590
   1        8.152e-1           3.554           6.840
   1           1.575           4.814           8.598
   1           1.760           8.331          21.845
   1        6.448e-1           4.332           3.623
   1        6.788e-1           5.593          14.038
   1           1.239           5.737          17.534
   1        9.445e-1           3.907          23.859
   1           1.508           3.976          24.727
   1           1.010           4.549          18.693
   1        7.044e-1           5.466           2.344
   1           1.142           2.842           8.439
   1           1.105          10.545          12.515
   1           2.377           7.698          15.360
   1        9.304e-1           7.132          17.959
   1           1.178          18.027          10.394
   1        8.699e-1           7.409           6.891
   1           1.854           5.297          22.825
   1           2.113           5.252          19.231
   1        8.901e-1           7.456           4.318
   1        9.717e-1           1.577          14.589
   1           1.165           4.428           5.878
   1           1.738           3.564          19.897
   1           1.075           4.441          10.503
   1        6.506e-1           8.040           8.387
   1           1.210           9.575           8.317
   1           1.820           6.585          11.738
   1           1.888          11.533          17.690
   1        9.551e-1           9.555          12.789
   1        9.404e-1           6.377           5.005
   1        9.529e-1           7.168          10.763
   1           1.030           8.050           6.234
   1           1.234           3.936          16.710
   1           1.322           7.242          19.738
   1           1.137           3.315          15.275
   1        8.325e-1           6.311          23.884
   1           1.364          16.073           9.252
   1        6.422e-1           3.528          11.176
   1        6.897e-1           2.294           7.865
   1        8.210e-1           2.076           3.598
   1           1.220           5.752          22.727
   1           1.581           5.666          17.930
   1           2.243           1.750          13.144
   1           1.074           9.285          19.611
   1           1.373           8.645          19.874
   1           1.191           2.684           6.598
   1           1.064           5.628          14.902
   1        9.328e-1          12.262          14.381
   1           1.005           2.935          12.888
   1           1.559          10.879          16.045
   1           2.184           7.744           6.422
   1        9.253e-1        2.219e-1           9.727
   1        7.383e-1           9.807          13.949
   1           1.344           6.666          16.546
   1        8.700e-1           5.439           5.046
   1        6.080e-1           3.424        1.603e-1
   1        9.506e-1           4.473          23.266
   1           1.104           6.966          10.230
   1        9.379e-1           3.965           9.543
   1           1.227           4.391          21.423
   1        7.514e-1           8.599          19.165
   1           1.139           9.478           1.622
   1        8.661e-1           6.632          10.013
   1           1.255           5.848          13.007
   1           1.182           7.067          10.883
   1           1.198           5.862        7.129e-1
   1           1.449          11.310          14.548
   1        6.256e-1           2.538           5.887
   1        8.145e-1           4.505          10.126
   1        7.408e-1           3.084           7.359
   1        8.486e-1           1.083          11.762
   1        8.761e-1           4.165          23.302
   1           1.175           4.132          11.001
   1           1.975          11.119          25.450
   1           1.267          11.225          13.159
   1           1.509           4.539          20.832
   1           2.139           9.482          12.258
   1        6.463e-1           2.769           8.611
   1           1.006           5.342          13.836
   1        7.746e-1           3.910           5.245
   1           1.479           8.404          13.779
   1        7.051e-1           7.362           4.147
   1           2.061           5.536          12.563
   1           1.569           1.961          13.953
   1        8.240e-1           1.447           9.139
   1           2.090           9.494          15.563
   1           1.051           3.867          11.996
   1        8.198e-1           5.193          13.758
   1           1.176           5.459           9.353
   1           2.119           2.429          17.750
   1           1.538           5.718          12.945
   1        7.783e-1           6.813           2.860
   1        9.216e-1           4.802           8.105
   1           1.138           8.763          15.536
   1        9.877e-1           2.497           1.815
   1        6.178e-1           3.618           5.807
   1           1.921           4.671           5.460
   1        9.807e-1           7.001           3.062
   1        8.761e-1           2.357           2.780
   1        6.692e-1           1.730        9.255e-1
   1           1.196           6.722           9.987
   1           1.205           8.077          17.537
   1        9.684e-1           7.245          12.680
   1        7.992e-1           6.568           5.956
   1        7.541e-1           2.664           6.997
   1           1.476           3.400          14.733
   1           1.750           3.445           2.645
   1           1.015           7.158          21.945
   1        7.438e-1           2.474          11.573
   1           3.041          13.071          21.890
   1           2.806          18.684          20.884
   1           2.464           5.392          12.415
   1           1.244          11.476           9.630
   1           1.476           7.746           1.059
   1        9.094e-1           4.568           9.624
   1        7.608e-1           6.961           8.845
   1        8.367e-1           6.357          12.376
   1           1.663           4.049          26.363
   1        6.483e-1           4.390          16.972
   1           1.506           6.766          18.426
   1        8.552e-1           1.157           5.755
   1        9.471e-1           2.618           5.921
   1           1.999           7.770          19.627
   1           2.398           8.064          16.300
   1           1.574           3.351           9.306
   1           1.630           5.888          18.990
   1        8.305e-1           2.145          15.032
   1           1.868           7.744          17.669
   1           1.355           7.888          15.300
   1           1.058           5.861          22.080
   1        8.166e-1           4.990          13.329
   1        6.316e-1           5.785          15.147
   1           1.199          10.416          16.175
   1        9.734e-1           4.652          13.205
   1           1.107           3.567          19.382
   1           1.671           6.472          16.521
   1           1.036           9.147          17.627
   1        9.596e-1          10.324          18.122
   1           1.222           8.176          17.889
   1        8.801e-1           9.859          10.984
   1           1.545           2.487           5.773
   1           1.095          10.967          20.568
   1        7.904e-1           5.448           2.700
   1           1.402           5.055          11.906
   1        6.735e-1           2.651           5.819
   1           1.105           5.249          12.599
   1           1.028           6.542          15.718
   1           1.951          10.945          17.084
   1        9.955e-1           5.113          15.311
   1           2.008          11.902          18.338
   1        7.530e-1           3.843          10.561
   1        9.942e-1           2.532          13.721
   1        6.332e-1           2.169          11.730
   1        8.985e-1           7.295          16.831
   1           1.081          12.931          16.224
   1        9.222e-1           6.407          16.112
   1        9.105e-1           3.358           9.581
   1           1.649           8.838           9.427
   1           1.749          12.874          18.291
   1           1.491          10.092           8.645
   1           1.091           5.814          14.580
   1           1.712           5.105          16.483
   1           1.091           7.403          16.900
   1        8.648e-1           7.203           3.313
   1           1.241          10.637          19.212
   1        7.054e-1           2.796          17.315
   1        6.469e-1           2.134           5.675
   1        9.018e-1           5.558           5.702
   1        7.238e-1           2.688           7.073
   1        9.105e-1          11.370          17.530
   1           1.011           3.389           7.617
   1           2.834           9.223          18.674
   1           1.141           6.774          11.759
   1           1.332           3.856        6.444e-1
   1           1.131          11.240          17.999
   1           1.283           6.548          16.475
   1        7.090e-1           1.775           6.914
   1           1.045           8.357          14.237
   1        8.184e-1           4.717           6.401
   1           1.062           4.259           6.281
   1           1.356           8.885          15.293
   1        8.694e-1           2.493          12.853
   1        8.391e-1           9.967          10.284
   1        7.570e-1           3.042           7.306
   1        8.384e-1           8.367          10.412
   1        6.319e-1           5.997           6.782
   1        7.649e-1           8.846           1.542
   1        7.694e-1           1.760          12.931
   1        9.724e-1           4.356          18.131
   1        8.941e-1           6.834        9.613e-1
   1        6.958e-1        3.748e-1           8.337
   1        7.093e-1           3.810          13.930
   1        9.081e-1           4.324          12.025
   1        7.969e-1           6.009        7.834e-2
   1           1.086           9.271          24.757
   1        5.612e-1           1.509           5.912
   1           1.223          11.853           9.753
   1        5.995e-1        9.260e-1           6.082
   1        6.854e-1           9.615          21.390
   1        5.658e-1        6.977e-1           8.821
   1           2.567           8.272          17.209
   1           2.827           6.931           4.592
   1        9.550e-1           8.798          20.713
   1           1.718           6.469           3.781
   1           1.383           6.672          20.031
   1        8.734e-1           7.457          13.557
   1           1.317           8.473          22.972
   1        7.824e-1           8.080          16.882
   1        8.836e-1           2.295           8.049
   1        7.907e-1        6.924e-1           3.693
   1           1.004           6.038           3.002
   1        7.620e-1           2.512          11.329
   1        5.745e-1           1.313           8.868
   1           1.145           7.840          11.454
   1        8.061e-1           3.091          16.894
   1           1.198           8.471          17.584
   1           1.295           7.505          11.806
   1        6.713e-1           5.168          12.616
   1           1.464           7.056          15.485
   1           1.148           5.507          14.978
   1           1.064           9.467           4.398
   1        8.358e-1           4.472           6.703
   1           1.380           5.593          16.867
   1        5.870e-1           1.248          12.125
   1        8.320e-1           2.334           7.479
   1           2.415           4.964          14.184
   1           1.393           6.676          13.048
   1        7.304e-1           6.937           7.709
   1        9.391e-1           3.863           4.179
   1        6.486e-1           4.359          15.780
   1           1.104          10.718          18.354
   1        6.023e-1           2.897           7.148
   1        9.690e-1           5.954          11.845
   1        7.959e-1           6.206           5.059
   1        6.326e-1           2.562           7.973
   1           1.300          10.803          10.971
   1           1.047           2.915          25.286
   1        8.909e-1           2.906           9.885
   1        9.704e-1           4.536          15.381
   1        9.181e-1           8.978          15.376
   1        8.232e-1          10.862           8.672
   1           1.161           4.305          13.986
   1           1.273           7.665          22.267
   1           1.128           6.763           8.547
   1           1.305           4.798          21.117
   1        9.887e-1          11.203           9.951
   1           1.302           5.645          15.626
   1        7.650e-1           6.262           8.567
   1        9.452e-1           8.908          15.879
   1        8.621e-1           4.764          13.915
   1        6.299e-1           5.203           9.619
   1        9.209e-1          12.748           8.279
   1        9.567e-1           9.594          16.424
   1        7.077e-1           6.935           7.301
   1        8.063e-1           8.884          11.114
   1           1.189           4.547          21.985
   1           1.357           7.528          16.797
   1           1.376          13.859          17.657
   1           1.831          10.763          22.859
   1           1.218           8.693          17.552
   1        6.780e-1        4.287e-1           7.915
   1        9.150e-1           8.635          10.039
   1        5.348e-1        9.199e-1           5.247
   1           1.069           7.686          16.230
   1           1.750           9.051          14.142
   1           1.054           3.804          19.842
   1           1.342           6.532           4.593
   1           1.396           5.593          14.066
   1           1.569          10.811          18.574
