scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000          12.228        3.906e-1
   1           1.000          12.058        2.481e-1
   1           1.000          11.433        5.224e-1
   1           1.000          12.228        7.643e-1
   1           1.000           6.681        7.174e-1
   1           1.000          11.774        3.233e-1
   1           1.000          12.228           1.285
   1           1.000          12.228        3.787e-1
   1           1.000          12.228        6.264e-1
   1           1.000          12.228        6.602e-1
   1           1.000          12.035        1.427e-1
   1           1.000          12.228        8.376e-1
   1           1.000          11.883        4.653e-1
   1           1.000          12.228        1.490e-1
   1           1.000          12.228        1.466e-1
   1           1.000          12.228        1.138e-1
   1           1.000          10.052        9.734e-1
   1           1.000          12.178        2.207e-1
   1           1.000          12.228        2.658e-1
   1           1.000          12.228        4.590e-1
   1           1.000          12.228        1.907e-1
   1           1.000          12.228        1.995e-1
   1           1.000          12.187        4.537e-1
   1           1.000          12.228        1.548e-1
   1           1.000          12.228           1.330
   1           1.000          12.228        6.068e-1
   1           1.000          11.719        4.294e-1
   1           1.000           9.996        2.918e-1
   1           1.000          12.038           1.138
   1           1.000          12.228        2.043e-1
   1           1.000          12.228        6.254e-1
   1           1.000          11.861        8.024e-1
   1           1.000          11.932        4.184e-1
   1           1.000          11.963        2.736e-1
   1           1.000          12.228        2.530e-1
   1           1.000          12.228        5.509e-1
   1           1.000          11.902        8.207e-2
   1           1.000          12.228        1.577e-1
   1           1.000          12.228        3.632e-1
   1           1.000          12.075           1.542
   1           1.000           8.865        1.703e-1
   1           1.000           9.221        3.898e-1
   1           1.000          12.228        9.188e-1
   1           1.000          12.228        2.577e-1
   1           1.000          12.228        3.425e-1
   1           1.000          12.204        6.129e-1
   1           1.000          12.228        2.008e-1
   1           1.000          12.228        2.659e-1
   1           1.000          12.228        3.544e-1
   1           1.000          12.228        1.388e-1
   1           1.000          12.228        4.451e-1
   1           1.000          12.228           1.008
   1           1.000          12.228        2.721e-1
   1           1.000          12.228        3.736e-1
   1           1.000          12.228        1.317e-1
   1           1.000          10.449        7.791e-1
   1           1.000          11.701        5.898e-1
   1           1.000          11.432        8.201e-1
   1           1.000          12.228        1.969e-1
   1           1.000          12.228        2.237e-1
   1           1.000          12.095        1.138e-1
   1           1.000          12.228        2.559e-1
   1           1.000          12.228        4.213e-1
   1           1.000          10.878        3.437e-1
   1           1.000          11.997           1.045
   1           1.000          12.228        6.022e-1
   1           1.000          11.334        2.160e-1
   1           1.000          12.228        3.212e-1
   1           1.000          12.038        2.237e-1
   1           1.000          11.991        1.973e-1
   1           1.000          12.228        3.621e-1
   1           1.000          11.618        7.752e-1
   1           1.000          12.228        6.673e-1
   1           1.000          10.959        9.185e-1
   1           1.000          12.228        3.265e-1
   1           1.000          12.037        2.083e-1
   1           1.000          12.228        2.105e-1
   1           1.000          12.228        4.895e-1
   1           1.000          12.228        6.291e-1
   1           1.000          12.228        2.596e-1
   1           1.000          12.228        9.905e-2
   1           1.000          12.121        3.666e-1
   1           1.000          12.228        4.614e-1
   1           1.000          12.228        1.543e-1
   1           1.000          12.228        1.925e-1
   1           1.000          12.228        3.022e-1
   1           1.000          12.228        2.535e-1
   1           1.000          12.228        3.428e-1
   1           1.000          12.228        4.627e-1
   1           1.000          12.228        1.436e-1
   1           1.000          12.228        6.284e-1
   1           1.000          12.194        3.007e-1
   1           1.000          12.228        7.431e-1
   1           1.000          12.228        6.131e-1
   1           1.000          12.228        2.920e-1
   1           1.000          12.228        5.062e-2
   1           1.000          12.228        7.530e-2
   1           1.000          12.228        1.523e-1
   1           1.000           7.228        5.329e-1
   1           1.000          12.228        4.100e-1
   1           1.000          12.228        2.047e-1
   1           1.000          12.228        5.701e-1
   1           1.000          11.952        6.109e-1
   1           1.000           9.739        3.020e-1
   1           1.000          11.905        3.910e-1
   1           1.000          10.131        3.615e-1
   1           1.000          12.228           1.824
   1           1.000          12.228        3.020e-1
   1           1.000          12.228        1.967e-1
   1           1.000          12.228        3.191e-1
   1           1.000          12.228        4.511e-1
   1           1.000          12.228        3.073e-1
   1           1.000          12.228        2.024e-1
   1           1.000          12.055        2.977e-1
   1           1.000          11.993        1.244e-1
   1           1.000          12.228        8.865e-1
   1           1.000          12.228        4.659e-1
   1           1.000          12.228        5.848e-1
   1           1.000          11.211        9.924e-1
   1           1.000          11.557        4.098e-1
   1           1.000          12.218        4.154e-1
   1           1.000          11.343        5.438e-1
   1           1.000          11.044        1.749e-1
   1           1.000          11.378           2.070
   1           1.000          12.228        7.346e-2
   1           1.000          12.228        6.027e-1
   1           1.000          10.400        3.192e-1
   1           1.000          12.228        1.369e-2
   1           1.000          12.228        5.332e-1
   1           1.000          12.228        7.617e-1
   1           1.000          12.228        1.366e-1
   1           1.000          12.134        6.780e-1
   1           1.000          12.228        5.930e-1
   1           1.000          12.228        2.377e-1
   1           1.000          12.228        2.405e-1
   1           1.000          12.228        5.687e-1
   1           1.000          12.228        1.629e-1
   1           1.000          12.187        1.881e-1
   1           1.000          12.228        5.287e-1
   1           1.000          12.228        5.711e-1
   1           1.000          12.228        1.637e-1
   1           1.000          12.228        2.445e-1
   1           1.000          12.228        3.007e-1
   1           1.000          11.991        4.852e-1
   1           1.000          12.228        5.363e-1
   1           1.000          12.228        2.194e-1
   1           1.000          11.303        3.219e-1
   1           1.000          12.228        5.947e-1
   1           1.000          12.228        2.048e-1
   1           1.000          10.090        7.328e-1
   1           1.000          12.228        2.612e-1
   1           1.000          12.228        2.250e-1
   1           1.000          12.228        2.464e-1
   1           1.000          12.084        4.200e-1
   1           1.000          12.228        9.297e-1
   1           1.000          12.228        7.876e-1
   1           1.000          12.228        7.349e-1
   1           1.000          12.228        9.442e-1
   1           1.000          12.228        2.761e-1
   1           1.000          12.228        3.833e-1
   1           1.000          12.199        1.261e-1
   1           1.000          12.228        1.141e-1
   1           1.000          12.228        2.676e-1
   1           1.000          11.999        1.106e-1
   1           1.000          12.228        2.097e-1
   1           1.000          12.228        1.204e-1
   1           1.000          12.228        7.223e-1
   1           1.000          11.945        7.617e-1
   1           1.000          12.228        2.569e-1
   1           1.000          11.322        2.295e-1
   1           1.000          11.385        2.433e-1
   1           1.000          11.392        3.019e-1
   1           1.000          12.228        2.375e-1
   1           1.000          11.553        3.773e-1
   1           1.000          11.947        9.098e-1
   1           1.000          12.228        1.246e-1
   1           1.000          12.228        4.561e-1
   1           1.000          12.228        9.142e-1
   1           1.000          12.228        2.676e-1
   1           1.000          12.228        3.384e-1
   1           1.000          12.228        2.922e-1
   1           1.000          12.228        5.167e-1
   1           1.000          12.228        2.106e-1
   1           1.000          12.228        1.942e-1
   1           1.000          12.194        1.741e-1
   1           1.000          12.228        4.619e-1
   1           1.000          12.228        4.951e-1
   1           1.000          12.228        2.872e-1
   1           1.000          12.049        3.592e-1
   1           1.000          12.228        6.302e-1
   1           1.000          12.228           1.538
   1           1.000          12.228        4.856e-1
   1           1.000          12.228        3.329e-1
   1           1.000          12.228        7.015e-1
   1           1.000          11.354        2.376e-1
   1           1.000           5.304        2.703e-1
   1           1.000          12.228           1.141
   1           1.000          12.228        3.356e-1
   1           1.000          12.228        8.597e-1
   1           1.000          12.228        3.406e-1
   1           1.000          12.228        2.123e-1
   1           1.000          12.228        1.594e-1
   1           1.000          12.022        5.228e-1
   1           1.000          12.228        7.230e-1
   1           1.000          12.228        3.744e-2
   1           1.000          12.228        1.909e-1
   1           1.000          11.725        4.437e-1
   1           1.000          12.090           1.712
   1           1.000          12.228        2.050e-1
   1           1.000          12.228        6.726e-1
   1           1.000          12.228        9.300e-1
   1           1.000          12.228        4.707e-1
   1           1.000          10.994        2.845e-1
   1           1.000          12.228        1.330e-1
   1           1.000          12.228        9.196e-2
   1           1.000          12.228           1.289
   1           1.000          12.118        1.905e-1
   1           1.000          11.630        3.004e-1
   1           1.000          12.228        7.393e-1
   1           1.000          12.228        3.006e-1
   1           1.000          12.228        7.292e-1
   1           1.000          12.228        4.872e-1
   1           1.000          12.228        4.230e-1
   1           1.000           7.717        2.371e-1
   1           1.000          12.228        2.105e-1
   1           1.000          11.930        2.103e-1
   1           1.000          12.228        7.470e-1
   1           1.000          10.158        3.681e-1
   1           1.000          12.228        8.451e-2
   1           1.000          12.228        1.489e-1
   1           1.000          12.228        4.580e-1
   1           1.000          12.228        2.972e-1
   1           1.000          12.228        4.465e-1
   1           1.000          12.228        4.060e-1
   1           1.000          12.228        6.281e-1
   1           1.000          12.228           1.123
   1           1.000          12.228        2.004e-1
   1           1.000          12.036        1.343e-1
   1           1.000          12.228        5.002e-1
   1           1.000          12.083        5.238e-1
   1           1.000          12.228        5.171e-2
   1           1.000          12.165        1.772e-1
   1           1.000          12.228        1.655e-1
   1           1.000          12.228        3.734e-2
   1           1.000          12.228        2.172e-1
   1           1.000          12.228        2.831e-1
   1           1.000          12.228        2.728e-1
   1           1.000          12.111           1.905
   1           1.000          11.794        8.327e-2
   1           1.000          12.228        1.314e-1
   1           1.000          12.228        2.091e-1
   1           1.000          11.953        2.522e-1
   1           1.000          12.228        1.834e-2
   1           1.000          12.228        1.643e-1
   1           1.000          12.228        2.294e-1
   1           1.000          12.228        1.653e-1
   1           1.000          12.228        4.529e-1
   1           1.000           7.702           3.276
   1           1.000          12.228        9.272e-2
   1           1.000          12.228        2.524e-1
   1           1.000          12.225        4.199e-1
   1           1.000          12.228           1.207
   1           1.000          12.228        3.084e-1
   1           1.000          12.228        3.386e-1
   1           1.000          12.228        1.225e-1
   1           1.000          12.228        8.297e-2
   1           1.000          11.850        5.136e-1
   1           1.000          12.228        4.296e-1
   1           1.000          12.228        3.065e-1
   1           1.000          12.228        1.351e-1
   1           1.000          12.228        6.564e-1
   1           1.000          12.228        6.116e-1
   1           1.000          12.228        2.308e-1
   1           1.000          12.228           1.467
   1           1.000          11.232        3.367e-1
   1           1.000          12.228        1.015e-1
   1           1.000          12.228        2.986e-1
   1           1.000          12.228        1.520e-1
   1           1.000          12.228        4.552e-1
   1           1.000          12.228        5.893e-1
   1           1.000          12.228           1.487
   1           1.000          12.228        5.925e-1
   1           1.000          12.228        5.793e-1
   1           1.000          12.194        1.683e-1
   1           1.000          12.228        2.771e-1
   1           1.000          12.228        1.611e-1
   1           1.000          12.223        5.036e-1
   1           1.000          12.228        1.001e-1
   1           1.000          11.274        1.615e-1
   1           1.000          12.228        1.437e-1
   1           1.000          12.228        6.799e-2
   1           1.000          12.228        3.583e-1
   1           1.000          12.228        5.752e-2
   1           1.000          12.228        6.874e-1
   1           1.000          12.228        8.309e-1
   1           1.000          12.228        1.629e-1
   1           1.000          12.156        4.121e-1
   1           1.000          12.228        5.133e-1
   1           1.000          12.228        5.951e-1
   1           1.000          12.228        2.698e-1
   1           1.000          12.228        2.602e-1
   1           1.000          12.228        6.858e-1
   1           1.000          12.228        2.310e-1
   1           1.000          12.228        1.407e-1
   1           1.000          12.110        6.502e-1
   1           1.000          12.228        3.986e-1
   1           1.000          12.228        5.261e-2
   1           1.000          11.145        1.299e-1
   1           1.000          12.228        2.112e-1
   1           1.000          12.228        5.071e-1
   1           1.000          12.228        3.256e-1
   1           1.000          12.228        1.012e-1
   1           1.000          11.922        4.495e-1
   1           1.000          12.208        9.243e-2
   1           1.000          12.228        7.943e-1
   1           1.000          12.228        1.274e-1
   1           1.000          11.772        2.424e-1
   1           1.000          12.228        9.496e-1
   1           1.000          12.228        8.610e-2
   1           1.000          12.228        2.690e-1
   1           1.000          11.664        9.865e-1
   1           1.000           9.405           1.164
   1           1.000          11.460        4.054e-1
   1           1.000          12.228        4.462e-1
   1           1.000          12.228        2.151e-1
   1           1.000          11.817        1.770e-1
   1           1.000          12.228        5.480e-1
   1           1.000          12.228        1.917e-1
   1           1.000          12.228        6.665e-1
   1           1.000          12.228        1.305e-1
   1           1.000           8.061        9.706e-1
   1           1.000          12.228        3.347e-1
   1           1.000          12.164           1.023
   1           1.000          12.228        4.665e-1
   1           1.000          12.228        2.340e-1
   1           1.000          12.228        3.326e-1
   1           1.000          10.087        4.793e-1
   1           1.000          12.228        1.926e-1
   1           1.000          12.100        4.149e-1
   1           1.000          12.228        2.544e-1
   1           1.000          12.228        5.806e-1
   1           1.000          12.228        5.832e-1
   1           1.000          12.065        4.004e-1
   1           1.000          12.228        2.857e-1
   1           1.000           2.591        1.984e-1
   1           1.000          12.228        5.471e-1
   1           1.000          12.228        3.889e-1
   1           1.000          10.251        4.877e-1
   1           1.000          12.228        3.933e-1
   1           1.000          12.228        2.426e-1
   1           1.000          12.228        6.743e-1
   1           1.000          12.228        3.315e-1
   1           1.000          12.228        5.341e-1
   1           1.000          12.228        3.353e-1
   1           1.000          12.228        3.450e-1
   1           1.000          12.228           1.003
   1           1.000          12.228        2.863e-1
   1           1.000          12.228        1.315e-1
   1           1.000           9.000        9.510e-1
   1           1.000          11.952        2.475e-1
   1           1.000          12.228        2.688e-1
   1           1.000          12.228        2.247e-1
   1           1.000          12.228        9.955e-2
   1           1.000          12.228        9.013e-2
   1           1.000          12.228        6.222e-1
   1           1.000          12.018        1.861e-1
   1           1.000          12.228        3.694e-1
   1           1.000          12.228        3.049e-1
   1           1.000          10.790        2.675e-1
   1           1.000          10.400        8.402e-1
   1           1.000          12.156        9.490e-1
   1           1.000          12.228        5.055e-2
   1           1.000          12.228        8.931e-1
   1           1.000          12.228        3.483e-1
   1           1.000          12.228        8.951e-1
   1           1.000          12.228        2.447e-1
   1           1.000          12.150        3.339e-1
   1           1.000          10.846        3.125e-1
   1           1.000          10.534        8.910e-1
   1           1.000          12.228           1.460
   1           1.000          11.779        1.470e-1
   1           1.000          11.816        5.722e-1
   1           1.000          12.228           1.630
   1           1.000           9.839        8.012e-1
   1           1.000          12.228        5.629e-1
   1           1.000          11.460        6.448e-2
   1           1.000          11.931        5.099e-1
   1           1.000          12.228        3.289e-1
   1           1.000          12.228        1.706e-1
   1           1.000          12.228        1.973e-1
   1           1.000          12.228        2.996e-1
   1           1.000          12.000        9.440e-1
   1           1.000          12.228        8.792e-1
   1           1.000          12.228        4.733e-1
   1           1.000          11.796        5.677e-1
   1           1.000          12.228        6.303e-1
   1           1.000          12.228        6.781e-1
   1           1.000          12.228        2.181e-1
   1           1.000          12.228        4.212e-1
   1           1.000          12.085        4.392e-3
   1           1.000          12.228        5.237e-1
   1           1.000          12.228        7.543e-1
   1           1.000          12.228        3.759e-1
   1           1.000          12.228        6.756e-2
   1           1.000          11.676        3.961e-1
   1           1.000          12.228        4.850e-1
   1           1.000          12.228        3.062e-1
   1           1.000          12.040        1.224e-1
   1           1.000          12.228        5.983e-2
   1           1.000          10.498        3.835e-1
   1           1.000          11.358        1.985e-1
   1           1.000          11.400        7.023e-1
   1           1.000          11.382        2.247e-1
   1           1.000          12.228        4.970e-1
   1           1.000          12.228        6.676e-1
   1           1.000          12.228        6.143e-1
   1           1.000          11.201           1.167
   1           1.000          12.228        7.810e-1
   1           1.000          12.228        6.127e-1
   1           1.000          12.228        5.483e-1
   1           1.000          11.866        6.783e-1
   1           1.000          10.832        8.805e-1
   1           1.000          12.228        6.059e-2
   1           1.000          12.228        5.264e-1
   1           1.000          11.349        4.323e-1
   1           1.000          12.153        7.487e-1
   1           1.000          12.228        9.578e-1
   1           1.000          12.228        3.645e-1
   1           1.000          12.228        5.066e-1
   1           1.000          11.993        4.066e-1
   1           1.000          12.228        1.612e-1
   1           1.000          12.228        2.481e-1
   1           1.000          12.228        2.042e-1
   1           1.000          12.228        1.140e-1
   1           1.000          12.228        2.399e-1
   1           1.000          12.228        2.839e-1
   1           1.000          12.228        1.012e-1
   1           1.000          12.228        3.770e-1
   1           1.000          12.228           1.045
   1           1.000          11.780        5.897e-1
   1           1.000          12.228        1.514e-1
   1           1.000          12.228        6.104e-2
   1           1.000          12.228        5.093e-1
   1           1.000          11.580        8.836e-1
   1           1.000          11.852           1.195
   1           1.000          12.228        4.049e-1
   1           1.000          12.228        1.795e-1
   1           1.000          11.678        1.072e-1
   1           1.000          11.492        1.603e-1
   1           1.000          12.228        2.488e-1
   1           1.000          11.969        1.495e-1
   1           1.000          11.038        1.199e-1
   1           1.000          12.228        1.557e-1
   1           1.000          12.228        2.737e-1
   1           1.000          12.228        2.296e-1
   1           1.000          12.228        7.340e-1
   1           1.000          11.909           1.282
   1           1.000          12.228        2.281e-1
   1           1.000          12.228        3.456e-1
   1           1.000          12.228        2.959e-1
   1           1.000          12.228        2.254e-1
   1           1.000          12.228        3.344e-1
   1           1.000          12.228        5.921e-1
   1           1.000          12.228        1.139e-1
   1           1.000          12.228        2.503e-1
   1           1.000          12.228        1.540e-1
   1           1.000          12.228        3.457e-1
   1           1.000           8.334        2.455e-1
   1           1.000          12.228        2.071e-1
   1           1.000          11.657        5.838e-1
   1           1.000          12.203        6.500e-1
   1           1.000          12.228        8.910e-1
   1           1.000          12.214        1.173e-1
   1           1.000          12.228        4.966e-1
   1           1.000          12.228        6.206e-1
   1           1.000          12.228        3.621e-1
   1           1.000          12.228        1.525e-1
   1           1.000          12.228        4.005e-1
   1           1.000          12.228        3.898e-1
   1           1.000          11.775        1.591e-1
   1           1.000          12.228        2.157e-1
   1           1.000          12.228        1.976e-1
   1           1.000          11.599        6.843e-1
   1           1.000          12.228        1.610e-1
   1           1.000          12.228        4.507e-1
   1           1.000          12.228        4.279e-1
   1           1.000          12.228        1.134e-2
   1           1.000          12.228        4.609e-1
   1           1.000          11.559        3.512e-1
   1           1.000          12.228        1.855e-1
   1           1.000          12.228        5.212e-1
   1           1.000          12.228        5.932e-1
   1           1.000          12.228           2.206
   1           1.000          12.228        5.137e-1
   1           1.000          12.228        3.052e-1
   1           1.000          12.228        5.947e-1
   1           1.000          12.228        2.832e-1
   1           1.000          12.228        6.354e-2
   1           1.000          12.228        4.991e-2
   1           1.000          11.170        2.107e-1
   1           1.000           9.842        6.110e-1
   1           1.000          12.228        1.728e-1
   1           1.000          11.920           1.013
   1           1.000           9.416        1.576e-1
   1           1.000          12.228        2.230e-2
   1           1.000          12.228        2.958e-1
   1           1.000          12.228        2.658e-1
   1           1.000          11.837        4.815e-1
   1           1.000          10.951        3.863e-1
   1           1.000          12.228        4.093e-1
   1           1.000          12.228        1.738e-1
   1           1.000          11.735        3.051e-1
   1           1.000          12.228        4.073e-1
   1           1.000          12.228        2.505e-1
   1           1.000          12.228        9.677e-1
   1           1.000          12.228        4.215e-1
   1           1.000          12.228        7.825e-1
   1           1.000          12.228        5.507e-1
   1           1.000          12.228        2.778e-1
   1           1.000          12.228        3.764e-1
   1           1.000          12.228           1.333
   1           1.000          12.228        9.425e-1
   1           1.000          12.228        1.896e-2
   1           1.000          12.228        6.361e-1
   1           1.000          12.228        2.302e-1
   1           1.000          12.228        6.818e-1
   1           1.000          10.890        2.842e-2
   1           1.000          12.228        4.215e-1
   1           1.000          12.228        8.448e-1
   1           1.000          12.228        4.952e-2
   1           1.000          11.234           1.009
   1           1.000          12.228        3.096e-1
   1           1.000          12.228        6.409e-1
   1           1.000          11.645           1.184
   1           1.000          12.228        7.804e-2
   1           1.000          10.412        2.685e-1
   1           1.000          12.228        6.591e-1
   1           1.000          11.790        2.567e-1
   1           1.000          12.228        5.066e-1
   1           1.000          12.228        2.567e-1
   1           1.000          12.228        2.138e-1
   1           1.000          12.228        3.608e-1
   1           1.000           8.917        2.671e-1
   1           1.000          12.228        7.695e-1
   1           1.000          12.228        7.695e-1
   1           1.000          12.228        4.558e-1
   1           1.000          11.572        1.485e-1
   1           1.000          12.228        2.094e-1
   1           1.000          12.228        2.448e-1
   1           1.000          12.228        1.257e-1
   1           1.000          12.228        4.016e-1
   1           1.000          10.752        6.946e-1
   1           1.000          12.228        8.031e-1
   1           1.000          12.169        4.237e-1
   1           1.000          12.228        4.534e-1
   1           1.000          12.228        1.558e-1
   1           1.000          12.228        1.923e-2
   1           1.000          12.175        9.342e-1
   1           1.000          12.228        2.949e-1
   1           1.000          12.228        1.964e-1
   1           1.000          12.066        6.064e-1
   1           1.000          12.228        5.122e-1
   1           1.000          12.228        9.305e-1
   1           1.000          12.228        5.504e-1
   1           1.000          12.102        6.035e-1
   1           1.000          12.225        3.116e-1
   1           1.000          12.228        5.738e-1
   1           1.000          12.228        2.132e-1
   1           1.000          12.228        4.985e-1
   1           1.000          12.228        2.707e-1
   1           1.000          12.228           1.026
   1           1.000          12.228        2.820e-1
   1           1.000          12.228        7.325e-1
   1           1.000          10.552        4.062e-1
   1           1.000          12.088        2.142e-1
   1           1.000          12.228        3.466e-1
   1           1.000          12.228        4.052e-1
   1           1.000          12.228        4.493e-1
   1           1.000          11.798        5.619e-1
   1           1.000          12.074        2.191e-1
   1           1.000          12.228        4.039e-1
   1           1.000          12.228        3.829e-1
   1           1.000          10.670        7.573e-1
   1           1.000          12.228        6.623e-1
   1           1.000          12.228        4.531e-1
   1           1.000          12.228        1.261e-1
   1           1.000          12.228           1.505
   1           1.000          12.228        3.218e-1
   1           1.000          12.228           2.028
   1           1.000          10.394        6.129e-1
   1           1.000          12.228        1.446e-1
   1           1.000          12.228        6.363e-1
   1           1.000          11.649        4.291e-1
   1           1.000          12.228        1.675e-1
   1           1.000          12.228        2.102e-1
   1           1.000          11.237        2.474e-1
   1           1.000          12.228        2.967e-1
   1           1.000          12.228        3.057e-1
   1           1.000          12.189        6.608e-1
   1           1.000          12.228        4.502e-1
   1           1.000          12.228        2.173e-1
   1           1.000          12.228        1.316e-1
   1           1.000          10.815        3.829e-1
   1           1.000          11.864        5.107e-1
   1           1.000          12.228        8.435e-1
   1           1.000          12.228        8.412e-1
   1           1.000          12.228        3.793e-1
   1           1.000          11.586        5.652e-1
   1           1.000          11.601        3.120e-1
   1           1.000          12.228        1.016e-1
   1           1.000          12.228        6.678e-1
   1           1.000          12.228        4.566e-1
   1           1.000          12.228        2.718e-1
   1           1.000          12.228        3.870e-1
   1           1.000          12.228        6.005e-1
   1           1.000          12.228        1.371e-1
   1           1.000          12.228        5.682e-1
   1           1.000          12.228        3.932e-1
   1           1.000          12.228        4.457e-1
   1           1.000          12.228        6.392e-1
   1           1.000          12.228        4.282e-1
   1           1.000          12.228        1.291e-1
   1           1.000          12.228        1.841e-1
   1           1.000          12.228        4.684e-1
   1           1.000          12.228        1.472e-1
   1           1.000          12.011        3.241e-1
   1           1.000          12.228        1.683e-1
   1           1.000          12.228        2.618e-1
   1           1.000          10.955           1.164
   1           1.000          12.228        6.023e-1
   1           1.000          12.228        2.216e-1
   1           1.000           9.995        7.779e-1
   1           1.000          11.686        9.029e-2
   1           1.000          12.083        1.695e-1
   1           1.000          11.806        5.471e-1
   1           1.000          12.228        7.772e-1
   1           1.000          12.228        5.373e-1
   1           1.000          12.228        1.797e-1
   1           1.000          12.228        2.493e-1
   1           1.000          12.228        4.901e-1
   1           1.000          12.228        4.411e-1
   1           1.000          12.228        6.716e-1
   1           1.000          12.228        5.013e-2
   1           1.000          12.228        2.415e-1
   1           1.000          12.228        1.602e-1
   1           1.000          11.767        8.024e-1
   1           1.000          12.228        2.239e-1
   1           1.000          12.228        2.978e-1
   1           1.000          12.228        5.467e-1
   1           1.000          12.228        3.562e-1
   1           1.000          12.228        7.243e-2
   1           1.000          12.228        2.499e-1
   1           1.000          12.228        2.724e-1
   1           1.000          12.228        2.408e-1
   1           1.000          12.071        8.771e-1
   1           1.000          12.004        9.027e-1
   1           1.000          11.892        3.374e-1
   1           1.000          12.228        1.375e-1
   1           1.000          12.228        3.641e-1
   1           1.000          11.848        3.045e-1
   1           1.000          12.228        1.688e-1
   1           1.000          11.915        5.185e-2
   1           1.000          12.228           1.037
   1           1.000          12.228        1.474e-1
   1           1.000          12.228           1.047
   1           1.000          12.228        5.926e-1
   1           1.000          12.228        2.772e-1
   1           1.000          12.228        1.163e-1
   1           1.000          12.228        5.162e-1
   1           1.000          12.227        7.133e-1
   1           1.000          12.228        2.350e-1
   1           1.000          12.228        6.584e-1
   1           1.000          12.228        3.204e-1
   1           1.000          12.228        4.650e-1
   1           1.000          12.228        6.339e-1
   1           1.000          12.189        9.808e-1
   1           1.000          12.228        5.561e-1
   1           1.000          12.228        1.125e-1
   1           1.000          12.228        1.142e-1
   1           1.000          12.228        3.412e-1
   1           1.000          11.776        4.361e-1
   1           1.000          12.228        2.569e-1
   1           1.000          12.228        1.846e-1
   1           1.000          12.228        4.957e-3
   1           1.000          12.166        4.061e-1
   1           1.000          12.228        6.232e-1
   1           1.000          12.228        4.205e-1
   1           1.000          12.228        5.090e-1
   1           1.000          12.228        5.269e-1
   1           1.000          12.228        4.815e-1
   1           1.000          12.228        7.168e-1
   1           1.000          12.228        2.529e-1
   1           1.000          12.228        5.470e-1
   1           1.000          12.228           1.169
   1           1.000          12.228        3.268e-1
   1           1.000          12.228        1.066e-1
   1           1.000          12.228        5.497e-1
   1           1.000          12.228        4.432e-1
   1           1.000          10.731        5.919e-1
   1           1.000          12.228        2.894e-1
   1           1.000          12.228        1.223e-1
   1           1.000          12.228        1.002e-2
   1           1.000          12.228        5.525e-1
   1           1.000          12.014        1.379e-1
   1           1.000          12.228        1.438e-1
   1           1.000          12.228        5.937e-1
   1           1.000          12.228        3.492e-1
   1           1.000          12.228        5.450e-1
   1           1.000          12.228        6.393e-1
   1           1.000          12.228        1.052e-2
   1           1.000           9.693        7.172e-1
   1           1.000          12.228        1.268e-2
   1           1.000          12.228        2.681e-1
   1           1.000          11.992        1.502e-1
   1           1.000          12.228        8.038e-1
   1           1.000          12.228        3.458e-1
   1           1.000          10.350        9.158e-1
   1           1.000          12.228        2.840e-1
   1           1.000          12.228        1.626e-1
   1           1.000          11.919        9.975e-2
   1           1.000          10.747        2.515e-1
   1           1.000          12.228        6.547e-1
   1           1.000          12.057        2.904e-1
   1           1.000          12.228        5.454e-1
   1           1.000          12.228        3.762e-1
   1           1.000          11.304        5.518e-1
   1           1.000          12.228        2.470e-1
   1           1.000          12.010        6.935e-1
   1           1.000          12.228        2.041e-2
   1           1.000          12.228        1.313e-1
   1           1.000          12.221        3.498e-1
   1           1.000          12.228        9.902e-1
   1           1.000          12.228        1.746e-1
   1           1.000          12.228        1.870e-1
   1           1.000          11.078        3.570e-1
   1           1.000          12.228        1.670e-1
   1           1.000          12.228        2.754e-2
   1           1.000          12.228           2.257
   1           1.000          11.098        4.249e-1
   1           1.000          12.228        4.043e-1
   1           1.000          11.514        4.978e-1
   1           1.000          11.376        5.383e-1
   1           1.000          12.228        7.906e-1
   1           1.000          12.228        7.086e-1
   1           1.000          12.228        2.981e-1
   1           1.000           9.064        2.627e-1
   1           1.000          12.149        4.760e-1
   1           1.000          12.228        2.723e-1
   1           1.000          11.974        6.702e-1
   1           1.000          12.228        1.002e-1
   1           1.000          12.228        2.528e-1
   1           1.000          12.228        2.154e-1
   1           1.000          12.228        1.697e-1
   1           1.000          12.228        5.562e-1
   1           1.000          12.228        4.871e-1
   1           1.000          11.690        3.240e-1
   1           1.000          12.228        2.674e-1
   1           1.000          12.228        2.794e-1
   1           1.000          12.228        3.031e-1
   1           1.000          12.228        2.303e-1
   1           1.000          12.154        3.471e-1
   1           1.000          12.228        2.386e-1
   1           1.000          11.280        7.884e-1
   1           1.000          12.228        4.172e-1
   1           1.000          12.228        3.182e-1
   1           1.000          12.228        4.129e-1
   1           1.000          12.228           2.040
   1           1.000          12.228        2.879e-1
   1           1.000          12.228        8.636e-1
   1           1.000          12.228        2.427e-1
   1           1.000          12.228        2.364e-1
   1           1.000          12.228        4.890e-1
   1           1.000          12.228        1.699e-1
   1           1.000          11.712        2.179e-1
   1           1.000          11.539           1.043
   1           1.000          11.538           1.570
   1           1.000          11.835        8.198e-1
   1           1.000          12.228        1.651e-1
   1           1.000          10.722        2.314e-1
   1           1.000          12.228           1.465
   1           1.000          12.031           1.203
   1           1.000          12.020        8.614e-1
   1           1.000          12.190        3.943e-1
