scenario  Ne(u+sni)_1     t(u+sni)_1      Na(u+sni)_1   
   1           2.162           1.199          28.079
   1           5.104           7.830          28.079
   1           2.657           1.256          28.079
   1           2.012           2.954          28.079
   1           3.143           7.837          28.079
   1           1.659           1.512          25.064
   1           1.902           2.940          28.079
   1           2.037           1.252          27.963
   1           2.630           3.056          28.063
   1           2.361           3.764          28.079
   1           2.591           4.914          28.079
   1           1.984           7.630          28.079
   1           2.856           2.120          28.079
   1           2.810           5.225          28.079
   1           2.093           4.330          28.079
   1           1.688           2.314          28.079
   1           2.450           1.475          28.079
   1           4.159           5.163          28.079
   1           2.956           3.625          28.079
   1           2.763           3.193          28.079
   1           3.314           9.987          28.079
   1           2.533           1.315          28.079
   1           2.536           4.457          28.079
   1           3.459           4.945          28.079
   1           4.986           2.007          28.079
   1           1.542        4.919e-1          28.079
   1           2.213           4.573          28.079
   1           1.867           1.151          28.079
   1           3.308           5.274          28.079
   1           1.679           1.593          28.079
   1           2.957           2.722          28.079
   1           2.252           2.074          28.079
   1           3.140           4.911          28.079
   1           3.903           3.188          28.079
   1           3.917           7.051          28.079
   1           2.280           2.301          28.079
   1           4.434           5.073          28.079
   1           2.485           3.862          25.222
   1           3.468          10.031          26.441
   1           2.212           6.238          28.079
   1           3.571           4.001          28.079
   1           3.006           2.160          28.079
   1           4.966           3.385          26.909
   1           3.613           3.862          28.079
   1           1.955           2.550          28.079
   1           2.514           3.963          11.087
   1           2.523           1.435          28.079
   1           2.105           5.408          27.128
   1           2.762           3.601          27.990
   1           3.254           3.557          28.079
   1           3.332           5.877          28.079
   1           2.232        6.126e-1          28.079
   1           2.071           6.051          28.079
   1           3.753           5.137          28.079
   1           2.254           6.863          27.622
   1           2.888           5.655          28.079
   1           1.531           2.659          28.079
   1           4.239           1.054          28.079
   1           4.609           5.173          27.994
   1           3.487           4.874          28.079
   1           2.211           5.939          27.324
   1           2.699           4.204          28.079
   1           2.557           2.044          28.079
   1           2.126           3.378          28.079
   1           3.459           3.676          28.079
   1           3.040           8.121          28.079
   1           1.405           3.497          28.079
   1           3.574           3.867          28.079
   1           2.193           6.764          25.856
   1           3.876           4.276          28.079
   1           3.153           3.698          28.079
   1           2.862           4.810          28.079
   1           3.541           4.547          28.079
   1           3.663           2.844          28.079
   1           3.523           3.411          28.079
   1           3.535           4.585          28.079
   1           3.023           2.442          28.079
   1           2.446           6.959          28.079
   1           4.123           6.167          28.079
   1           2.761           3.355          28.079
   1           3.560           7.339          28.079
   1           3.842           3.938          28.079
   1           2.486           8.188          28.079
   1           2.646           2.221          28.079
   1           2.661           2.286          27.337
   1           3.043           3.211          28.079
   1           2.453           7.324          28.079
   1           3.585           4.316          28.079
   1           2.864           7.572          28.079
   1           3.139           5.033          28.079
   1           4.014           8.347          28.079
   1           2.925           9.764          28.079
   1           2.069           4.154          28.079
   1           2.334           4.051          28.079
   1           2.565           3.602          28.079
   1           2.596           3.585          28.079
   1        9.704e-1        4.777e-2          28.079
   1           2.493           3.821          28.079
   1           3.011           8.544          28.079
   1           1.978           1.577          25.095
   1           2.268           1.988          28.079
   1           2.520           3.479          23.852
   1           2.011           2.278          28.079
   1           2.456           7.293          28.079
   1           3.137           5.769          27.931
   1           1.951           4.161          28.079
   1           1.320        5.070e-1          28.079
   1           1.397           2.273          26.864
   1           2.125           4.039          28.079
   1           2.106           3.817          22.461
   1           2.584           4.274          28.079
   1           2.188        9.890e-1          28.079
   1           1.814           5.449          28.079
   1           2.801           3.335          28.079
   1           3.586           4.652          28.079
   1           1.361           1.984          26.481
   1           1.409           2.985          28.079
   1           2.674           7.125          28.079
   1           3.824           2.996          27.219
   1           2.564           4.113          27.477
   1           1.746           1.294          26.024
   1           2.411          10.760          28.079
   1           3.007           8.156          28.079
   1           3.686           7.646          28.079
   1           1.631           3.759          17.585
   1           3.148           4.660          28.079
   1           5.087           1.399          28.079
   1           3.207           8.955          28.079
   1           2.693           3.349          28.079
   1           2.144           2.174          27.594
   1           3.431           2.967          28.079
   1           5.495           2.236          28.079
   1           2.552           4.939          27.166
   1           4.120           5.545          28.079
   1           3.782           8.680          28.079
   1           4.299           8.312          28.079
   1           2.280           2.861          27.666
   1           5.038           4.400          28.042
   1           1.572           3.177          27.829
   1           2.408          11.609          28.079
   1           1.860           5.688          26.700
   1           4.868          11.587          25.429
   1           1.166           1.372          27.344
   1           3.032           3.146          28.079
   1           1.261        3.234e-1          28.079
   1           1.459           3.925          28.079
   1           3.107           4.009          28.079
   1           2.853           3.608          28.079
   1           3.671           3.901          28.079
   1           1.963           3.231          28.079
   1           1.766           5.099          28.079
   1           1.218           1.254          27.855
   1           3.461           1.676          28.079
   1           3.142           2.691          28.079
   1           3.096           3.691          28.079
   1           2.408           2.901          28.079
   1           3.490           2.472          28.079
   1           1.898          12.944          28.079
   1           1.741           1.298          27.880
   1           5.169           6.923          28.079
   1           2.161        8.219e-1          28.079
   1           2.358           1.791          28.079
   1           2.634           3.586          27.649
   1           2.261           7.081          27.975
   1           1.949           3.731          28.079
   1           2.474        3.188e-1          28.079
   1           1.957           2.228          28.079
   1           1.562        8.875e-1          28.079
   1           1.873           4.359          28.079
   1           2.633           3.834          28.079
   1           2.009           5.078          28.079
   1           4.321           1.730          28.079
   1           2.389           6.861          28.079
   1           1.825           5.687          28.079
   1           4.412           4.675          28.079
   1           2.027           3.166          28.079
   1           3.266           5.750          28.079
   1           3.507           2.863          28.079
   1           2.514        7.610e-1          28.079
   1           4.370           3.664          28.079
   1           4.123           4.576          27.735
   1           2.061           3.099          28.079
   1           2.510           4.427          28.079
   1           4.591           7.231          28.079
   1           2.985           7.983          28.079
   1           2.593           4.991          28.079
   1           3.873           1.916          28.079
   1           2.694           5.113          21.285
   1           1.508           1.350          27.706
   1           2.709           4.833          28.079
   1           2.423           1.787          28.079
   1           2.497           3.156          28.079
   1           2.270        5.378e-1          28.079
   1           2.601           8.496          28.079
   1           1.430           3.407          28.079
   1           1.889           3.430          28.079
   1           2.485           5.150          28.079
   1           3.452           6.119          28.079
   1           2.556           2.947          28.079
   1           1.471           2.655          27.548
   1           3.432           3.608          28.079
   1           2.810           2.632          28.079
   1           2.572           6.187          28.079
   1           3.783           7.553          28.079
   1           2.895           1.754          28.079
   1           4.335           6.693          28.079
   1           2.457           2.730          28.060
   1           1.993           3.766          26.598
   1           2.178        7.218e-1          28.079
   1           2.090           1.444          28.079
   1           2.129           4.299          28.079
   1           2.009           4.822          28.079
   1           1.708           2.663          28.015
   1           4.443           7.038          28.079
   1           3.461           4.341          26.340
   1           2.241           1.285          24.497
   1           3.545           8.575          28.079
   1           3.670           9.713          28.079
   1           2.664           6.814          28.079
   1           2.173           2.413          28.079
   1           3.852           4.778          28.079
   1           2.870           4.111          28.079
   1           1.850           1.470          28.079
   1           5.899           1.594          28.079
   1           2.893           1.327          28.079
   1           2.951           4.172          28.079
   1           1.329           4.006          26.299
   1           1.725           2.168          28.079
   1           2.589           3.010          27.909
   1           2.938           5.164          28.079
   1           3.252           7.603          28.079
   1           2.666           3.630          28.051
   1           2.741           2.802          28.079
   1           2.716           1.641          28.079
   1           2.726           1.376          28.079
   1           3.240           6.961          28.079
   1           1.673           1.180          28.079
   1           2.420        3.180e-1          28.079
   1           1.734           2.440          28.079
   1           2.402        4.292e-1          28.079
   1           2.146           5.183          28.079
   1           3.606           3.639          28.079
   1           3.249           3.823          28.079
   1           1.464           6.070          28.079
   1           1.495           3.359          28.079
   1           1.361        5.564e-1          26.990
   1           2.259           3.280          28.079
   1           2.733           5.252          23.519
   1           1.372           5.642          25.557
   1           3.901           3.633          28.079
   1           3.458           5.395          28.079
   1           4.647           5.053          28.079
   1           1.670        3.214e-1          28.079
   1           2.302           7.886          28.079
   1           3.294           4.342          25.652
   1           4.444           6.482          28.079
   1           2.795           3.145          28.079
   1           4.269           5.463          28.079
   1           2.147           1.162          27.202
   1           3.432           2.530          28.079
   1           3.239           6.253          28.079
   1           1.715           3.727          28.079
   1           2.076           6.517          28.079
   1           2.457           6.343          28.079
   1           2.077           1.895          26.229
   1           2.787           1.719          26.626
   1           3.394           1.724          28.079
   1           2.009           2.809          28.079
   1           3.878        8.191e-1          28.079
   1           2.140           1.314          27.816
   1           2.233           1.922          28.079
   1           2.294           2.822          28.079
   1           2.754           9.728          28.079
   1           2.596           5.514          28.079
   1           1.998           5.193          28.079
   1           2.254           5.109          28.079
   1           1.789        5.920e-1          28.079
   1           3.226           4.828          28.079
   1           3.282          10.686          28.079
   1           1.534           1.479          22.758
   1           3.369           6.501          27.852
   1           4.018           5.191          28.079
   1           4.864           6.820          17.184
   1           2.176           1.220          28.079
   1           2.520           1.438          27.877
   1           1.984           2.639          28.079
   1           4.299           2.072          28.079
   1           3.549           3.706          28.079
   1           2.148           2.751          28.079
   1           3.119           3.048          27.689
   1           2.589           8.721          28.079
   1           3.328           2.877          28.079
   1           2.186           3.653          28.079
   1           2.775           1.804          28.079
   1           2.813          15.825          28.079
   1           2.085           4.258          28.014
   1           3.099           4.637          28.079
   1           2.622           5.373          28.079
   1           3.770           3.767          28.079
   1           2.555           5.921          28.079
   1           1.798           1.734          28.079
   1           2.022           1.502          28.079
   1           1.877           2.595          28.079
   1           3.883           3.220          28.079
   1           2.940           4.135          28.079
   1           2.216          10.813          28.079
   1           2.217           3.758          26.359
   1           3.024           5.567          27.059
   1           2.535        8.008e-1          28.079
   1           2.523           4.287          28.079
   1           3.589           4.747          28.079
   1           3.129           2.650          28.079
   1           2.722           3.908          28.079
   1           2.029           1.862          28.079
   1           4.356           2.760          27.530
   1           2.648           4.027          28.079
   1           2.732           4.881          28.079
   1           2.147           3.914          28.079
   1           2.398           1.802          28.079
   1           2.836           6.091          28.079
   1           2.008        1.944e-1          28.079
   1           3.327           7.599          26.848
   1           2.546           2.875          28.079
   1           3.567           7.477          28.079
   1           2.646           5.899          28.079
   1           1.963           1.936          28.079
   1           2.833           3.846          28.079
   1           2.675           2.773          28.079
   1           2.570           4.416          28.079
   1           2.284           3.001          28.079
   1           2.594           4.118          28.079
   1           4.162           6.650          28.079
   1           4.186           4.849          28.079
   1           2.977           3.110          28.079
   1           4.354           6.681          21.487
   1           2.764           3.519          28.079
   1           1.492           1.778          28.079
   1           2.314           3.305          28.079
   1           2.248           5.943          28.079
   1           4.251           3.543          28.079
   1           2.902        7.930e-1          28.079
   1           1.730           1.419          28.079
   1           1.677           1.743          28.079
   1           2.361           5.285          28.079
   1           2.104           4.918          28.079
   1           2.007        9.564e-1          28.079
   1           2.372           1.278          28.079
   1           2.761        6.873e-1          28.079
   1           1.749           2.101          28.079
   1           2.197           8.176          28.079
   1           3.116           3.504          25.836
   1           2.474           7.482          28.079
   1           3.115           5.931          28.079
   1           2.724           3.540          28.079
   1           3.341           4.851          28.079
   1           2.683           2.997          28.079
   1           3.016           3.425          28.079
   1           2.570        6.863e-1          27.778
   1           4.579           5.204          28.079
   1           1.949           1.618          12.873
   1           1.893           6.561          28.079
   1           4.047           5.947          28.079
   1           2.054           5.690          28.079
   1           2.362           3.753          28.079
   1           2.819           1.867          28.079
   1           2.381          10.476          28.079
   1           2.747           8.127          28.079
   1           2.947           3.694          28.079
   1           3.415           6.190          28.079
   1           2.232           2.443          28.079
   1           2.004           2.630          28.079
   1           3.794           6.766          28.079
   1           1.749           1.543          28.079
   1           4.453           6.370          28.079
   1           2.115           4.186          28.079
   1           2.446           5.687          28.079
   1           2.754           9.020          28.079
   1           2.293           5.296          28.079
   1           2.645           2.776          28.079
   1           1.410           1.759          28.079
   1           1.603        4.374e-1          28.079
   1           3.331           5.555           7.809
   1        9.864e-1        8.424e-3          28.079
   1           2.686           2.629          27.160
   1           3.547           3.573          28.079
   1           3.841           3.858          28.079
   1           1.958           3.845          28.079
   1           2.187           2.921          28.079
   1           2.198           4.439          28.079
   1           3.765           4.602          28.079
   1           2.230           5.777          28.079
   1           4.343          11.105          28.079
   1           2.278           4.203          28.079
   1           2.730           5.438          28.079
   1           3.585           5.010          28.079
   1           3.380           9.312          23.853
   1           1.434           5.135          28.079
   1           4.383          11.811          28.079
   1           2.094           6.141          28.079
   1           2.982           3.372          28.079
   1           1.963           3.679          28.079
   1           2.342           5.690          28.079
   1           2.388           7.743          28.079
   1           3.718           1.432          28.079
   1           4.675           6.236          28.079
   1           3.169           5.125          25.396
   1           2.544           2.921          28.079
   1           4.487           4.292          28.079
   1           1.637        9.197e-1          27.938
   1           2.076           4.180          28.079
   1           3.108           6.358          28.079
   1           2.373           3.601          28.079
   1           2.530           6.382          28.079
   1           2.955           4.307          28.079
   1           2.912           8.046          22.132
   1           2.185           4.916          28.079
   1           1.830           2.071          28.079
   1           1.948           3.336          28.079
   1           3.362           3.532          28.079
   1           3.271           2.281          28.079
   1           3.268           3.075          28.079
   1           3.602           3.028          28.079
   1           3.935           6.799          28.079
   1           2.793        8.901e-1          28.079
   1           2.646           3.500          28.079
   1           3.609           4.276          28.079
   1           1.881           2.292          27.855
   1           4.992           1.524          28.079
   1           2.239           5.438          28.079
   1           3.308           4.264          28.079
   1           1.602           2.955          27.872
   1           2.472           5.165          28.079
   1           2.203           3.532          28.079
   1           2.482           2.708          25.464
   1           2.665           7.785          26.730
   1           2.475           3.414          14.812
   1           2.392           4.725          28.079
   1           2.091           1.077          28.079
   1           3.054        6.508e-1          28.079
   1           1.419        9.535e-1          27.846
   1           4.867           9.262          27.690
   1           3.062           1.747          28.079
   1           2.047           3.763          28.079
   1           2.098           2.456          28.079
   1           4.774           3.450          28.079
   1           2.551           2.128          20.688
   1           2.234           6.438          28.079
   1           1.885           2.552          28.079
   1           2.539           6.192          23.858
   1           2.132           4.209          28.079
   1           1.756           4.666          28.079
   1           1.918           4.339          25.740
   1           3.908           5.595          28.079
   1           3.101           6.159          27.953
   1           3.444           8.120          28.079
   1           2.603           4.086          28.079
   1           1.227           5.522          28.079
   1           1.463           1.938          28.079
   1           3.986           7.450          28.079
   1           2.723           4.570          28.079
   1           2.542           1.734          28.079
   1           2.760           6.395          28.079
   1           2.710           4.370          28.079
   1           3.902           2.691          28.079
   1           2.688           4.322          28.079
   1           2.694           4.373          28.079
   1           1.816           1.302          28.079
   1           2.148           2.104          28.079
   1           2.549           1.785          28.079
   1           3.550           7.944          28.079
   1           2.058           2.387          28.079
   1           2.617           2.006          28.079
   1           1.688           3.351          28.079
   1           4.063           4.579          28.079
   1           2.162           3.964          28.079
   1           2.245           1.906          28.079
   1           2.536           4.761          28.079
   1           3.012           4.548          11.449
   1           1.958           3.614          20.910
   1           2.527           3.796          28.079
   1           2.756        6.923e-1          18.202
   1           3.297           4.539          28.079
   1           2.312           1.646          28.079
   1           2.715           4.039          28.079
   1           2.692           3.832          28.079
   1           3.038           3.238          28.079
   1           2.356           3.847          27.569
   1           1.724           1.708          27.379
   1           2.773           1.730          28.079
   1           3.512           4.837          27.727
   1           2.645           1.641          28.079
   1           3.070           7.100          28.079
   1           3.345           4.740          24.378
   1           1.985           5.410          28.079
   1           2.858           4.495          28.079
   1           2.819           2.462          28.079
   1           1.914           4.081          28.079
   1           2.610           1.809          28.079
   1           3.545           9.754          28.079
   1           3.306           4.162          28.079
   1           2.802           2.581          28.025
   1           3.696           5.774          28.079
   1           2.750           6.514          27.132
   1           2.162           3.509          28.079
   1           2.028           1.939          28.079
   1           3.537           5.058          28.079
   1           3.735           3.480          28.079
   1           2.353           5.048          28.079
   1           2.881           2.041          28.079
   1           1.392        3.398e-1          28.079
   1           2.460           1.777          28.079
   1           2.163           4.298          26.919
   1           4.756           3.045          28.079
   1           3.295           7.094          24.252
   1           1.845           2.204          28.079
   1           4.018           1.503          28.079
   1           2.751           4.475          28.079
   1           3.171           3.457          28.079
   1           2.479           1.452          28.079
   1           2.896           2.845          28.079
   1           2.752           2.501          26.045
   1           3.989          13.776          28.079
   1           3.943           2.787          28.079
   1           4.847           4.675          28.079
   1           4.584           5.755          28.079
   1           3.426           3.889          28.079
   1           4.651           6.653          28.079
   1           2.695           4.158          28.079
   1           4.168           4.111          28.079
   1           2.577           3.437          28.079
   1           2.613           3.252          28.079
   1           2.803           1.951          28.079
   1           2.798           3.926          28.079
   1           1.798           4.536          28.079
   1           5.095           5.345          28.079
   1           2.422           8.131          28.079
   1           5.223           6.395          28.079
   1           2.812           8.587          28.079
   1           2.918           1.683          28.079
   1           3.059           6.543          28.079
   1           2.586           3.066          28.079
   1           2.734           4.722          28.079
   1           4.565           4.453          28.079
   1           3.559           3.742          28.079
   1           2.529           4.205          28.079
   1           4.045           3.837          28.079
   1           2.318        7.823e-1          28.079
   1           1.796        9.630e-1          28.079
   1           2.026           5.442          28.079
   1           2.883           5.313          28.079
   1           3.356           6.869          28.079
   1           2.172          10.927          28.079
   1           3.046           3.233          28.079
   1           1.742           2.234          28.079
   1           1.866           1.099          28.079
   1           3.603           5.767          28.079
   1           4.232           2.709          28.079
   1           1.973           3.840          25.753
   1           3.067           2.455          28.079
   1           1.876        7.857e-1          28.079
   1           2.971           6.233          28.079
   1           2.625           3.493          27.676
   1           1.953        8.741e-1          28.079
   1           3.488           6.386          28.079
   1           3.679           2.982          28.079
   1           2.709           1.117          28.079
   1           2.973           3.605          28.079
   1           3.720           3.163          28.079
   1           2.076           5.968          28.079
   1           2.342           1.661          28.079
   1           1.877           1.175          28.079
   1           3.010           2.489          28.079
   1           2.993           8.239          28.079
   1           1.829           2.607          28.079
   1           3.542           8.235          28.079
   1           1.673           6.182          28.079
   1           2.456           5.932          28.079
   1           2.252           5.634          26.489
   1           2.169           1.179          28.079
   1           1.586           1.713          28.079
   1           2.064           5.196          28.079
   1           2.320           1.221          28.079
   1           1.931           3.075          28.079
   1           1.871           7.252          28.079
   1           2.518           2.440          28.079
   1           2.718           7.513          28.079
   1           2.783           9.212          28.079
   1           3.765           6.319          28.079
   1           3.167           3.050          28.079
   1           2.153        2.438e-1          28.079
   1           3.679           1.034          28.079
   1           1.713           1.009          27.888
   1           2.437           1.032          28.079
   1           2.513        1.071e-1          28.079
   1           3.124           7.767          26.117
   1           2.507           3.149          28.079
   1           1.775           1.377          28.079
   1           2.762           2.934          28.079
   1           2.031           2.200          28.079
   1           2.390           4.090          28.079
   1           3.564           5.182          28.079
   1           1.632           1.093          28.079
   1           3.571           9.523          28.079
   1           1.433           5.092          26.595
   1           1.931           1.234          28.079
   1           1.861           2.772          28.048
   1           3.669           1.615          28.079
   1           2.947           2.768          27.488
   1           2.753           2.579          28.079
   1           1.986           1.563          28.079
   1           1.844        5.504e-1          28.079
   1           2.205           1.479          28.079
   1           2.864           3.702          28.079
   1           2.395           2.634          28.079
   1           2.797           3.340          28.079
   1           1.730           2.215          28.079
   1           1.613           4.218          28.079
   1           2.404           4.654          28.079
   1           2.515           4.490          28.079
   1           2.226           4.175          28.079
   1           3.868           5.783          28.079
   1           1.711        4.667e-1          28.079
   1           2.932           6.290          28.079
   1           3.318           7.897          28.079
   1           3.072           9.906          28.079
   1           2.170           2.465          28.079
   1           3.612           1.026          28.079
   1           2.535        9.096e-1          28.079
   1           2.653        3.636e-1          28.079
   1           4.872           3.313          28.079
   1           1.487           4.641          28.079
   1           2.799           2.064          28.079
   1           2.441           6.218          28.079
   1           1.970           2.217          28.079
   1           2.761        4.507e-1          28.079
   1           2.031           5.056          28.079
   1           2.706           3.228          28.079
   1           3.091           4.975          28.035
   1           2.258           6.396          28.079
   1           2.346           3.969          28.079
   1           1.521        4.486e-1          26.847
   1           2.532           3.914          28.079
   1           2.751           5.949          28.079
   1           2.976           9.881          28.079
   1           3.340           1.982          28.079
   1           2.385           1.839          28.079
   1           2.773           6.286          28.079
   1           2.664           6.482          28.079
   1           3.209           3.031          28.079
   1           3.425           3.027          28.079
   1           5.427           4.120          28.079
   1           2.018           2.980          28.079
   1           1.913           5.176          19.207
   1           4.111           6.461          27.763
   1           3.173           2.309          28.079
   1           2.068           2.617          28.079
   1           5.396           3.456          28.079
   1           3.155           6.554          28.079
   1           2.282        1.985e-1          28.079
   1           4.163           4.139          28.079
   1           3.032           8.080          28.079
   1           1.537           7.231          28.079
   1           3.016           2.792          28.079
   1           3.354        9.998e-1          28.079
   1           3.097          10.788          28.079
   1           2.605           5.526          27.297
   1           2.341           3.224          27.988
   1           1.944           1.500          28.079
   1           1.787           4.535          28.079
   1           2.897           1.666          28.079
   1           2.806           2.653          28.079
   1           2.663           4.043          27.445
   1           2.119           2.529          27.882
   1           2.875           2.903          28.079
   1           3.183           6.341          27.999
   1           3.138           3.736          28.079
   1           3.710           7.997          28.079
   1           3.305           3.614          28.079
   1           2.448           5.401          28.079
   1           1.375           7.334          28.079
   1           3.358           9.161          28.079
   1           3.785           5.330          26.947
   1           2.498           4.006          28.079
   1           2.321           3.482          28.079
   1           2.306           2.013          28.079
   1           2.164           1.166          28.079
   1           2.240           2.731          28.031
   1           1.920           6.074          28.079
   1           2.463           2.002          28.079
   1           2.144           3.406          26.476
   1           1.647           2.437          28.079
   1           4.183           2.394          28.079
   1           1.530           2.924          27.628
   1           3.798           5.269          28.079
   1           2.360           7.104          28.079
   1           2.979           4.130          28.079
   1           3.141           4.240          28.079
   1           2.325           1.179          28.079
   1           2.712        9.287e-1          28.079
   1           2.319           6.790          26.484
   1           1.862           4.044          28.079
   1           3.634           5.146          28.079
   1           1.854           4.185          28.079
   1           1.707           1.172          28.079
   1           1.425        9.217e-1          28.079
   1           5.541           4.194          28.079
   1           2.073           3.531          28.079
   1           3.215           7.178          28.079
   1           1.677        2.224e-1          28.079
   1           2.281        3.363e-1          28.079
   1           2.828           5.007          28.079
   1           3.189           3.078          28.079
   1           3.904           4.373          28.079
   1           2.391           1.011          28.079
   1           1.289           1.042          28.002
   1           2.997           4.054          28.079
   1           2.994           8.463          27.264
   1           3.919           5.623          28.079
   1           2.187        7.568e-1          28.079
   1           4.229           9.767          28.079
   1           2.446           6.285          28.079
   1           2.501           5.746          28.079
   1           2.859        8.470e-1          28.079
   1           1.960           2.106          28.079
   1           3.123           9.403          28.079
   1           2.105           8.569          28.079
   1           2.219           1.570          28.079
   1           4.584           3.689          28.079
   1           1.184           3.790          28.079
   1        9.525e-1           2.606          28.079
   1           5.413           6.271          28.079
   1           3.753           2.430          28.079
   1           2.229           2.265          28.079
   1           2.429           8.845          28.079
   1           1.530           3.937          28.079
   1           2.498           5.675          28.079
   1           2.878           6.419          28.079
   1           1.587           6.122          28.079
   1           2.529           3.305          28.079
   1           3.565           4.968          28.079
   1           2.802           2.683          28.079
   1           2.390           3.869          28.079
   1           3.626           6.788          28.079
   1           2.045           2.948          28.079
   1           2.781           1.585          28.079
   1           2.973          16.880          28.079
   1           1.518        5.424e-2          28.079
   1           2.015           3.001          27.778
   1           2.601           1.484          28.079
   1           4.709           3.360          28.079
   1           2.149           3.112          28.079
   1           2.485           1.092          28.079
   1           1.678           4.303          28.079
   1           2.430        7.083e-1          28.079
   1           3.019           4.092          28.079
   1           2.175           3.267          28.079
   1           2.637           5.723          28.079
   1           3.422           4.857          28.079
   1           4.327           3.357          28.079
   1           3.263           3.404          28.079
   1           2.019           1.887          28.079
   1           1.275        4.455e-2          28.079
   1           3.149           5.492          28.079
   1           2.686           4.078          28.079
   1           2.630           3.091          28.079
   1           3.119           5.789          12.395
   1           2.334           3.960          28.079
   1           2.637           6.975          28.079
   1           1.840          10.864          28.079
   1           5.133          10.750          28.079
   1           2.330           5.072          27.037
   1           2.814           2.785          28.079
   1           1.825           2.412          28.079
   1           2.728           5.512          28.079
   1           1.752           3.440          28.079
   1           3.292           6.512          28.079
   1           1.477           1.755          28.079
   1           2.276           2.109          28.079
   1           2.894           7.146          28.079
   1           1.116           1.887          28.079
   1           1.922           2.288          27.033
   1           1.967           2.073          26.074
   1           2.302          11.364          28.079
   1           2.190           5.396          28.079
   1           2.189           3.198          28.079
   1           2.238           2.393          28.079
   1           2.862           2.446          28.079
   1           2.153           1.195          28.079
   1           3.800           3.291          28.079
   1           3.720           5.281          28.079
   1           2.424           6.158          28.079
   1           2.456           2.781          26.670
   1           3.803           2.154          28.079
   1           1.782           1.603          28.079
   1           1.811           4.826          28.079
   1           1.047           1.110          25.816
   1           2.521           3.531          28.046
   1           1.803           1.995          27.931
   1           1.556        6.466e-2          28.079
   1           4.023           4.850          28.079
   1           3.385           3.903          28.079
   1           2.370           3.643          28.079
   1           2.162           1.665          28.079
   1           4.085           8.969          28.079
   1           3.709           1.492          28.079
   1           1.914           1.537          27.895
   1           2.279           3.154          28.079
   1           2.972          14.270          28.079
   1           2.666           8.129          28.079
   1           2.785           6.678          28.079
   1           2.415           5.003          28.079
   1           4.506           5.801          28.079
   1           2.197        3.087e-1          28.079
   1           2.635           2.095          28.079
   1           2.101           5.824          28.079
   1           2.575           1.812          28.079
   1           2.654           7.003          28.079
   1           1.694           3.401          28.079
   1           5.361           5.332          28.079
   1           1.663           3.280          28.079
   1           2.748           4.956          28.079
   1           2.871           3.955          28.079
   1           2.049           4.183          28.079
   1           3.044        1.193e-2          28.079
   1           2.086           4.406          28.079
   1           1.633           1.116          28.079
   1           3.234           2.494          27.331
   1           2.985          12.172          27.945
   1           1.523        2.420e-1          28.079
   1           3.721           5.999          28.079
   1           2.268           2.300          28.079
   1           2.599           3.810          28.079
   1           2.151        7.660e-1          28.079
   1           5.546           9.116          28.079
   1           1.431           4.142          28.079
   1           2.526           4.525          28.079
   1           1.737           4.217          28.079
   1           2.077           4.470          28.079
   1           2.321           2.541          28.051
   1           3.112           7.200          28.079
   1           3.352           7.484          28.079
   1           1.761           1.551          27.502
   1           2.956           7.666          28.079
   1           1.687           3.444          27.878
   1           2.328           1.391          20.810
   1           1.660           1.588          28.079
   1           3.455           5.701          28.079
   1           1.385           3.073          28.079
   1           4.471           6.421          28.079
   1           1.779           1.518          26.506
